# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total: 4700.421                                                              │
# │ └── (99.5%) | LPE_VMC._forward_and_backward : 4675.859 s                     │
# │     ├── (1.9%) | MCState.sample : 89.827 s                                   │
# │     │   └── (54.2%) | sampling n_discarded samples : 48.723 s                │
# │     └── (5.5%) | AbstractLinearPreconditioner.__call__ : 257.122 s           │
# │         ├── (1.7%) | QGTOnTheFly_DefaultConstructor : 4.425 s                │
# │         └── (98.0%) | LinearOperator.solve : 251.958 s                       │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time,Condition_number
-31.970294952392578,63.87581253051758,0.021219512447714806,,0.0,-1,4700.421334262006,1082.655987530268
-33.092411041259766,61.975372314453125,0.02037838101387024,,0.0,-1,4700.421334262006,1132.7240477182575
-34.3623046875,60.07726287841797,0.018032256513834,,0.0,0,4700.421334262006,1203.9833187622485
-35.60204315185547,57.49105453491211,0.017840778455138206,,0.0,0,4700.421334262006,1268.876907172283
-36.78371810913086,55.00535583496094,0.013617257587611675,,0.0,0,4700.421334262006,1311.9020267644476
-37.89369583129883,52.55788803100586,0.02039732225239277,,0.018786191940307617,0,4700.421334262006,1318.8362195703553
-38.93179702758789,50.05284118652344,0.016113169491291046,,0.0,0,4700.421334262006,1291.1529640498543
-39.891239166259766,47.548683166503906,0.02283492498099804,,0.21868836879730225,0,4700.421334262006,1256.0253536357575
-40.820369720458984,45.75494384765625,0.022156264632940292,,0.20312905311584473,0,4700.421334262006,1197.27200773187
-41.722984313964844,43.36808776855469,0.014919465407729149,,0.0,0,4700.421334262006,1140.6499655846605
-42.54668426513672,41.73409652709961,0.0159350223839283,,0.0,0,4700.421334262006,1086.1519713832731
-43.294612884521484,40.05339050292969,0.014571567066013813,,0.0,0,4700.421334262006,1044.6645315913802
-44.08610534667969,38.356292724609375,0.01571905054152012,,0.0,0,4700.421334262006,1006.0474694887521
-44.779720306396484,36.76885223388672,0.020779898390173912,,0.26963841915130615,0,4700.421334262006,982.6222286974479
-45.452430725097656,35.09220886230469,0.01855761557817459,,0.14315193891525269,0,4700.421334262006,949.871970178876
-46.09326171875,33.62067413330078,0.01973937451839447,,0.2595219612121582,0,4700.421334262006,961.8129145022377
-46.695274353027344,32.32472610473633,0.013649373315274715,,0.0,0,4700.421334262006,955.8139710649522
-47.299156188964844,31.03513526916504,0.015843098983168602,,0.030037403106689453,0,4700.421334262006,992.0465329850009
-47.84385681152344,30.054962158203125,0.019930889829993248,,0.36619800329208374,0,4700.421334262006,1016.9828614892186
-48.34202575683594,28.67922592163086,0.013293834403157234,,0.0,0,4700.421334262006,1083.4071637799984
-48.8817138671875,27.818275451660156,0.017267806455492973,,0.20246410369873047,0,4700.421334262006,1142.196737574148
-49.33717727661133,26.845409393310547,0.0095547866076231,,0.0,0,4700.421334262006,1205.0952264953942
-49.82024383544922,25.962642669677734,0.016524042934179306,,0.1892293095588684,0,4700.421334262006,1295.2978440964646
-50.26032257080078,24.908546447753906,0.015259264968335629,,0.11263078451156616,0,4700.421334262006,1362.8279697794453
-50.62540817260742,24.289562225341797,0.012023251503705978,,0.0,0,4700.421334262006,1434.5488165233796
-51.091835021972656,23.331453323364258,0.014718842692673206,,0.10853493213653564,0,4700.421334262006,1553.595871884683
-51.478172302246094,22.647891998291016,0.012252748012542725,,0.0,0,4700.421334262006,1625.9729853002086
-51.825843811035156,21.847305297851562,0.015372934751212597,,0.20891737937927246,0,4700.421334262006,1678.6220532810119
-52.202178955078125,21.35303497314453,0.015746304765343666,,0.2609878182411194,0,4700.421334262006,1815.2312331651049
-52.57114791870117,20.836593627929688,0.013899975456297398,,0.10768890380859375,0,4700.421334262006,1922.7335369366997
-52.913246154785156,20.14442253112793,0.013630741275846958,,0.10445517301559448,0,4700.421334262006,2055.3443932045197
-53.230308532714844,19.4882869720459,0.015555904246866703,,0.3137608766555786,0,4700.421334262006,2146.4246876608468
-53.53783416748047,18.787445068359375,0.013140453957021236,,0.10232788324356079,0,4700.421334262006,2307.1136981602385
-53.832820892333984,18.34041404724121,0.012474974617362022,,0.056096434593200684,0,4700.421334262006,2430.8339724973075
-54.16571807861328,17.90713882446289,0.013262826018035412,,0.14376282691955566,0,4700.421334262006,2611.4543723073193
