# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total: 3168.395                                                              │
# │ └── (99.4%) | LPE_VMC._forward_and_backward : 3150.820 s                     │
# │     ├── (1.4%) | MCState.sample : 42.541 s                                   │
# │     │   └── (53.0%) | sampling n_discarded samples : 22.565 s                │
# │     └── (1.8%) | AbstractLinearPreconditioner.__call__ : 57.070 s            │
# │         ├── (5.6%) | QGTOnTheFly_DefaultConstructor : 3.206 s                │
# │         └── (93.6%) | LinearOperator.solve : 53.398 s                        │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time,Condition_number
-32.362213134765625,64.08726501464844,0.09883098304271698,,0.0,-1,3168.3947365969943,1286.3525239996075
-32.80652618408203,65.72097778320312,0.1269562691450119,,0.0022666454315185547,-1,3168.3947365969943,1321.4425354350776
-34.409088134765625,59.96384048461914,0.12123837321996689,,0.002019643783569336,0,3168.3947365969943,1403.0487373809472
-35.61416244506836,57.86391067504883,0.11586547642946243,,0.0,0,3168.3947365969943,1487.6665064108865
-36.779396057128906,55.38853454589844,0.12053906172513962,,0.03723675012588501,0,3168.3947365969943,1596.5370479931173
-37.740333557128906,53.07862091064453,0.11008215695619583,,0.0,0,3168.3947365969943,1683.3038613063043
-38.81632995605469,50.277931213378906,0.10710050165653229,,0.0,0,3168.3947365969943,1831.9171738709683
-39.763668060302734,50.37694549560547,0.10000556707382202,,0.0,0,3168.3947365969943,1934.2574474577775
-40.709190368652344,45.646820068359375,0.0852528065443039,,0.0,0,3168.3947365969943,2065.848346970383
-41.515995025634766,44.6339111328125,0.1194736510515213,,0.15495169162750244,0,3168.3947365969943,2155.004014025626
-42.40671157836914,42.4075927734375,0.11098311096429825,,0.09483999013900757,0,3168.3947365969943,2323.0729064993325
-43.455440521240234,39.024200439453125,0.09263429045677185,,0.0,0,3168.3947365969943,2500.168464343715
-43.958377838134766,39.37272644042969,0.11000261455774307,,0.1294199824333191,0,3168.3947365969943,2600.4805399082616
-44.809471130371094,37.35249328613281,0.07928673177957535,,0.0,0,3168.3947365969943,2841.175130038986
-45.09589385986328,34.658180236816406,0.08492874354124069,,0.0,0,3168.3947365969943,3017.1073923352474
-45.864990234375,33.7183837890625,0.09978652000427246,,0.1047932505607605,0,3168.3947365969943,3219.024872000445
-46.633731842041016,33.236724853515625,0.09559807926416397,,0.06313180923461914,0,3168.3947365969943,3464.0065636405666
-47.17382049560547,30.938323974609375,0.09046072512865067,,0.04169309139251709,0,3168.3947365969943,3649.136857834439
-47.75733947753906,30.77545166015625,0.10251487046480179,,0.19935756921768188,0,3168.3947365969943,3940.276441255436
-48.157894134521484,29.199583053588867,0.1003679633140564,,0.20655107498168945,0,3168.3947365969943,4201.897865722428
-48.629112243652344,28.14150619506836,0.08417902141809464,,0.015692055225372314,0,3168.3947365969943,4640.596252863543
-49.33364486694336,26.75933265686035,0.08345754444599152,,0.033072054386138916,0,3168.3947365969943,4750.44214074045
-49.889102935791016,27.26686668395996,0.11120612174272537,,0.4288639426231384,0,3168.3947365969943,5354.043238018257
-50.14371871948242,25.728153228759766,0.07210854440927505,,0.0,0,3168.3947365969943,5286.097252109624
-50.589569091796875,25.420818328857422,0.08962173759937286,,0.14709365367889404,0,3168.3947365969943,5764.021911877734
-50.84360885620117,24.134201049804688,0.08119279146194458,,0.05941218137741089,0,3168.3947365969943,6257.492662921658
-51.30322265625,23.373699188232422,0.09741024672985077,,0.3314034342765808,0,3168.3947365969943,6586.081769508066
-51.659149169921875,22.253692626953125,0.06372319906949997,,0.0,0,3168.3947365969943,6902.587730764206
-52.01792907714844,21.606340408325195,0.08579683303833008,,0.19773614406585693,0,3168.3947365969943,7301.247716178342
-52.17404556274414,20.299013137817383,0.07154417783021927,,0.01642066240310669,0,3168.3947365969943,7753.203227855977
-52.762847900390625,20.724597930908203,0.08134666830301285,,0.15391820669174194,0,3168.3947365969943,8187.394355239139
-52.999473571777344,20.270092010498047,0.07521434128284454,,0.0715780258178711,0,3168.3947365969943,8613.030484496725
-53.32453536987305,19.647340774536133,0.10160204768180847,,0.5760468244552612,0,3168.3947365969943,8940.38724212159
-53.69804000854492,18.432510375976562,0.07064921408891678,,0.054574787616729736,0,3168.3947365969943,9860.64199086813
-53.988800048828125,18.893835067749023,0.07767113298177719,,0.15392673015594482,0,3168.3947365969943,10039.99057538521
-54.30219268798828,17.525657653808594,0.07444819808006287,,0.14768528938293457,0,3168.3947365969943,11088.898538699073
-54.47905349731445,17.16814613342285,0.07420780509710312,,0.1569097638130188,0,3168.3947365969943,11559.82605171073
-54.73692321777344,16.878192901611328,0.08240426331758499,,0.32395482063293457,0,3168.3947365969943,12650.5453606932
-54.937164306640625,16.19499969482422,0.07521165162324905,,0.21535122394561768,0,3168.3947365969943,12787.72552004889
-55.194427490234375,16.24611473083496,0.08615002781152725,,0.43560224771499634,0,3168.3947365969943,14224.561060128262
-55.44940948486328,16.905502319335938,0.08303608745336533,,0.33528679609298706,0,3168.3947365969943,14366.517034346476
-55.760704040527344,15.382928848266602,0.07180781662464142,,0.1864902377128601,0,3168.3947365969943,14998.612088287095
-55.98738098144531,14.91403579711914,0.06409050524234772,,0.06405603885650635,0,3168.3947365969943,15507.47193702129
-56.233985900878906,14.620765686035156,0.07189370691776276,,0.22400516271591187,0,3168.3947365969943,16458.827293397164
-56.40985107421875,14.881011962890625,0.08430414646863937,,0.4781271815299988,0,3168.3947365969943,17808.697884240268
-56.57257843017578,14.036585807800293,0.07515594363212585,,0.32412898540496826,0,3168.3947365969943,18229.186740794736
-56.81829833984375,13.844301223754883,0.08161374181509018,,0.4853386878967285,0,3168.3947365969943,21194.77544904102
-57.102691650390625,13.638313293457031,0.06568992882966995,,0.14798784255981445,0,3168.3947365969943,20408.456793939782
-57.158206939697266,13.062230110168457,0.06912563741207123,,0.24918830394744873,0,3168.3947365969943,21083.134994726377
-57.35640335083008,12.982585906982422,0.07925485074520111,,0.4908785820007324,0,3168.3947365969943,20334.020334616835
-57.64539337158203,12.728195190429688,0.06641525030136108,,0.20973914861679077,0,3168.3947365969943,24005.53692607141
-57.75791931152344,13.009302139282227,0.07941579073667526,,0.49286383390426636,0,3168.3947365969943,25183.97483878411
-57.93537902832031,12.462804794311523,0.0717543363571167,,0.346078097820282,0,3168.3947365969943,24234.144678155393
