# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total: 125.616                                                               │
# │ └── (95.5%) | LPS_VMC._forward_and_backward : 119.979 s                      │
# │     ├── (24.9%) | MCState.sample : 29.835 s                                  │
# │     │   └── (55.1%) | sampling n_discarded samples : 16.430 s                │
# │     ├── (9.9%) | MCState.expect_and_grad : 11.875 s                          │
# │     └── (64.7%) | AbstractLinearPreconditioner.__call__ : 77.652 s           │
# │         ├── (1.4%) | QGTOnTheFly_DefaultConstructor : 1.049 s                │
# │         └── (98.5%) | LinearOperator.solve : 76.462 s                        │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time
-99.37269589408562,201.61685203636733,0.15750337954357269,1.1157737107560133,0.00397950093354571,-1,125.61566713202046
-103.40804771079033,182.26401887751007,0.15115783237433078,1.1226012617683914,0.013476197860966654,-1,125.61566713202046
-107.7844825133524,175.16042849247776,0.15073772470803895,1.1279412423360802,0.03133430946726645,7,125.61566713202046
-111.01204241588755,164.68001951473542,0.1416884646857278,1.1217176300895568,0.0,7,125.61566713202046
-114.4094277195931,154.75071096742286,0.14411140735404016,1.1313005100632276,0.04969781895343883,9,125.61566713202046
-117.1516903936044,143.41673212865857,0.13871976450182982,1.1355561047599578,0.049587455368554356,9,125.61566713202046
-120.1466026344063,135.97438456239178,0.13790603380530786,1.1382680730057098,0.07288754797232277,9,125.61566713202046
-123.13876304329406,133.62827672599335,0.1381101083315653,1.1431305696517668,0.08467229093938844,9,125.61566713202046
-125.45116165063506,123.56630992673513,0.1331795279358721,1.139716988036581,0.08794244327146894,8,125.61566713202046
-127.99449672102773,119.47358221652716,0.13593393815871732,1.1502236767509801,0.13349597610912267,8,125.61566713202046
-130.31508777446697,116.5801988245059,0.1369775587913362,1.15179591399999,0.1592255029537195,8,125.61566713202046
-132.67111935161213,112.98185151945606,0.13829143763535248,1.1609320836436334,0.19333295502732173,8,125.61566713202046
-134.7283234166534,109.14488736240315,0.13519927873097765,1.1650262359627999,0.1859702804582013,7,125.61566713202046
-137.00153359343707,109.75601011519825,0.14482191341379408,1.178603747917201,0.28270876868817585,7,125.61566713202046
-139.44342163241282,107.29580306575431,0.14460085820144583,1.185078481752701,0.29821328989337736,7,125.61566713202046
-141.5991630083684,107.17238684175098,0.1470822237149222,1.191406196796853,0.32679419647251107,6,125.61566713202046
-143.7834678848814,112.32630497989744,0.15800613939077457,1.2010949232316344,0.410387736934689,6,125.61566713202046
-146.18492355762507,109.83908888277776,0.15783686955388157,1.2048957620898173,0.4290090479598865,6,125.61566713202046
-148.2112252914065,118.91641837668192,0.17181626577601578,1.2176762971796529,0.5168260867024983,6,125.61566713202046
-150.814292748105,120.02326671623274,0.1748966526941586,1.2203794684868126,0.543896641695113,5,125.61566713202046
-152.97065770935023,136.2926832295123,0.19968675365677183,1.240132276381312,0.6983561790264099,5,125.61566713202046
-155.9866083797333,143.63817784059893,0.20944380565533538,1.2482691033293192,0.7509072278178366,5,125.61566713202046
-158.80184608467516,163.05477320714556,0.230882784388109,1.260308987229581,0.839089281379154,5,125.61566713202046
-162.0179244616457,185.25390434162108,0.2545385916040687,1.2664735333416874,0.9325172216444548,5,125.61566713202046
-165.73536605904437,203.19485732387218,0.2709109812741282,1.2748377747740263,0.9794505530171109,5,125.61566713202046
-170.30381786762942,232.85988163919887,0.2974411662849621,1.2815696681510411,1.0562072212842881,4,125.61566713202046
-174.80084228242015,260.8769493038752,0.32002020234535394,1.2879590936215175,1.1079740353729035,4,125.61566713202046
-180.21761338038573,275.88494792925474,0.3320122100469452,1.2906460452693893,1.136590601268878,4,125.61566713202046
-185.3950975444464,263.21367438017217,0.32490307735837304,1.2896639738854114,1.1427033764675918,4,125.61566713202046
-190.23978954168524,241.41335590170564,0.30957737713193717,1.2896412422927985,1.1260619504450813,4,125.61566713202046
-193.9757424190584,211.2583310827577,0.28917900548296227,1.2886985548766212,1.1213606290709714,4,125.61566713202046
-197.56763807898454,174.86105609755452,0.25963740315911105,1.2840770914830955,1.079069933731988,4,125.61566713202046
-200.79838137108,129.4526328855494,0.21846441606647007,1.277907007630201,1.0101165831541337,4,125.61566713202046
-203.4691071180954,96.35270680866772,0.1820007273189792,1.2690336587175164,0.9081284572882349,4,125.61566713202046
-204.84070231060196,76.32509767301275,0.15965966637558698,1.2615467760590096,0.8679902878921695,4,125.61566713202046
-206.48678390035417,56.3748979114017,0.13128822785244815,1.2510946290506737,0.7523500917673418,4,125.61566713202046
-207.52515616387933,46.69411596631292,0.11833298034335117,1.2473029896129735,0.728313983626637,4,125.61566713202046
-208.5315872997859,36.01999777622041,0.10128315464612891,1.2420466607175413,0.6665160157192684,5,125.61566713202046
-209.17988044332935,26.611471306384374,0.08258283480605064,1.2237765707795014,0.5497131428337811,5,125.61566713202046
-209.517781975677,24.9500088801286,0.0801705003369059,1.2259542146775215,0.555160272667347,5,125.61566713202046
-209.86955547355765,22.05885524579118,0.07721124101869321,1.229346276140834,0.6069755867885338,6,125.61566713202046
-210.34351050300057,17.963318131906966,0.06686728235113473,1.2236887629785553,0.5195316963563577,6,125.61566713202046
-210.7667436153875,14.958743303690692,0.06106408492332439,1.2210614598488356,0.5210253974480468,6,125.61566713202046
-211.04635027065402,12.349451336259843,0.05478383395990932,1.21866374969168,0.4954446793740782,7,125.61566713202046
-211.48146015328015,10.914772048799854,0.052851693245648604,1.2270494898621718,0.5482456991819713,7,125.61566713202046
