dtypes,time_ref_mean,time_ref_err,time_delta_mean,time_delta_err,speedup_mean,speedup_err
f32,1.3318772872289022,0.15578721015878452,0.3764807383219401,0.15763193642797999,3.5377036635801895,0.434729818968652
f16,1.3318772872289022,0.15578721015878452,0.26277642250061034,0.16252810295578676,5.068480933542691,0.6294664129798064
bf16,1.3318772872289022,0.15578721015878452,0.27454237937927245,0.17646817092508346,4.85126300078048,0.6533279941282016
