dtypes,time_ref_mean,time_ref_err,time_delta_mean,time_delta_err,speedup_mean,speedup_err
f32,0.09923659165700277,0.164829410970725,0.06745803356170654,0.1691722179509699,1.4710863394235636,3.0079839367290493
f16,0.09923659165700277,0.164829410970725,0.06252090136210124,0.16895034525329636,1.5872546539637342,3.171950526849699
bf16,0.09923659165700277,0.164829410970725,0.06499526500701905,0.1788201357371339,1.526828018106948,3.2137787029383302
