dtypes,time_ref_mean,time_ref_err,time_delta_mean,time_delta_err,speedup_mean,speedup_err
f32,0.32319134871164956,0.16602354121300975,0.13627293904622395,0.1706858279315797,2.371647305574166,1.3537789380431742
f16,0.32319134871164956,0.16602354121300975,0.11045556863149007,0.1672280478090551,2.925985106191469,1.5987613994427732
bf16,0.32319134871164956,0.16602354121300975,0.11175442536671956,0.1659870354420398,2.891978081862124,1.5716093859429174
