# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total: 260.889                                                               │
# │ └── (97.3%) | LPE_VMC._forward_and_backward : 253.851 s                      │
# │     ├── (28.1%) | MCState.sample : 71.436 s                                  │
# │     │   └── (56.2%) | sampling n_discarded samples : 40.137 s                │
# │     ├── (3.9%) | expect_and_grad_lp : 9.883 s                                │
# │     └── (67.7%) | AbstractLinearPreconditioner.__call__ : 171.784 s          │
# │         └── (99.2%) | LinearOperator.solve : 170.362 s                       │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time
-31.993350982666016,64.17080688476562,0.023056089878082275,,0.04289233684539795,-1,260.8891384810004
-33.03616714477539,62.59099578857422,0.021115964278578758,,0.0,-1,260.8891384810004
-34.383644104003906,60.0270881652832,0.024634871631860733,,0.16257232427597046,5,260.8891384810004
-35.614715576171875,57.34376907348633,0.024199025705456734,,0.16925162076950073,5,260.8891384810004
-36.782012939453125,55.0921630859375,0.016685958951711655,,0.0,5,260.8891384810004
-37.87498092651367,52.5228271484375,0.015287552028894424,,0.0,5,260.8891384810004
-38.958763122558594,49.95330047607422,0.02087797038257122,,0.07186335325241089,5,260.8891384810004
-39.90571975708008,48.094322204589844,0.018683811649680138,,0.0,5,260.8891384810004
-40.83930587768555,45.68048095703125,0.01601884514093399,,0.0,5,260.8891384810004
-41.727195739746094,43.656005859375,0.013294640928506851,,0.0,5,260.8891384810004
-42.54622268676758,41.67219924926758,0.017374014481902122,,0.0,5,260.8891384810004
-43.284820556640625,40.10874938964844,0.01965189166367054,,0.13102930784225464,5,260.8891384810004
-44.06150817871094,38.25520706176758,0.02087906189262867,,0.24681216478347778,5,260.8891384810004
-44.761993408203125,36.64729309082031,0.018381383270025253,,0.10421907901763916,5,260.8891384810004
-45.463279724121094,35.17494201660156,0.016838274896144867,,0.028252780437469482,5,260.8891384810004
-46.09318542480469,33.70857238769531,0.01798803173005581,,0.12908142805099487,5,260.8891384810004
-46.687705993652344,32.41678237915039,0.017018500715494156,,0.08553457260131836,5,260.8891384810004
-47.275543212890625,31.191776275634766,0.014579126611351967,,0.0,5,260.8891384810004
-47.804161071777344,29.90595054626465,0.014728686772286892,,0.0,5,260.8891384810004
-48.33668518066406,28.81890869140625,0.017126133665442467,,0.1669926643371582,5,260.8891384810004
-48.84733581542969,27.953216552734375,0.018420642241835594,,0.29553210735321045,5,260.8891384810004
-49.354217529296875,27.035484313964844,0.01646721176803112,,0.15733373165130615,5,260.8891384810004
-49.81106948852539,25.943161010742188,0.015757760033011436,,0.12725776433944702,5,260.8891384810004
-50.25920104980469,25.200639724731445,0.014272509142756462,,0.029747605323791504,5,260.8891384810004
-50.66862487792969,24.16991424560547,0.012206988409161568,,0.0,5,260.8891384810004
-51.07394027709961,23.348411560058594,0.012102941982448101,,0.0,5,260.8891384810004
-51.45506286621094,22.70342445373535,0.015474410727620125,,0.19122081995010376,5,260.8891384810004
-51.852195739746094,22.116886138916016,0.020137907937169075,,0.701668381690979,5,260.8891384810004
-52.228511810302734,21.36920928955078,0.014698644168674946,,0.162591814994812,5,260.8891384810004
-52.571136474609375,20.709339141845703,0.013915559276938438,,0.11279475688934326,5,260.8891384810004
-52.91046905517578,20.260591506958008,0.01334143616259098,,0.0757487416267395,5,260.8891384810004
-53.246307373046875,19.587099075317383,0.014109751209616661,,0.16611391305923462,5,260.8891384810004
-53.579490661621094,19.025754928588867,0.015655716881155968,,0.34427523612976074,5,260.8891384810004
-53.860694885253906,18.627338409423828,0.01545216329395771,,0.34005504846572876,4,260.8891384810004
-54.16278839111328,18.086185455322266,0.013572379015386105,,0.1674901843070984,4,260.8891384810004
-54.4893913269043,17.627277374267578,0.011310148984193802,,0.0,4,260.8891384810004
-54.74403381347656,16.92266273498535,0.013996299356222153,,0.25864338874816895,4,260.8891384810004
-55.01593017578125,16.685115814208984,0.014157308265566826,,0.28724896907806396,4,260.8891384810004
-55.30785369873047,16.138607025146484,0.015451579354703426,,0.469526469707489,4,260.8891384810004
-55.56255340576172,15.762248992919922,0.012148437090218067,,0.11362427473068237,4,260.8891384810004
-55.82563781738281,15.39195442199707,0.013249232433736324,,0.24742501974105835,4,260.8891384810004
-56.06352615356445,15.007993698120117,0.014415265060961246,,0.4074079394340515,4,260.8891384810004
-56.32076644897461,14.669239044189453,0.013899457640945911,,0.36311376094818115,4,260.8891384810004
-56.52223205566406,14.24002742767334,0.013308433815836906,,0.31512272357940674,4,260.8891384810004
-56.75453567504883,13.981255531311035,0.012662113644182682,,0.2515298128128052,4,260.8891384810004
-56.98651123046875,13.733267784118652,0.01158152986317873,,0.1400853991508484,4,260.8891384810004
-57.176300048828125,13.377115249633789,0.011350128799676895,,0.13113033771514893,4,260.8891384810004
-57.43411636352539,13.018957138061523,0.009884913451969624,,0.0,3,260.8891384810004
-57.629119873046875,12.771797180175781,0.010178250260651112,,0.03158676624298096,3,260.8891384810004
-57.8216552734375,12.353861808776855,0.014649556949734688,,0.6384819746017456,3,260.8891384810004
-58.011043548583984,12.172506332397461,0.010612131096422672,,0.10632455348968506,3,260.8891384810004
-58.24384307861328,11.912618637084961,0.013172068633139133,,0.4545103907585144,3,260.8891384810004
-58.45440673828125,11.564918518066406,0.011033395305275917,,0.18985170125961304,3,260.8891384810004
-58.640567779541016,11.285284996032715,0.012721605598926544,,0.43983423709869385,3,260.8891384810004
-58.788047790527344,11.055614471435547,0.014362177811563015,,0.7227499485015869,3,260.8891384810004
