dtypes,time_ref_mean,time_ref_err,time_delta_mean,time_delta_err,speedup_mean,speedup_err
f32,1.2807013988494873,0.05716861055283042,0.40616165002187093,0.016905246739638228,3.153181495053815,0.061032657513460646
f16,1.2807013988494873,0.05716861055283042,0.2792989174524943,0.012002863165666344,4.585414832720648,0.06196325829347274
bf16,1.2807013988494873,0.05716861055283042,0.29845646222432454,0.013049785847856087,4.291082824291109,0.06248525788587515
