dtypes,time_ref_mean,time_ref_err,time_delta_mean,time_delta_err,speedup_mean,speedup_err
f32,1.9452178001403808,0.013853533858274354,0.9647872924804687,0.006070168452894459,2.016214159640541,0.009502964508984555
f16,1.9452178001403808,0.013853533858274354,0.7092140436172485,0.00608170382451509,2.742779584875485,0.011147014646088069
bf16,1.9452178001403808,0.013853533858274354,0.5638686656951905,0.005238484559725358,3.4497710521689178,0.011705960032837734
