dtypes,time_ref_mean,time_ref_err,time_delta_mean,time_delta_err,speedup_mean,speedup_err
f32,2.1376299619674684,0.10309695456403269,0.7796357472737631,0.03813648938958398,2.7418316431004492,0.0686938419358024
f16,2.1376299619674684,0.10309695456403269,0.5309422413508097,0.026435246617989377,4.026106411365886,0.06931858127786773
bf16,2.1376299619674684,0.10309695456403269,0.3742351690928141,0.016176714132984677,5.711996462409749,0.06476560302875115
