dtypes,time_ref_mean,time_ref_err,time_delta_mean,time_delta_err,speedup_mean,speedup_err
f32,1.8007782300313313,0.012699122764267625,0.753779141108195,0.004292071499919957,2.388999816821481,0.009063852020762566
f16,1.8007782300313313,0.012699122764267625,0.5981113036473592,0.0035345209662976263,3.0107744479162246,0.009200696415202624
bf16,1.8007782300313313,0.012699122764267625,0.6203658421834309,0.003798629645372455,2.9027681854522123,0.009339414483043557
