# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total (relevant): 1550.011 | Total (excluded): 4299.461 | Total (all):       │
# │ 5849.472                                                                     │
# │ └── (100.0%) | LPS_VMC._forward_and_backward : 5845.528 s                    │
# │     ├── ⊗ computing sigma : 2932.631 s [EXCLUDED]                            │
# │     │   └── (100.0%) | MCState.sample : 2931.443 s                           │
# │     │       └── (100.0%) | sampling n_discarded samples : 1628.503 s         │
# │     ├── (93.1%) | MCState.expect_and_grad : 1438.259 s                       │
# │     ├── (6.9%) | AbstractLinearPreconditioner.__call__ : 106.331 s           │
# │     │   ├── (38.7%) | QGTJacobian_DefaultConstructor : 41.055 s              │
# │     │   │   └── (100.0%) | jacobian : 40.476 s                               │
# │     │   └── (61.3%) | LinearOperator.solve : 65.077 s                        │
# │     └── ⊗ gradient noise : 1366.831 s [EXCLUDED]                             │
# │         └── (100.0%) | MCState.local_estimators : 1366.155 s                 │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time,sigma,gradient_noise,gradient_max
-509.2795213544071,20.661879196460962,0.07495006257070774,1.125782746406045,0.05680629140864957,0,1550.0108974928735,0.0,0.002108616828080282,1.038148356189827
-509.30853101532864,20.86578276590108,0.07473378929291616,1.1280283430865008,0.04818768780763549,0,1550.0108974928735,0.0,0.0021068414027235016,0.9022529624069305
-509.31696477252814,20.78402052613496,0.0720817713736616,1.1223676092131503,0.011977990015869633,0,1550.0108974928735,0.0,0.0021009567495581397,0.9531352802347811
-509.4083497913407,20.517211173165006,0.07262141094590746,1.1196833474693162,0.026430434044986684,0,1550.0108974928735,0.0,0.002088237600934639,1.135436795916834
-509.3966284946479,20.709117360285077,0.07136260303163967,1.1216985471159235,0.003627839603342231,0,1550.0108974928735,0.0,0.002046533895307352,0.8979547858492974
-509.2788792522243,20.888953480322126,0.07243830951452256,1.1307767338340495,0.014457950115232876,0,1550.0108974928735,0.0,0.0020648623177433596,0.9479852401723186
-509.21980876179106,20.861754385309137,0.07332125456984885,1.1266584523011967,0.02776295060725531,0,1550.0108974928735,0.0,0.0020651907117212793,0.903052181618824
-509.31091399456386,20.875552083863404,0.07194327198369863,1.1290184189848533,0.00777621474515322,0,1550.0108974928735,0.0,0.0020196049158638404,0.8575718087601011
-509.4916444466946,19.876051892434816,0.06857963986489218,1.1204896602294643,0.0,0,1550.0108974928735,0.0,0.002045939092827647,1.0001491720960876
-509.3259222852541,20.336403683051017,0.07241666716456373,1.1317660078106406,0.028120304387556083,0,1550.0108974928735,0.0,0.0020231341808414813,0.8610164072151735
-509.21508165493015,20.596792393530293,0.07326531070995428,1.1208244287808782,0.03373680585671457,0,1550.0108974928735,0.0,0.0021232481436903507,0.9296708108896459
-509.3791149714896,20.43036879805493,0.07312624419624215,1.1295248736673347,0.03604380679958408,0,1550.0108974928735,0.0,0.002066777494149997,0.8826263259544394
-509.4931855808643,20.5316879655334,0.07113573491663831,1.12238002840193,0.00475536328040449,0,1550.0108974928735,0.0,0.002044374001432256,0.8620039629332056
-509.42993393246496,20.889167513561695,0.0733616290170209,1.128958016729892,0.027650984189946715,0,1550.0108974928735,0.0,0.002033272142539576,0.8884074642358494
-509.4406963282596,20.16972632969634,0.07232184378740941,1.118667716381439,0.031090980551002345,0,1550.0108974928735,0.0,0.002033464267071068,0.9107875090212897
-509.3608628590881,20.721464951346515,0.07125438389743208,1.1267887266426486,0.0018023320455677894,0,1550.0108974928735,0.0,0.0020312518640278198,1.0204045843755847
-509.2818548654802,20.420817830808094,0.0727163191056799,1.1281117705877421,0.030298739519924456,0,1550.0108974928735,0.0,0.0020391622776330435,0.9228097176324074
-509.29530366277896,19.832970956871797,0.07143671323961286,1.1265351359913032,0.026969046221645865,0,1550.0108974928735,0.0,0.0019462277684131513,0.8532904438023222
-509.2909401826264,19.96078115776134,0.07297039189435972,1.128877140623821,0.04631833537572283,0,1550.0108974928735,0.0,0.001953811091942418,0.9016059280233363
-509.32336607021256,20.129196058054013,0.07320572594170693,1.1231820159625399,0.04524742809211635,0,1550.0108974928735,0.0,0.001986434871179833,0.8588343995890745
-509.30374365217517,21.888042466661325,0.07369254219187105,1.1267988577153771,0.008124466750611292,0,1550.0108974928735,0.0,0.0020805766557086395,0.9690922513368059
-509.32992484888564,20.449729833496818,0.07071102687265528,1.1260254706497688,0.0007450510873686644,0,1550.0108974928735,0.0,0.0019980843115850106,0.8845673135501302
-509.127182617015,20.505294501899343,0.07178957190536046,1.123194800461411,0.014738518589977434,0,1550.0108974928735,0.0,0.001990352591570599,0.9035548553062318
-509.34556516552857,20.554659460971962,0.07200168417543312,1.1263945131943425,0.01654121098498207,0,1550.0108974928735,0.0,0.0019586107800126863,0.9280079794940883
-509.41903281564294,20.957938237243994,0.072688928802203,1.1235417320661572,0.016318794153781013,0,1550.0108974928735,0.0,0.002023794899600695,0.9208514304120522
-509.3270118194553,20.735438804710483,0.07354191790596193,1.121467574685952,0.03417877190735097,0,1550.0108974928735,0.0,0.0019685115287040064,0.8532622292520657
-509.2673860634774,20.535367977989637,0.07438979644778673,1.1283931013813253,0.051892133142181995,0,1550.0108974928735,0.0,0.0019502088500176597,0.8408848013212501
-509.39716403744967,20.585937215669425,0.07190274829575519,1.1257447252879318,0.014339986770445012,0,1550.0108974928735,0.0,0.001994563486505362,0.9187078576547227
-509.36086979654493,20.9597067962965,0.07548165117136299,1.1344639539393573,0.05670809064099458,0,1550.0108974928735,0.0,0.0020073574238911743,0.911689868966557
-509.20970743361187,21.010479630838542,0.0729835455006781,1.1222532785630905,0.019211018464907803,0,1550.0108974928735,0.0,0.001957366010699635,0.8599583597258209
-509.31681557004845,20.22205476459039,0.07191099266520186,1.129022000466475,0.02371527112598515,0,1550.0108974928735,0.0,0.001886890791926133,0.8746107168924985
-509.38465107276073,19.479773498213213,0.07064195198993277,1.1301673707918223,0.024652119857496158,0,1550.0108974928735,0.0,0.0018918622949618328,0.8804997946611225
-509.36346616406155,19.78860674784808,0.07306316477299264,1.1297977296547177,0.052473808936488564,0,1550.0108974928735,0.0,0.001920098931516124,0.848001154820709
-509.42120827078344,19.88220373358267,0.07269912886289424,1.1249343279053303,0.044407182427222414,0,1550.0108974928735,0.0,0.0019563735068761742,0.9640716938775105
-509.28060288626915,20.750003059484264,0.07439217842419284,1.1255932542325107,0.04621841775232205,0,1550.0108974928735,0.0,0.001918819331604406,0.9049700861183395
-509.44845846404917,21.531255668796142,0.07459148792417103,1.120487000386474,0.029223517669381693,0,1550.0108974928735,0.0,0.0019336931514546047,0.8462266986021189
-509.3823989849679,20.064384886650398,0.0728503367068608,1.123100759675204,0.041710469212347556,0,1550.0108974928735,0.0,0.0018838070854355542,0.8511056117511673
-509.3561222303854,19.7815609382075,0.07186326637510941,1.135235952374963,0.03466690196163291,0,1550.0108974928735,0.0,0.001879114203646669,0.9380166161310451
-509.4145802694236,20.839146157595476,0.0711982518876808,1.1212274050898206,0.0,0,1550.0108974928735,0.0,0.0019027811186985708,0.7933333527757237
-509.13547378050345,20.833507786140217,0.07653283779412515,1.133120240147937,0.0757887657374482,0,1550.0108974928735,0.0,0.0019294307146481885,0.8896589478260921
-509.32156852502794,19.46757330598617,0.06890692752154977,1.1243373451005398,0.0,0,1550.0108974928735,0.0,0.001867134095040156,0.8136206226865921
-509.3452637549727,20.421199150942684,0.07073059033317117,1.1211446677939125,0.0017221530260133067,0,1550.0108974928735,0.0,0.0019344100916572576,0.8322887584843384
-509.3409585006736,20.357795221241517,0.07271182204996132,1.122273299698666,0.03187461850054707,0,1550.0108974928735,0.0,0.0018879414373012143,0.8264313703354377
-509.24244905503343,20.975271592777325,0.07573508436007341,1.1262126187491874,0.060036827091438094,0,1550.0108974928735,0.0,0.0019192325087342788,0.8195054983171045
-509.2872062959578,20.31246279191589,0.07155444770567045,1.1279470374079563,0.016226907179888506,0,1550.0108974928735,0.0,0.001945494851293093,0.9272474441840123
-509.27429442766044,20.324672591512762,0.07395038758387616,1.1233513663785102,0.05104530066725543,0,1550.0108974928735,0.0,0.0018810767549250608,0.8025931520765522
-509.37549254292395,20.67713453993463,0.07310832433337987,1.1354767384301108,0.02938698312846566,0,1550.0108974928735,0.0,0.001938310476898794,0.9373799255415328
-509.2811349939193,21.03284593060125,0.07336591377946892,1.1280316029351722,0.02410774064483656,0,1550.0108974928735,0.0,0.0019184247236647986,0.8568658276874566
-509.2772064027789,21.122904845981665,0.07469777639276752,1.1323585499452808,0.04099301462918015,0,1550.0108974928735,0.0,0.0019344034022762036,0.9641786523114658
-509.2916878566803,20.065573924770625,0.0713874309940608,1.1250554326496671,0.02014193970141398,0,1550.0108974928735,0.0,0.001879541483473561,0.8854581583827418
-509.4123286757238,20.943197691497257,0.07609489703368971,1.1370103336307882,0.06623671727882796,0,1550.0108974928735,0.0,0.0019205716633639203,0.9263269714529645
-509.3527985294201,19.633952604687092,0.07175882209382689,1.1249206304510835,0.03712184597957857,0,1550.0108974928735,0.0,0.0018557088453976767,0.8455474874991862
-509.2585564171382,20.731332516090795,0.07203881641886108,1.1238067352728074,0.012667601333438805,0,1550.0108974928735,0.0,0.0018761189014171978,0.8608028485225049
-509.24970207069384,20.835616312921786,0.07515130262493923,1.127961202425015,0.05513246531689597,0,1550.0108974928735,0.0,0.0019152220745486004,0.8741487865444771
-509.24037495823274,20.798178603247475,0.07279437742739388,1.1251326240590325,0.021795490056577993,0,1550.0108974928735,0.0,0.0018781489176280656,0.7900499852243379
-509.21613633102925,20.629793509809986,0.07466111485420542,1.132408723774747,0.0533807052667854,0,1550.0108974928735,0.0,0.001856363857098451,0.83892518668163
-509.3074709585738,20.52305228383399,0.07411212774899956,1.1285056915643181,0.048108534852002505,0,1550.0108974928735,0.0,0.0018713894305344805,0.8624765211271002
-509.2770212600211,20.621440380671856,0.07267418138080724,1.118878928420437,0.024531111200599476,0,1550.0108974928735,0.0,0.0018552187770168233,0.8659149622745096
-509.32532372130424,20.538108740523782,0.07124242078454707,1.1261748238748517,0.00611223899593949,0,1550.0108974928735,0.0,0.0018058641591120776,0.7449332973899295
-509.4110215071655,20.86611223507308,0.07438306183102948,1.1216106986759544,0.04304587081940647,0,1550.0108974928735,0.0,0.0018856502805678728,0.8938252073165771
-509.36161985548034,19.870955142336573,0.07174394571614516,1.1254921935466644,0.030495525664753886,0,1550.0108974928735,0.0,0.0018032046592794285,0.8308405759055381
-509.35517674243147,20.280805754975336,0.07109578889730692,1.1177919968981969,0.010425663579465061,0,1550.0108974928735,0.0,0.0018414241807310327,0.8100553253318109
-509.4317196484714,20.23050403256731,0.07155313599028039,1.1251234322239496,0.018299266502188716,0,1550.0108974928735,0.0,0.0018220666932711523,0.8698783061201188
-509.33374795364483,20.3073949575117,0.07132270583568191,1.1232321735447992,0.013016530130740112,0,1550.0108974928735,0.0,0.001859744786275037,0.8520687577627407
-509.28815549593577,19.61517506365277,0.0699751732700185,1.129115374916603,0.011241062583251527,0,1550.0108974928735,0.0,0.0018181181794820014,0.7858624865118092
-509.3773061130057,20.790178095977417,0.07365684710338283,1.129030837724952,0.03443881496052148,0,1550.0108974928735,0.0,0.0018623188718359415,0.8932109901625839
-509.33131591902014,20.524071410415097,0.07153767117971725,1.1204999663892383,0.010664927496369159,0,1550.0108974928735,0.0,0.0018185049659725531,0.830007982904774
-509.2989141823786,20.551213159807308,0.07332399748660552,1.1307188148329128,0.03577785128139177,0,1550.0108974928735,0.0,0.0018856085976703388,0.9899819740030116
-509.352773272112,20.720651039475882,0.07380048134698551,1.1255084330315048,0.03832549001963714,0,1550.0108974928735,0.0,0.0018268982362436167,0.820773893492764
-509.2120364134882,20.545755911010957,0.07327894898957854,1.1307373326914603,0.03526185102109525,0,1550.0108974928735,0.0,0.0018045676100772777,0.797961277044616
-509.2386911602121,20.032250706953356,0.07205824729524243,1.125850809745121,0.03084483267724214,0,1550.0108974928735,0.0,0.001763263994969316,0.7567832900380598
-509.37091333680485,21.01674183472478,0.07405524476173414,1.129503033991485,0.03441200577369907,0,1550.0108974928735,0.0,0.0018331315881686507,0.8405098218470626
-509.2124791835269,20.856436856044837,0.0703732621522671,1.1207164196485695,0.0,0,1550.0108974928735,0.0,0.001795107794440733,0.7566219291916355
-509.2512878927422,20.23273501251912,0.07102528849291123,1.1213563338172627,0.010624174224296956,0,1550.0108974928735,0.0,0.0018437423032569374,0.9174645862195326
-509.2984773740197,21.03836319428045,0.07337791324611431,1.132559439876649,0.024141705996377882,0,1550.0108974928735,0.0,0.0018017670382670097,0.7564494652425082
-509.39649913947756,20.283878568850298,0.07391815924176912,1.1351103483091458,0.05167237459805629,0,1550.0108974928735,0.0,0.0017836278513634147,0.8207225076310677
-509.2425136272118,20.133171231913302,0.07006729315896854,1.1241746195526785,0.0,0,1550.0108974928735,0.0,0.001753066362447528,0.8330583712933838
-509.45438023418313,20.397340573669823,0.07153136647638235,1.1239584505082572,0.013747176443337783,0,1550.0108974928735,0.0,0.0017656048485813018,0.807633518126988
-509.27906480814437,20.566187336446554,0.07396093754191078,1.1256989419869705,0.04472960663171155,0,1550.0108974928735,0.0,0.0017321177081347922,0.7510161239022649
-509.33511631969,20.24108252125672,0.07193569748925072,1.1253003227335947,0.02358251466625161,0,1550.0108974928735,0.0,0.0017610662483943786,0.7359889039107224
-509.24376587057344,20.74904693966498,0.07312507153917043,1.1293186363820475,0.027793949248236083,0,1550.0108974928735,0.0,0.0017651683007351288,0.8933306571502586
-509.2702374557827,20.11591062131187,0.07392020921606997,1.1330811991671381,0.056309696519798336,0,1550.0108974928735,0.0,0.001746604229126046,0.7563674822298301
-509.4882310526248,20.409744600795705,0.07272700084408684,1.1248092060346477,0.030742344635441565,0,1550.0108974928735,0.0,0.0017786527717878638,0.8383412735637954
-509.37997812920145,20.241683901329857,0.07303457190470077,1.1268526782850574,0.03968492824683656,0,1550.0108974928735,0.0,0.0017446449711815443,0.8437532852576893
-509.3162812627442,20.86681770443507,0.07207495555821646,1.1228549939428443,0.009850085941711995,0,1550.0108974928735,0.0,0.0017569160055172649,0.8044976437572218
-509.28434146051495,19.83991739847096,0.07106141193345324,1.1297701983241373,0.02126402993571641,0,1550.0108974928735,0.0,0.0017319295456904827,0.7834201952037251
-509.41367852387157,20.4508154918735,0.07405057341132157,1.1288841761975323,0.049131267935782263,0,1550.0108974928735,0.0,0.0017579151377346777,0.8020723069475693
-509.27240033173257,20.865242452164015,0.07265088343924593,1.12214604133481,0.01806984727277039,0,1550.0108974928735,0.0,0.0017827890064168296,0.8347246433604621
-509.2870810195735,20.277612841203467,0.07196436091014767,1.1258848608341334,0.023055859141276835,0,1550.0108974928735,0.0,0.0017124692409113233,0.7722306289945505
-509.38355531856945,20.131117514997463,0.07311603738949814,1.1269716653745117,0.043860303595093186,0,1550.0108974928735,0.0,0.0017480630797461383,0.8676606764020691
-509.2145016178954,20.702399895842426,0.07105050387083783,1.1215151083821087,0.0,0,1550.0108974928735,0.0,0.0017417284787905995,0.8282351936443174
-509.3172027757272,20.203942882967777,0.0715592955324594,1.1238405321469502,0.019070004714056843,0,1550.0108974928735,0.0,0.001720299595663846,0.7721597044867926
-509.4216693193486,20.867488607804493,0.07292676155581848,1.116652542682451,0.021955675126796526,0,1550.0108974928735,0.0,0.0017553748652005482,0.8384020550770905
-509.3332082588107,19.63537114658029,0.06923272184455367,1.1294816235041545,0.0,0,1550.0108974928735,0.0,0.0016903123608875794,0.8068531695651608
-509.30494187331317,20.21192780434306,0.07208734038629781,1.1324255691397203,0.026550730532673095,0,1550.0108974928735,0.0,0.0017269961908639015,0.922826888883203
-509.3718482374201,20.283090050271785,0.07344125283588922,1.1256378208216558,0.04459793130638101,0,1550.0108974928735,0.0,0.001718815328926588,0.7624016221399618
-509.35273332246004,21.096537653541354,0.0747556333470923,1.1270965713126344,0.042508588310962714,0,1550.0108974928735,0.0,0.0017717637582761142,0.842955190087293
-509.23968222679184,19.881717893841092,0.0719581347786908,1.1228223336318772,0.03337891071582133,0,1550.0108974928735,0.0,0.0017121603524336004,0.8269493220388124
-509.2547310225499,20.478078512826357,0.07332937229474024,1.1284273948075376,0.03777013911526672,0,1550.0108974928735,0.0,0.001714945731385407,0.7615888771160814
-509.3611975961862,20.211834537280307,0.07192400078394426,1.1216897533570003,0.024169675377923916,0,1550.0108974928735,0.0,0.0017206691492530366,0.7801544530719949
-509.3583515150857,20.65030464846457,0.07178561944679968,1.1188723843149841,0.011067652803636197,0,1550.0108974928735,0.0,0.0017120328622052313,0.7576535477713482
-509.3915267038215,19.902879991947326,0.07236174529774028,1.1272463766515624,0.038805591661638106,0,1550.0108974928735,0.0,0.001659607985485989,0.7013822602901418
-509.3699496691578,20.668933718320858,0.07197963676096797,1.1225109054996214,0.013370821653559739,0,1550.0108974928735,0.0,0.0017236295483320373,0.7559650024579343
-509.3365527963891,20.398279555462068,0.0730989123994425,1.1261776180498062,0.03648581518452221,0,1550.0108974928735,0.0,0.001734769714077154,0.8145661319756701
