Sigma,Acceptance
0.0,0.9262152777777778
0.001,0.9271282327586207
0.0011497569953977356,0.9270085009578544
0.0013219411484660286,0.9264846743295019
0.0015199110829529332,0.925990780651341
0.001747528400007683,0.9252125239463601
0.002009233002565048,0.9260805795019157
0.0023101297000831605,0.9260506465517241
0.0026560877829466868,0.9245090996168582
0.0030538555088334154,0.9254519875478927
0.003511191734215131,0.9257962164750958
0.004037017258596553,0.924524066091954
0.004641588833612782,0.923551245210728
0.005336699231206312,0.9238206417624522
0.006135907273413175,0.9238056752873564
0.007054802310718645,0.9240900383141762
0.008111308307896872,0.9234015804597702
0.0093260334688322,0.9215457375478927
0.010722672220103232,0.9220246647509579
0.012328467394420659,0.9223539272030651
0.014174741629268055,0.9201239224137931
0.016297508346206444,0.9198096264367817
0.01873817422860384,0.9175047892720306
0.021544346900318843,0.9172802921455939
0.024770763559917114,0.9138380028735632
0.02848035868435802,0.9124910201149425
0.03274549162877728,0.9092133620689655
0.037649358067924674,0.9064146312260536
0.04328761281083059,0.9033016044061303
0.049770235643321115,0.8992157567049809
0.05722367659350217,0.8953095067049809
0.06579332246575682,0.8891433189655172
0.07564633275546291,0.8821539750957854
0.08697490026177834,0.8718121408045977
0.1,0.860213122605364
0.11497569953977356,0.8459650383141762
0.13219411484660287,0.8294869492337165
0.1519911082952933,0.8076358955938697
0.17475284000076846,0.7883441091954023
0.2009233002565048,0.7595186781609196
0.23101297000831603,0.7339709051724138
0.26560877829466867,0.6924389367816092
0.30538555088334157,0.6549030172413793
0.3511191734215131,0.6113505747126436
0.40370172585965536,0.5595516044061303
0.4641588833612782,0.4997006704980843
0.5336699231206312,0.44591115900383144
0.6135907273413176,0.38143558429118773
0.7054802310718645,0.3185763888888889
0.8111308307896873,0.2464080459770115
0.9326033468832199,0.18221683429118773
1.072267222010323,0.11663374042145594
1.232846739442066,0.09428879310344827
1.4174741629268048,0.04109794061302682
1.629750834620645,0.029648587164750956
1.873817422860385,0.015684865900383142
2.1544346900318843,0.009069683908045977
2.4770763559917115,0.007707734674329502
2.848035868435802,0.005372964559386973
3.274549162877728,0.007543103448275862
3.7649358067924674,0.009054717432950192
4.328761281083062,0.005702227011494253
4.9770235643321135,0.011584051724137932
5.72236765935022,0.013619492337164751
6.5793322465756825,0.006255986590038314
7.56463327554629,0.0054477969348659
8.697490026177835,0.005642361111111111
10.0,0.0011673850574712645
11.497569953977356,0.0009578544061302681
13.219411484660288,0.0008979885057471264
15.199110829529332,0.00038912835249042143
17.47528400007683,0.00023946360153256704
20.09233002565046,0.00017959770114942528
23.10129700083158,8.979885057471264e-05
26.560877829466893,0.0
30.538555088334185,0.0
35.111917342151344,0.0
40.37017258596558,0.0
46.41588833612782,0.0
53.366992312063125,0.0
61.35907273413176,0.0
70.54802310718645,0.0
81.11308307896873,5.986590038314176e-05
93.26033468832199,0.0
107.22672220103232,0.0
123.28467394420659,0.0
141.74741629268047,0.0
162.97508346206433,0.0
187.3817422860383,0.0
215.44346900318865,0.0
247.7076355991714,0.0
284.8035868435805,0.0
327.4549162877732,0.0
376.49358067924715,0.0
432.87612810830615,0.0
497.7023564332114,0.0
572.236765935022,0.0
657.9332246575682,0.0
756.463327554629,0.0
869.7490026177834,0.0
1000.0,0.0
