Sigma,Acceptance
0.0,0.9411218869731801
0.001,0.9398647030651341
0.0011497569953977356,0.9408973898467433
0.0013219411484660286,0.940568127394636
0.0015199110829529332,0.9402987308429118
0.001747528400007683,0.9397898706896551
0.002009233002565048,0.9402388649425287
0.0023101297000831605,0.9402687978927203
0.0026560877829466868,0.9410620210727969
0.0030538555088334154,0.9396851053639846
0.003511191734215131,0.9392361111111112
0.004037017258596553,0.9385775862068966
0.004641588833612782,0.9376197318007663
0.005336699231206312,0.9391163793103449
0.006135907273413175,0.9386524185823755
0.007054802310718645,0.9369462404214559
0.008111308307896872,0.9365122126436781
0.0093260334688322,0.9345516044061303
0.010722672220103232,0.9345815373563219
0.012328467394420659,0.9344019396551724
0.014174741629268055,0.9337583812260536
0.016297508346206444,0.9329202586206896
0.01873817422860384,0.9311093151340997
0.021544346900318843,0.9289242097701149
0.024770763559917114,0.9263050766283525
0.02848035868435802,0.9244791666666666
0.03274549162877728,0.9228029214559387
0.037649358067924674,0.9184776101532567
0.04328761281083059,0.9144516283524904
0.049770235643321115,0.9105603448275862
0.05722367659350217,0.905202346743295
0.06579332246575682,0.8988266283524904
0.07564633275546291,0.8917175526819924
0.08697490026177834,0.881136254789272
0.1,0.8682650862068966
0.11497569953977356,0.8554388170498084
0.13219411484660287,0.8355932710727969
0.1519911082952933,0.8165559147509579
0.17475284000076846,0.7953783524904214
0.2009233002565048,0.7644875478927203
0.23101297000831603,0.7343450670498084
0.26560877829466867,0.6980214319923371
0.30538555088334157,0.6559357040229885
0.3511191734215131,0.6165738745210728
0.40370172585965536,0.5572617337164751
0.4641588833612782,0.5052532327586207
0.5336699231206312,0.4499670737547893
0.6135907273413176,0.387137811302682
0.7054802310718645,0.31799269636015326
0.8111308307896873,0.24850335249042146
0.9326033468832199,0.1888469827586207
1.072267222010323,0.11630447796934866
1.232846739442066,0.08797294061302682
1.4174741629268048,0.0460518438697318
1.629750834620645,0.027448515325670497
1.873817422860385,0.02429058908045977
2.1544346900318843,0.00899485153256705
2.4770763559917115,0.007498204022988506
2.848035868435802,0.0044300766283524905
3.274549162877728,0.0034422892720306513
3.7649358067924674,0.008276460727969349
4.328761281083062,0.007318606321839081
4.9770235643321135,0.013514727011494252
5.72236765935022,0.013469827586206896
6.5793322465756825,0.006196120689655173
7.56463327554629,0.005372964559386973
8.697490026177835,0.005672294061302682
10.0,0.0011973180076628352
11.497569953977356,0.0009578544061302681
13.219411484660288,0.0009279214559386973
15.199110829529332,0.00038912835249042143
17.47528400007683,0.00023946360153256704
20.09233002565046,0.00017959770114942528
23.10129700083158,8.979885057471264e-05
26.560877829466893,0.0
30.538555088334185,0.0
35.111917342151344,0.0
40.37017258596558,0.0
46.41588833612782,0.0
53.366992312063125,0.0
61.35907273413176,0.0
70.54802310718645,0.0
81.11308307896873,5.986590038314176e-05
93.26033468832199,0.0
107.22672220103232,0.0
123.28467394420659,0.0
141.74741629268047,0.0
162.97508346206433,0.0
187.3817422860383,0.0
215.44346900318865,0.0
247.7076355991714,0.0
284.8035868435805,0.0
327.4549162877732,0.0
376.49358067924715,0.0
432.87612810830615,0.0
497.7023564332114,0.0
572.236765935022,0.0
657.9332246575682,0.0
756.463327554629,0.0
869.7490026177834,0.0
1000.0,0.0
