Sigma,Acceptance
0.0,0.8954292385057471
0.001,0.8960428639846744
0.0011497569953977356,0.8961326628352491
0.0013219411484660286,0.8965068247126436
0.0015199110829529332,0.8962823275862069
0.001747528400007683,0.8962673611111112
0.002009233002565048,0.8960877634099617
0.0023101297000831605,0.8962972940613027
0.0026560877829466868,0.8957734674329502
0.0030538555088334154,0.8954741379310345
0.003511191734215131,0.8968211206896551
0.004037017258596553,0.8960877634099617
0.004641588833612782,0.8958482998084292
0.005336699231206312,0.8955489703065134
0.006135907273413175,0.8946509818007663
0.007054802310718645,0.8943815852490421
0.008111308307896872,0.8932142001915708
0.0093260334688322,0.8928849377394636
0.010722672220103232,0.8925407088122606
0.012328467394420659,0.8896072796934866
0.014174741629268055,0.8908045977011494
0.016297508346206444,0.8888888888888888
0.01873817422860384,0.8877514367816092
0.021544346900318843,0.8848928400383141
0.024770763559917114,0.8865241858237548
0.02848035868435802,0.8816451149425287
0.03274549162877728,0.8789661159003831
0.037649358067924674,0.8770803400383141
0.04328761281083059,0.8764816810344828
0.049770235643321115,0.8703753591954023
0.05722367659350217,0.8675317289272031
0.06579332246575682,0.8610362787356322
0.07564633275546291,0.8530890804597702
0.08697490026177834,0.8469977250957854
0.1,0.8384967672413793
0.11497569953977356,0.8260745929118773
0.13219411484660287,0.8136973180076629
0.1519911082952933,0.7928490181992337
0.17475284000076846,0.7748443486590039
0.2009233002565048,0.748323754789272
0.23101297000831603,0.722027658045977
0.26560877829466867,0.6826658285440613
0.30538555088334157,0.6479885057471264
0.3511191734215131,0.6003801484674329
0.40370172585965536,0.5584440852490421
0.4641588833612782,0.4989972461685824
0.5336699231206312,0.43818845785440613
0.6135907273413176,0.37646671455938696
0.7054802310718645,0.3106441570881226
0.8111308307896873,0.2456597222222222
0.9326033468832199,0.18515026340996169
1.072267222010323,0.13875419061302682
1.232846739442066,0.078334530651341
1.4174741629268048,0.0611679837164751
1.629750834620645,0.023781728927203066
1.873817422860385,0.015011374521072797
2.1544346900318843,0.005028735632183908
2.4770763559917115,0.006181154214559387
2.848035868435802,0.0044300766283524905
3.274549162877728,0.003921216475095786
3.7649358067924674,0.008276460727969349
4.328761281083062,0.00712404214559387
4.9770235643321135,0.013020833333333334
5.72236765935022,0.013769157088122605
6.5793322465756825,0.00646551724137931
7.56463327554629,0.005537595785440613
8.697490026177835,0.005597461685823755
10.0,0.0011673850574712645
11.497569953977356,0.0009877873563218392
13.219411484660288,0.0009279214559386973
15.199110829529332,0.0004489942528735632
17.47528400007683,0.00023946360153256704
20.09233002565046,0.00017959770114942528
23.10129700083158,8.979885057471264e-05
26.560877829466893,0.0
30.538555088334185,0.0
35.111917342151344,0.0
40.37017258596558,0.0
46.41588833612782,0.0
53.366992312063125,0.0
61.35907273413176,0.0
70.54802310718645,0.0
81.11308307896873,5.986590038314176e-05
93.26033468832199,0.0
107.22672220103232,0.0
123.28467394420659,0.0
141.74741629268047,0.0
162.97508346206433,0.0
187.3817422860383,0.0
215.44346900318865,0.0
247.7076355991714,0.0
284.8035868435805,0.0
327.4549162877732,0.0
376.49358067924715,0.0
432.87612810830615,0.0
497.7023564332114,0.0
572.236765935022,0.0
657.9332246575682,0.0
756.463327554629,0.0
869.7490026177834,0.0
1000.0,0.0
