Sigma,Acceptance
0.0,0.03660799808429119
0.001,0.03666786398467433
0.0011497569953977356,0.03666786398467433
0.0013219411484660286,0.03666786398467433
0.0015199110829529332,0.0366977969348659
0.001747528400007683,0.03672772988505747
0.002009233002565048,0.036787595785440615
0.0023101297000831605,0.036787595785440615
0.0026560877829466868,0.036787595785440615
0.0030538555088334154,0.036787595785440615
0.003511191734215131,0.036877394636015325
0.004037017258596553,0.036877394636015325
0.004641588833612782,0.03693726053639847
0.005336699231206312,0.03696719348659004
0.006135907273413175,0.03693726053639847
0.007054802310718645,0.03693726053639847
0.008111308307896872,0.03702705938697318
0.0093260334688322,0.037116858237547894
0.010722672220103232,0.037206657088122604
0.012328467394420659,0.037266522988505746
0.014174741629268055,0.03732638888888889
0.016297508346206444,0.03744612068965517
0.01873817422860384,0.03756585249042146
0.021544346900318843,0.03753591954022988
0.024770763559917114,0.037745450191570884
0.02848035868435802,0.037895114942528736
0.03274549162877728,0.03849377394636015
0.037649358067924674,0.03879310344827586
0.04328761281083059,0.0390625
0.049770235643321115,0.039496527777777776
0.05722367659350217,0.03991558908045977
0.06579332246575682,0.04055914750957854
0.07564633275546291,0.041487068965517244
0.08697490026177834,0.04211566091954023
0.1,0.04305854885057471
0.11497569953977356,0.04362727490421456
0.13219411484660287,0.045318486590038315
0.1519911082952933,0.0474886254789272
0.17475284000076846,0.04880567528735632
0.2009233002565048,0.04911997126436782
0.23101297000831603,0.052741858237547894
0.26560877829466867,0.053684746168582376
0.30538555088334157,0.058399185823754786
0.3511191734215131,0.06161697796934866
0.40370172585965536,0.06601712164750957
0.4641588833612782,0.07246767241379311
0.5336699231206312,0.08107339559386974
0.6135907273413176,0.08491977969348659
0.7054802310718645,0.09147509578544061
0.8111308307896873,0.09719228927203065
0.9326033468832199,0.09023287835249043
1.072267222010323,0.07408405172413793
1.232846739442066,0.05441810344827586
1.4174741629268048,0.035365780651340994
1.629750834620645,0.016268558429118774
1.873817422860385,0.006031489463601532
2.1544346900318843,0.00357698754789272
2.4770763559917115,0.00020953065134099617
2.848035868435802,0.0005986590038314176
3.274549162877728,0.0001496647509578544
3.7649358067924674,8.979885057471264e-05
4.328761281083062,0.003951149425287357
4.9770235643321135,0.0024694683908045977
5.72236765935022,0.004280411877394636
6.5793322465756825,0.007183908045977011
7.56463327554629,0.0038613505747126437
8.697490026177835,0.0034273227969348658
10.0,0.004160680076628353
11.497569953977356,0.0039960488505747125
13.219411484660288,0.0032626915708812263
15.199110829529332,0.0026640325670498084
17.47528400007683,0.0020204741379310346
20.09233002565046,0.001257183908045977
23.10129700083158,0.0008381226053639847
26.560877829466893,0.0004489942528735632
30.538555088334185,0.00020953065134099617
35.111917342151344,8.979885057471264e-05
40.37017258596558,0.0
46.41588833612782,0.0
53.366992312063125,0.0
61.35907273413176,0.0
70.54802310718645,0.0
81.11308307896873,0.0
93.26033468832199,0.0
107.22672220103232,0.0
123.28467394420659,0.0
141.74741629268047,0.0
162.97508346206433,0.0
187.3817422860383,0.0
215.44346900318865,0.0
247.7076355991714,0.0
284.8035868435805,0.0
327.4549162877732,0.0
376.49358067924715,0.0
432.87612810830615,0.0
497.7023564332114,0.0
572.236765935022,0.0
657.9332246575682,0.0
756.463327554629,0.0
869.7490026177834,0.0
1000.0,0.0
