# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total (relevant): 1829.920 | Total (excluded): 2944.597 | Total (all):       │
# │ 4774.518                                                                     │
# │ └── (100.0%) | LPS_VMC._forward_and_backward : 4769.649 s                    │
# │     ├── ⊗ computing sigma : 2944.597 s [EXCLUDED]                            │
# │     │   └── (100.0%) | MCState.sample : 2942.546 s                           │
# │     │       └── (100.0%) | sampling n_discarded samples : 1635.411 s         │
# │     ├── (15.8%) | MCState.sample : 287.494 s                                 │
# │     │   └── (100.0%) | sampling n_discarded samples : 164.755 s              │
# │     ├── (78.4%) | MCState.expect_and_grad : 1430.069 s                       │
# │     └── (5.8%) | AbstractLinearPreconditioner.__call__ : 106.587 s           │
# │         ├── (38.6%) | QGTJacobian_DefaultConstructor : 41.093 s              │
# │         │   └── (100.0%) | jacobian : 40.574 s                               │
# │         └── (61.4%) | LinearOperator.solve : 65.317 s                        │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time,sigma
-499.634765625,195.58535385131518,0.22450193240294386,1.1247921278576338,0.027756741085576686,-1,1829.9203307006392,0.07833427877486737
-501.0677922155993,176.07424832806967,0.20725326370985983,1.127102910474377,0.0,-1,1829.9203307006392,0.09006378666551904
-503.2964905037149,136.22405751115156,0.1897072891694543,1.1263578322078918,0.04105844108398682,0,1829.9203307006392,0.10473238828612774
-505.0653441874895,93.90324448248022,0.15798877401552305,1.1214574129776058,0.044379562622141155,0,1829.9203307006392,0.09226416720540397
-507.2545654318522,72.43102031225229,0.1362317978110494,1.125125852844373,0.024761935384522427,0,1829.9203307006392,0.09861260208662359
-507.7188806848862,55.056179302116746,0.12102291937842327,1.1248221413334756,0.0448276409059406,0,1829.9203307006392,0.08911324539977587
-507.9716064001032,43.570905344345654,0.10621066928448467,1.1185517778186764,0.030236547946040915,0,1829.9203307006392,0.08414206280895159
-508.05452457152614,40.41617324964342,0.1004257288437703,1.1171427144399408,0.01105159305129677,0,1829.9203307006392,0.09324424116133509
-508.68258286574616,31.66645919419029,0.08914446152028783,1.1159556894790224,0.013947998436707687,0,1829.9203307006392,0.0908742917271774
-509.1496622218436,29.746612650449766,0.08635913591074731,1.1276977298806299,0.013462830441736351,0,1829.9203307006392,0.10666194383309824
-508.96504681775605,28.6964161356748,0.085439564591443,1.1283289443462703,0.020979151053239442,0,1829.9203307006392,0.09315373032966426
-509.06065255258756,26.08692031095853,0.08294690332276504,1.1301283897145422,0.04014143619525834,0,1829.9203307006392,0.09318647371473275
-509.17658692613213,24.102398462254758,0.07864534124140499,1.121666337246345,0.025551999455243224,0,1829.9203307006392,0.08241407002650969
-509.12122717210616,23.958336268436305,0.08058029722837672,1.1371412631476596,0.05504861858101162,0,1829.9203307006392,0.08447997429498863
-509.29501779165446,23.361008090648305,0.07757724596946435,1.127953249034545,0.027602795778896683,0,1829.9203307006392,0.08601945737913552
-509.3206571017964,23.600978985362946,0.075326468106616,1.1181000963850984,0.0,0,1829.9203307006392,0.08089089136627758
-509.31426768868226,23.188726904751245,0.07519887518828815,1.1182979271739106,0.0,0,1829.9203307006392,0.0837038754385108
-509.227699701968,22.676709222446828,0.07750808726009027,1.1236335440285183,0.04255523731862054,0,1829.9203307006392,0.07762526193306149
-509.30929831437595,21.596471211203145,0.07256494998068573,1.1238815006018736,0.0,0,1829.9203307006392,0.07827015041135754
-509.42988067706074,21.761285317374536,0.07540581024320632,1.1251696016873174,0.035124741278778626,0,1829.9203307006392,0.0825020710237326
-509.4815384133437,21.98859390488547,0.07420089735287164,1.1211415565468084,0.012803296872026415,0,1829.9203307006392,0.07972249250185667
-509.3362893536159,20.947430559431183,0.07210632580249228,1.1211201511195266,0.008330216341090102,0,1829.9203307006392,0.07318916214220589
-509.3355681962518,21.963856234589244,0.07627181513739248,1.130425751769714,0.04243727290436239,0,1829.9203307006392,0.0785199636319763
-509.2350017976822,21.63989008798274,0.07670543704217306,1.1283042016888758,0.056835864235792344,0,1829.9203307006392,0.07660279263059427
-509.24116158372806,21.906191121085662,0.07479262603574825,1.1269132248451916,0.022974657117221242,0,1829.9203307006392,0.07338732235600845
-509.1962933024166,21.60833068919443,0.07012169821551893,1.1183296586437952,0.0,0,1829.9203307006392,0.07595446336468276
-509.19567350187214,21.936795238120737,0.07693909008283678,1.135113692086103,0.052650875660063545,0,1829.9203307006392,0.07518428303502886
-509.27775316719686,21.356644679956503,0.077651893170656,1.1368501014341317,0.0782305415319795,0,1829.9203307006392,0.08230724663858607
-509.24744432805556,21.200292660411897,0.07547194439551656,1.1195395916447972,0.05024888850820031,0,1829.9203307006392,0.0790945393191256
-509.144040285705,20.355728749915095,0.07451245746608333,1.1362704654789475,0.058600179743683145,0,1829.9203307006392,0.0796532933036457
-509.27305984705987,20.805125900392042,0.07203756051103309,1.1265879293989052,0.010831416527573912,0,1829.9203307006392,0.08187076338674901
-509.2210180838688,21.456687957253774,0.07651336570747927,1.1273489696227528,0.05878132049034179,0,1829.9203307006392,0.07692065003837972
-509.3402152787832,21.218479199359198,0.0747039550489499,1.1205441353728498,0.03864531834374285,0,1829.9203307006392,0.07870421769340867
-509.4277390518692,20.294730629655138,0.07369475310097992,1.130117319668066,0.04804951446055594,0,1829.9203307006392,0.07910265238739943
-509.26548163447103,20.98563984784124,0.07588229838563786,1.1342421891676473,0.06193837386305934,0,1829.9203307006392,0.08058798294340126
-509.3296333840332,21.229905483955477,0.07535357029360117,1.1357882682465865,0.047759048077796074,0,1829.9203307006392,0.07355439534804858
-509.2950632220379,21.16021852112886,0.07457292937403964,1.1340726722119463,0.03823534126829231,0,1829.9203307006392,0.07646998810034271
-509.2901811937407,20.846676778262044,0.07276402429686005,1.127577104219362,0.020147529230413186,0,1829.9203307006392,0.08600172262141288
-509.3465883803703,20.7995983602041,0.07517095754610895,1.134529395922912,0.05638468654965967,0,1829.9203307006392,0.0724058512153319
-509.29171962938983,20.6094644121179,0.07313947343299022,1.1266231910519968,0.031577885411869455,0,1829.9203307006392,0.08301269250648029
-509.275234456726,20.620790212189938,0.07350043024277751,1.128063200187184,0.036542848925755766,0,1829.9203307006392,0.08261584108375189
-509.30720460516704,20.829935297452053,0.07433472433300435,1.127303343172009,0.0432822321013937,0,1829.9203307006392,0.08373166108121739
-509.37443052064054,20.926293253848694,0.07376292911114485,1.1191166826869847,0.032493061865738526,0,1829.9203307006392,0.09327512725568211
-509.4294301229396,19.965913578588847,0.07123399641062375,1.1251974346656328,0.020493590042584442,0,1829.9203307006392,0.08637068440391228
-509.3715274702855,20.547924105875765,0.07440785365089582,1.138589022133566,0.05182268964584458,0,1829.9203307006392,0.07633907675385379
-509.26565932150925,20.82779339361398,0.07390894311494782,1.1251721639867478,0.03713156565308584,0,1829.9203307006392,0.07832154596987549
-509.2613428448122,20.640908724238635,0.07178013676675295,1.1262135717200865,0.011222196422019382,0,1829.9203307006392,0.06655618542727573
-509.41434808299266,21.686850110574895,0.07651463105067932,1.133462662222209,0.0528692700517196,0,1829.9203307006392,0.0782711688445997
-509.4120696939255,20.547018850484918,0.07243966365752527,1.128542554840257,0.023038892095837316,0,1829.9203307006392,0.0882732379769251
-509.4735841990752,20.432275105652323,0.0732763880672232,1.1181203380075957,0.03819707466776778,0,1829.9203307006392,0.07726803090269561
-509.41595799627567,20.856885091728806,0.0754495819412784,1.1350014500666996,0.05897730993283534,0,1829.9203307006392,0.10016108312332714
-509.2851141621175,20.405220344038916,0.07381587261438831,1.133812224315358,0.04687513772909113,0,1829.9203307006392,0.08229635042067282
-509.2729370686496,20.465934760849912,0.07220267111383738,1.1217045693039251,0.021680851183816352,0,1829.9203307006392,0.09543249210009434
-509.25210649900134,20.66133969064252,0.0717837110366666,1.1238682925147598,0.010767537563897145,0,1829.9203307006392,0.09023057183940605
-509.25277986922464,19.624198512678365,0.07160317398402939,1.1276065173699186,0.03506010650936209,0,1829.9203307006392,0.08115028875106269
-509.22597088425084,19.720056990903213,0.07173824537022007,1.1263452061106742,0.034469943124406766,0,1829.9203307006392,0.08217040105030061
-509.23795737507214,20.477578936151733,0.07167922651966824,1.1315150075276161,0.01385189696586464,0,1829.9203307006392,0.08057012261542798
-509.2879883018125,20.757887736484047,0.0740610223514469,1.1340925814054441,0.04116063674739412,0,1829.9203307006392,0.07507739756857969
-509.3542856331584,20.95401777491097,0.0733872316316997,1.129285631722327,0.02638518151545577,0,1829.9203307006392,0.0812700229801035
-509.3462894294598,20.636001734496688,0.07294146991342082,1.1254975736980721,0.02802370304302415,0,1829.9203307006392,0.08158116856542286
-509.41754245176327,19.304508850000794,0.07043454401718906,1.1259650805640484,0.0263111980899694,0,1829.9203307006392,0.0718559223198058
-509.29134296809633,19.60576977689202,0.07126050184073716,1.121581668808226,0.03044920966732534,0,1829.9203307006392,0.06911470841394979
-509.2633991791117,20.583819510022394,0.07363504310914912,1.1286091418850093,0.03947717922334992,0,1829.9203307006392,0.07319842199409857
-509.25511856858213,19.987668411961682,0.07093144081275271,1.1278797546957122,0.015519834798575327,0,1829.9203307006392,0.07206931794750886
-509.33671253542025,19.64538108210317,0.0689420345036344,1.1147783824020696,0.0,0,1829.9203307006392,0.0745609576513929
-509.3661176313352,20.832540691552865,0.0736383609706615,1.127190182308087,0.03308435928332554,0,1829.9203307006392,0.07606141216100881
-509.29625734124676,19.96268248159042,0.07423161401832931,1.1362282826881003,0.06531285366525275,0,1829.9203307006392,0.07325625170604863
-509.18478507775455,19.943316263848843,0.07192093239064547,1.1276892525714974,0.03118180930859238,0,1829.9203307006392,0.08828974082094748
-509.29153616501105,20.119053852148745,0.07410908552821252,1.1363343420859133,0.05906886641343123,0,1829.9203307006392,0.08897751323558867
-509.3434165869154,20.44477539890923,0.0729832292877909,1.1323245588157533,0.033572895082021215,0,1829.9203307006392,0.0748489088224196
-509.28960629745734,20.86770077152088,0.07218282908334231,1.1214824415246805,0.011355758110533243,0,1829.9203307006392,0.08432860439893489
-509.31565431698584,20.456891922648026,0.07410873423525698,1.1333717347078134,0.04983083637299801,0,1829.9203307006392,0.10529383137016855
-509.3654270813215,21.055088545207497,0.07480819466282672,1.1261441033762833,0.044341227550413476,0,1829.9203307006392,0.07103732444619949
-509.3202140843292,21.675847048203963,0.07409555539053929,1.121459636875452,0.01872620691752669,0,1829.9203307006392,0.06913432767075389
-509.363894276029,20.038774707283256,0.07022780575582786,1.1245678892312387,0.0040539102696126594,0,1829.9203307006392,0.0665206666267511
-509.4135884767359,20.288374851455703,0.07316075545533171,1.131108280425329,0.04030508468574179,0,1829.9203307006392,0.07273114308693189
-509.30500496262573,20.179675012634547,0.07329613971711788,1.128078988408225,0.045227797011127446,0,1829.9203307006392,0.06953595638762594
-509.2972337403929,21.047415843081993,0.07246515429541477,1.1181166855708917,0.010963188377835054,0,1829.9203307006392,0.06903242635477677
-509.38101011334066,20.768366623504292,0.0742151628177345,1.128530402873174,0.04314139033825348,0,1829.9203307006392,0.07322880856166819
-509.34830163812944,20.9516464310583,0.07269895706808915,1.126982035965319,0.016616362079895253,0,1829.9203307006392,0.08976801309678581
-509.30694136790163,20.629686773614324,0.07269330770318619,1.130350057918794,0.024597455293112858,0,1829.9203307006392,0.09410521665270234
-509.4196005453693,20.637799108133684,0.07259075738905667,1.1274400347763196,0.022912745050404748,0,1829.9203307006392,0.07817061451049259
