# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total: 4992.727                                                              │
# │ └── (99.5%) | LPE_VMC._forward_and_backward : 4967.283 s                     │
# │     ├── (5.1%) | MCState.sample : 251.470 s                                  │
# │     │   └── (55.0%) | sampling n_discarded samples : 138.392 s               │
# │     └── (15.0%) | AbstractLinearPreconditioner.__call__ : 742.713 s          │
# │         └── (99.3%) | LinearOperator.solve : 737.401 s                       │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time,Condition_number
-66.02547454833984,256.84783935546875,0.0508754625916481,,0.16042077541351318,-1,4992.727365524013,1101.314083237794
-69.15396881103516,243.64434814453125,0.04353616386651993,,0.009828329086303711,-1,4992.727365524013,1550.1660162874646
-73.28976440429688,224.2823486328125,0.055336013436317444,,0.39474767446517944,0,4992.727365524013,1618.6889642189803
-77.32975769042969,202.7181396484375,0.05004258081316948,,0.3095930218696594,0,4992.727365524013,1721.1715598152493
-80.91980743408203,184.93014526367188,0.052459731698036194,,0.4752689003944397,0,4992.727365524013,1836.1582145984269
-83.99858093261719,165.97579956054688,0.04593953862786293,,0.333313524723053,0,4992.727365524013,1963.1580490891001
-86.76017761230469,152.5929412841797,0.04518302530050278,,0.37679100036621094,0,4992.727365524013,2100.692910954591
-89.09869384765625,140.67266845703125,0.05156637355685234,,0.7388062477111816,0,4992.727365524013,2213.6064620365023
-91.17506408691406,130.34759521484375,0.04657653346657753,,0.5907148122787476,0,4992.727365524013,2347.605729095792
-92.9432601928711,121.81797790527344,0.03881397843360901,,0.31048470735549927,0,4992.727365524013,2490.2844526644813
-94.34405517578125,114.84361267089844,0.043281666934490204,,0.5690082311630249,0,4992.727365524013,2684.1400474468624
-95.69129180908203,109.23126220703125,0.03654159978032112,,0.3011395335197449,0,4992.727365524013,2955.2219484387924
-96.94486999511719,107.03681945800781,0.038699276745319366,,0.41696441173553467,0,4992.727365524013,3276.7179517600584
-98.12452697753906,104.3592529296875,0.03229396417737007,,0.1549251675605774,0,4992.727365524013,3637.8491107922546
-99.14175415039062,101.19129180908203,0.04236225411295891,,0.6622376441955566,0,4992.727365524013,3979.305963887824
-100.0889892578125,94.99711608886719,0.043003376573324203,,0.7757766246795654,0,4992.727365524013,4269.925460032394
-100.9837875366211,89.0329818725586,0.03584446758031845,,0.44574326276779175,0,4992.727365524013,4643.247029402183
-101.96003723144531,83.74435424804688,0.032030366361141205,,0.30287545919418335,0,4992.727365524013,5031.355185552599
-102.81211853027344,76.62010192871094,0.03771434724330902,,0.7166072130203247,0,4992.727365524013,5283.525737272444
-103.58966064453125,70.96837615966797,0.03393566980957985,,0.5634764432907104,0,4992.727365524013,5651.716484501061
-104.40054321289062,65.30119323730469,0.03362399712204933,,0.6346385478973389,0,4992.727365524013,6016.499496868673
-105.1121826171875,61.17656707763672,0.036547932773828506,,0.9309370517730713,0,4992.727365524013,6293.1610208800985
-105.848388671875,61.164276123046875,0.03381325304508209,,0.7250562906265259,0,4992.727365524013,6634.548443469864
-106.50261688232422,66.46399688720703,0.02950183115899563,,0.35820579528808594,0,4992.727365524013,6881.801458939245
-107.16349029541016,69.71934509277344,0.022882802411913872,,0.0,0,4992.727365524013,7211.583197016691
-107.6971435546875,68.633056640625,0.02770274691283703,,0.23281145095825195,0,4992.727365524013,7439.714744619752
-108.166015625,66.61726379394531,0.02549252100288868,,0.13932067155838013,0,4992.727365524013,7589.251515471048
-108.60942077636719,64.57733154296875,0.024564532563090324,,0.1123741865158081,0,4992.727365524013,7976.585430232632
-108.92193603515625,64.3038101196289,0.032507773488759995,,0.5770049095153809,0,4992.727365524013,8160.176833506471
-109.25001525878906,61.71671676635742,0.018449103459715843,,0.0,0,4992.727365524013,8469.74595302275
-109.57056427001953,60.981483459472656,0.02634107694029808,,0.2456740140914917,0,4992.727365524013,8735.598833917165
-109.85407257080078,59.48681640625,0.024692581966519356,,0.17172610759735107,0,4992.727365524013,8989.685941966913
-110.09844970703125,58.651763916015625,0.02848733961582184,,0.40678149461746216,0,4992.727365524013,9192.336771726366
-110.37800598144531,56.818599700927734,0.021858828142285347,,0.051116228103637695,0,4992.727365524013,9450.415213521415
-110.54542541503906,54.97657012939453,0.025939106941223145,,0.30207014083862305,0,4992.727365524013,9772.52010485331
-110.74674224853516,53.4764518737793,0.0178654994815588,,0.0,0,4992.727365524013,10009.609176413798
-110.94683074951172,53.05878448486328,0.0237413439899683,,0.19619876146316528,0,4992.727365524013,10381.762825400414
-111.09602355957031,52.815467834472656,0.01909644715487957,,0.0,0,4992.727365524013,10590.741867414732
-111.2950210571289,51.329620361328125,0.02234424464404583,,0.13744574785232544,0,4992.727365524013,10883.940410938329
-111.38682556152344,51.285560607910156,0.018975678831338882,,0.0,0,4992.727365524013,11316.129169219545
-111.55632019042969,51.049930572509766,0.019111162051558495,,0.0,0,4992.727365524013,11443.54341704114
-111.71469116210938,50.928470611572266,0.01763863116502762,,0.0,0,4992.727365524013,11810.151204604907
-111.83924865722656,51.63721466064453,0.022438613697886467,,0.13901221752166748,0,4992.727365524013,11883.156165599617
-111.96556091308594,50.51034927368164,0.022741159424185753,,0.17100340127944946,0,4992.727365524013,12545.654138404787
-112.11445617675781,52.69300842285156,0.021517615765333176,,0.07585775852203369,0,4992.727365524013,12620.103400917704
-112.18017578125,52.1645622253418,0.021044276654720306,,0.05638110637664795,0,4992.727365524013,12933.47704983632
