f32,f16,bf16
0.008526708356569657,0.002244855634401688,-0.12275514436559831
0.012398053369928164,0.015836049280572695,-0.1247889507194273
0.012259224307936023,0.009825447452467273,-0.005799552547532727
0.012086196371463132,0.000487609335330319,-0.12451239066466968
0.015295859998168737,-0.00861275511413595,-0.18048775511413595
0.012388119405468245,0.009735951131542464,-0.13088904886845754
0.0074124454380779525,0.0050053714634685775,-0.11999462853653142
0.013984803874258489,-0.007156248371835261,-0.14778124837183526
0.01418074198347341,0.0009742600498796605,-0.04590073995012034
0.012099097283385873,0.00013048461248743592,0.015755484612487436
0.015867946629636975,0.0005290489245588503,-0.01509595107544115
0.013325192831633359,0.002075650595305234,-0.060424349404694766
0.00921201113171577,0.010065549644899363,-0.04462195035510064
0.01232054235211777,0.010285401360906832,-0.13033959863909317
0.01360204717466118,-0.004805774480612257,-0.14543077448061226
0.016248293901121258,-0.00621836564477718,-0.09996836564477718
0.013950445372682196,0.013326742369752509,-0.1741732576302475
0.01002596673955125,-0.0014371985436518742,-0.11081219854365187
0.013089731459931642,0.009976938491181642,-0.06814806150881836
0.016864380585325023,0.0010009620062234603,-0.17087403799377654
0.014253021622803175,0.0041860355388188,-0.0739389644611812
0.010375557454466389,0.006820259602903889,-0.05567974039709611
0.012510462113997534,0.014356775590560034,-0.09501822440943997
0.01156552733532834,0.006409963980836153,-0.11859003601916385
0.009391460911935212,0.010516796605294587,-0.005108203394705413
0.011916840119351235,0.003150665802944985,-0.12184933419705501
0.009768956333992662,0.005461209446785631,-0.09610129055321437
0.008142782931173542,0.0042680041836149485,-0.07385699581638505
0.012169686588496376,-0.011716040340214562,-0.027341040340214562
0.011882466977919393,0.0030934044779193925,-0.10628159552208061
0.010949412436200845,0.016211787314130532,-0.030663212685869468
0.013948650148357444,0.0031683156757011943,-0.1218316843242988
0.01201237922505527,0.01710881477193027,-0.04539118522806973
0.007793617690921906,0.016470146621585968,-0.030404853378414032
0.012697580720548274,0.0014137062088295238,-0.10796129379117048
0.015567073381411944,0.004210719621646319,-0.02703928037835368
0.017331411441062983,0.00458078583071142,-0.05791921416928858
0.01557269434455577,0.006180909676587021,-0.15006909032341298
0.01168236467973216,0.004527899958052473,0.004527899958052473
0.014581976616970138,0.0142710787898217,-0.0794789212101783
0.017579377914053396,0.004084886336904958,-0.027165113663095042
0.015473738244118351,0.003814116051735539,-0.07431088394826446
0.011600334593673267,0.012468178221602955,-0.034406821778397045
0.014452482964546931,0.009340788628609431,-0.03753421137139057
0.014241257747624303,-0.005873640934016322,-0.05274864093401632
0.0117913849140443,-0.009855114719744762,-0.07235511471974476
0.013727188270195256,4.9591224296818837e-05,-0.12495040877570318
0.011402791154576875,0.0036818438889518745,-0.043193156111048125
0.010365731390459487,-0.002974264947431138,-0.09672426494743114
0.013834690105678504,0.006039356243373817,-0.025210643756626183
0.014155880771948404,0.009166256748510904,-0.0689587432514891
0.016671051433547746,0.0056923527030789955,-0.041182647296921004
0.015352837676459785,0.00816976272528791,-0.02308023727471209
0.012199080538639606,-0.0003188485385088313,-0.07844384853850883
0.013731814294875022,0.001955843835890647,-0.07616915616410935
0.017622300536686453,0.00456649914508489,-0.07355850085491511
0.015907514879511808,0.006073225328730558,-0.025176774671269442
0.01266073368018894,-0.0018332085805532472,-0.07995820858055325
0.012265553383382866,-0.0022608138041171344,-0.11163581380411713
0.012283221449923332,-0.0008393371438266684,-0.11021433714382667
0.01060577656866002,-0.002303158978214981,-0.06480315897821498
0.012317208926877043,0.005647210757931731,-0.11935278924206827
0.010964088790498039,-0.0029919811557910236,-0.09674198115579102
0.010341272544035718,0.0026794530860279053,-0.059820546913972095
0.012387398730449917,0.004960183154278042,-0.05753981684572196
0.0150160973047484,0.0017657463525999617,-0.09198425364740004
0.0135472403301371,0.0058720694316996,-0.1347529305683004
0.010599085090440497,0.008300729987901434,-0.054199270012098566
0.013131615498704008,0.002076622822922758,-0.06042337717707724
0.01345717983161876,-0.0036669961937718654,-0.12866699619377187
0.012115513221129248,-0.0018291126333629393,-0.06432911263336294
0.012410782738577097,0.01325192348564741,-0.04924807651435259
0.011322488901718941,0.011412134287461129,-0.12921286571253887
0.010886614268901695,-0.0020108771861764296,-0.09576087718617643
0.013449755718678347,0.004313555767506472,-0.16756144423249353
0.013325436373619937,0.012526257296471499,-0.1437237427035285
0.011642810043344554,-0.006604794326772634,-0.06910479432677263
0.013735017226647273,0.008051118300866023,-0.03882388169913398
0.012465731073884712,0.005099550653962837,-0.07302544934603716
0.011546014601698573,0.010157464797011073,-0.06796753520298893
0.008654729708599262,-0.0013321477328069875,-0.141957147732807
0.009078500022752678,0.005916115989549553,-0.025333884010450447
0.009650234809743807,0.017546658149587557,-0.09182834185041244
0.007107591530132851,0.006985521217632851,-0.03207697878236715
0.013340167411275416,-0.0050771909871620835,-0.14570219098716208
