Sigma,N_therm,E_mean,E_error,E_heis_mean,E_heis_error
0.0,1024,-41.61668585644247,1.3647164254561397e-05,-21.59833795435789,0.01670002160815268
0.0,2048,-41.616683804452,1.364367721265913e-05,-21.595187487305203,0.016704145222277207
0.0,4096,-41.61668046740567,1.3642317578895496e-05,-21.59335679905726,0.01670591229630053
0.0,8192,-41.61668105721809,1.3636698997514522e-05,-21.5917929665248,0.016715300255997448
0.0,16384,-41.61668038802101,1.3644120068536419e-05,-21.581853683105567,0.01671798412152969
0.0,32768,-41.616678797788,1.3629721706360052e-05,-21.585560536337418,0.01671562352122035
0.0,65536,-41.616681491997966,1.361124576549612e-05,-21.578347836164554,0.016690776239830292
0.0,131072,-41.61667571796966,1.3586509549552692e-05,-21.569017557907927,0.016667626979419193
0.0,262144,-41.616708715157074,1.3592189203687422e-05,-21.61908733301948,0.016723177137096434
0.0,524288,-41.616687357752355,1.3618130291716029e-05,-21.555336327660548,0.016765733210370327
0.001,1024,-41.61668230783087,1.3671430863764438e-05,-21.595571553991604,0.01668340970943647
0.001,2048,-41.61667872175941,1.3671422348986884e-05,-21.592264366802716,0.016687756650122836
0.001,4096,-41.61667562528621,1.3671333462009861e-05,-21.591748463262483,0.016691028058983197
0.001,8192,-41.61667430422189,1.366472994000461e-05,-21.589096495514035,0.016706133127087387
0.001,16384,-41.61666921520927,1.3661411792795069e-05,-21.58160696918965,0.016715303404366274
0.001,32768,-41.61666481645816,1.3658381476794061e-05,-21.58152540682606,0.016703935933272046
0.001,65536,-41.61667656673272,1.3627586721647393e-05,-21.583578322558232,0.016675554625966975
0.001,131072,-41.61668157003169,1.3602166651682305e-05,-21.57501533866646,0.01668275634045869
0.001,262144,-41.616713996915195,1.3618706173501003e-05,-21.617057257116514,0.01670908755134225
0.001,524288,-41.61668513363936,1.3615316472610685e-05,-21.58288833438162,0.016771991836646936
0.00206913808111479,1024,-41.61668279128753,1.3634909133470715e-05,-21.591064201476126,0.01669135352913665
0.00206913808111479,2048,-41.616679373256446,1.3639520838149583e-05,-21.58780352483599,0.016697418345172996
0.00206913808111479,4096,-41.61667596656932,1.3633177566225403e-05,-21.58522487432183,0.016703096121164565
0.00206913808111479,8192,-41.61667499807339,1.3626882792497333e-05,-21.582685209047156,0.016711952693484352
0.00206913808111479,16384,-41.616670531435695,1.3637546579310754e-05,-21.574182226364854,0.01672961198921067
0.00206913808111479,32768,-41.61666358799093,1.3634661291183065e-05,-21.573186377380253,0.016714190077673146
0.00206913808111479,65536,-41.61667318886528,1.35971486929656e-05,-21.57696762181787,0.01667220403647519
0.00206913808111479,131072,-41.616674316933796,1.3607355841445113e-05,-21.56224052597176,0.016694305653771422
0.00206913808111479,262144,-41.61669789261647,1.3571805129618946e-05,-21.618262407623916,0.016740375408354956
0.00206913808111479,524288,-41.6166807557065,1.359362999680645e-05,-21.5810222101957,0.01677482523688642
0.004281332398719396,1024,-41.61669958954899,1.3644327098607193e-05,-21.603144838825735,0.016655071271434774
0.004281332398719396,2048,-41.616698278561984,1.3643689269302084e-05,-21.600234673461483,0.016660759585829167
0.004281332398719396,4096,-41.616697864860434,1.3640071328598825e-05,-21.600851870408206,0.016665247195720347
0.004281332398719396,8192,-41.61669089720917,1.3635947771159173e-05,-21.5964587026078,0.01667241449565481
0.004281332398719396,16384,-41.61669751992416,1.3631530573720877e-05,-21.594007139792936,0.01669270730194967
0.004281332398719396,32768,-41.616695675216725,1.361436201956756e-05,-21.590857747427172,0.01667874919117059
0.004281332398719396,65536,-41.616683684921384,1.3591809530235593e-05,-21.59887898423173,0.016659898636497212
0.004281332398719396,131072,-41.61667952243705,1.359552236852207e-05,-21.581838796885233,0.01669492723337643
0.004281332398719396,262144,-41.61670884447338,1.3599555011427531e-05,-21.62228541127635,0.016746271290957765
0.004281332398719396,524288,-41.61668220188592,1.365305563237581e-05,-21.58915683354681,0.01675507204142493
0.008858667904100823,1024,-41.616689759968864,1.3654135258552775e-05,-21.582762884090346,0.016746291386734884
0.008858667904100823,2048,-41.61668815423728,1.3660640547915385e-05,-21.58226432180357,0.01675473003001037
0.008858667904100823,4096,-41.616686018430784,1.3657913501993767e-05,-21.580347682857983,0.01674777522034201
0.008858667904100823,8192,-41.61668451329405,1.3653518594864268e-05,-21.57171652898044,0.016742704436517892
0.008858667904100823,16384,-41.61668255876858,1.3657125210718121e-05,-21.568876937832606,0.016760575747701095
0.008858667904100823,32768,-41.61667260399862,1.3643361348606298e-05,-21.56921586990405,0.016720879897817915
0.008858667904100823,65536,-41.616686202528186,1.3592984818280095e-05,-21.56321155950106,0.016667994245432468
0.008858667904100823,131072,-41.61668923268691,1.3600101402827607e-05,-21.561798600136612,0.016684604721527097
0.008858667904100823,262144,-41.61669369173502,1.3596487307978105e-05,-21.607093100546003,0.016668400370243208
0.008858667904100823,524288,-41.61669661891855,1.3630564890378899e-05,-21.587788442277663,0.016755236741799837
0.018329807108324356,1024,-41.61668939009631,1.3616590498561296e-05,-21.607189429274698,0.016703616175667232
0.018329807108324356,2048,-41.61668815164772,1.3614391735678054e-05,-21.608160540344716,0.016704719171298416
0.018329807108324356,4096,-41.616687933175314,1.3609418646435902e-05,-21.609787398592765,0.01670667617592442
0.018329807108324356,8192,-41.61668220958062,1.3612413620052853e-05,-21.60844654898055,0.016706326004440872
0.018329807108324356,16384,-41.61669211746232,1.3631970977854674e-05,-21.60244331155226,0.016724475069999085
0.018329807108324356,32768,-41.61670027215536,1.3623813106116053e-05,-21.600211321155,0.016720318745249686
0.018329807108324356,65536,-41.616703034725305,1.3601649188248642e-05,-21.610961234944963,0.016687019135669046
0.018329807108324356,131072,-41.61669220785693,1.358564227517726e-05,-21.59606628465442,0.01667267657536805
0.018329807108324356,262144,-41.61667988175819,1.3561643589948312e-05,-21.616313458534513,0.01669300717458206
0.018329807108324356,524288,-41.616676843692105,1.3614094560260181e-05,-21.588122808122158,0.016751135211735737
0.0379269019073225,1024,-41.61668701751273,1.3645836420895572e-05,-21.573863686470155,0.01667389392872368
0.0379269019073225,2048,-41.61668471317438,1.364352249577052e-05,-21.572745633182276,0.016672620802625
0.0379269019073225,4096,-41.61668495330706,1.364349259493577e-05,-21.57451055918203,0.016674975772807434
0.0379269019073225,8192,-41.616687032092884,1.3635808024358903e-05,-21.568568415104973,0.016673507518566638
0.0379269019073225,16384,-41.61669674053935,1.3636226196597368e-05,-21.562417807745803,0.016677803265206962
0.0379269019073225,32768,-41.61669850191622,1.3617979271578041e-05,-21.56092707522373,0.01667323675422882
0.0379269019073225,65536,-41.61668612775733,1.3626099560333202e-05,-21.580504389109873,0.01665119608778636
0.0379269019073225,131072,-41.61667568796458,1.3613377348922881e-05,-21.585020322043377,0.01668921028214279
0.0379269019073225,262144,-41.61669252784257,1.3594533830381044e-05,-21.607781944827117,0.01668933607543445
0.0379269019073225,524288,-41.61667746489911,1.3629910255433435e-05,-21.587476752779853,0.01672412707238196
0.07847599703514611,1024,-41.616679814049746,1.3613259554921235e-05,-21.61022520283838,0.016743497349918215
0.07847599703514611,2048,-41.61667926226354,1.361608469004457e-05,-21.609918041536353,0.016745736009412128
0.07847599703514611,4096,-41.61668295705954,1.3608344428225687e-05,-21.614919057818213,0.016740599607672473
0.07847599703514611,8192,-41.616685241579745,1.3609585389741116e-05,-21.617774581536985,0.01674921643445111
0.07847599703514611,16384,-41.61667930830413,1.3608872398453446e-05,-21.62678041789338,0.016747262198432252
0.07847599703514611,32768,-41.616680718580724,1.3602637669301112e-05,-21.620446098232073,0.016717950499852773
0.07847599703514611,65536,-41.616678867311435,1.3614543572042709e-05,-21.612040073707824,0.01669040006298452
0.07847599703514611,131072,-41.61668577588328,1.362467677594892e-05,-21.61982105232653,0.016676356778974166
0.07847599703514611,262144,-41.61669068423877,1.36261253519093e-05,-21.611462684943838,0.016720581382533548
0.07847599703514611,524288,-41.61666965067083,1.3652032281299225e-05,-21.61599128234216,0.016665020785851945
0.1623776739188721,1024,-41.61667056954314,1.3596533689634478e-05,-21.612096137097584,0.016659466117511613
0.1623776739188721,2048,-41.61667119068331,1.3598413715551732e-05,-21.612412069557724,0.016660643301199093
0.1623776739188721,4096,-41.61667230842844,1.359354294003236e-05,-21.613271626100993,0.01666998363803923
0.1623776739188721,8192,-41.61667250252494,1.3608244410550024e-05,-21.606683081908024,0.01668538027652226
0.1623776739188721,16384,-41.61666620052457,1.3626090199739426e-05,-21.607445594320495,0.01669832094635592
0.1623776739188721,32768,-41.61667280796273,1.3628561675339855e-05,-21.60325023883958,0.01668661514172965
0.1623776739188721,65536,-41.616665051302675,1.3639804499240147e-05,-21.611449818650073,0.01665372204725513
0.1623776739188721,131072,-41.61667624627125,1.3609963198986493e-05,-21.615979245165185,0.01669667458627811
0.1623776739188721,262144,-41.61668401021592,1.367552247369248e-05,-21.631214810393235,0.016688325543437497
0.1623776739188721,524288,-41.61666312845723,1.363099447701231e-05,-21.5981551012932,0.01673862975253662
0.3359818286283781,1024,-41.61670195893255,1.3515302428481233e-05,-21.638639509645653,0.01666896281636643
0.3359818286283781,2048,-41.61670000908387,1.3517118334641519e-05,-21.643178887057438,0.016661102154755116
0.3359818286283781,4096,-41.61669927231847,1.3516291880821183e-05,-21.646469720267262,0.016654344333262253
0.3359818286283781,8192,-41.61669694018757,1.3517711914531986e-05,-21.64492381741395,0.016668906759683178
0.3359818286283781,16384,-41.61669722645263,1.3521257466556552e-05,-21.638731657459275,0.016681197838326722
0.3359818286283781,32768,-41.616710778801824,1.3535498048486664e-05,-21.637929254282213,0.016677687474841302
0.3359818286283781,65536,-41.616699262910885,1.3551546083418146e-05,-21.636722833781533,0.016671622273324183
0.3359818286283781,131072,-41.616708401064734,1.3559182639965158e-05,-21.628742885624344,0.0167132724987003
0.3359818286283781,262144,-41.61668935066978,1.3591882338539469e-05,-21.613199412372598,0.016723348032351017
0.3359818286283781,524288,-41.61667542743397,1.3614934679602832e-05,-21.61415846436619,0.016742203782060733
0.6951927961775606,1024,-41.616664419329894,1.3529569740451827e-05,-21.676080612598327,0.0167129872068577
0.6951927961775606,2048,-41.61667009193466,1.3531771436119377e-05,-21.6773059409425,0.016712170537091113
0.6951927961775606,4096,-41.61666662735338,1.3530671552861215e-05,-21.68706012137213,0.016706994474166237
0.6951927961775606,8192,-41.61667145199981,1.3535662083679314e-05,-21.692464774709734,0.016699357063073298
0.6951927961775606,16384,-41.61667155823359,1.3488848962844211e-05,-21.696809477159874,0.01667367935111142
0.6951927961775606,32768,-41.61665792922048,1.3492197935720666e-05,-21.704184017140925,0.01664634690174667
0.6951927961775606,65536,-41.61665194791437,1.349142835176985e-05,-21.689185546909176,0.01664297597183367
0.6951927961775606,131072,-41.61665908713155,1.350066351080894e-05,-21.67019967699696,0.01660563402299489
0.6951927961775606,262144,-41.61664848317395,1.3425200279161468e-05,-21.716371410742298,0.016623102705355604
0.6951927961775606,524288,-41.61666428093982,1.3413974544522082e-05,-21.72185501547184,0.016689606474569855
1.438449888287663,1024,-41.61652416088725,1.2738252074362627e-05,-22.260471121224338,0.015431150929973048
1.438449888287663,2048,-41.616517050114254,1.2727413439505555e-05,-22.268003655190533,0.015444105072078619
1.438449888287663,4096,-41.61651724996288,1.2685681977580065e-05,-22.285559772247957,0.015391257965653968
1.438449888287663,8192,-41.61653400058847,1.2702246386864087e-05,-22.275367429939777,0.015430918488251729
1.438449888287663,16384,-41.616478780943616,1.2567525892662163e-05,-22.355255835017736,0.015275941475958978
1.438449888287663,32768,-41.616438383395874,1.2515213358793682e-05,-22.397485368087143,0.015003869511578826
1.438449888287663,65536,-41.61650444854922,1.2348128343685026e-05,-22.252126166056104,0.015283946364342625
1.438449888287663,131072,-41.61672354643657,1.2711301293547437e-05,-22.012257716692897,0.015897502697663237
1.438449888287663,262144,-41.616548074879276,1.3038995832918276e-05,-22.00178737570848,0.016485551089178974
1.438449888287663,524288,-41.61666426919521,1.299653533939255e-05,-21.547559995194007,0.01743355121265931
2.976351441631316,1024,-41.6172794946031,1.5937556081975653e-05,-17.63388765123516,0.012749529407842707
2.976351441631316,2048,-41.617278570715456,1.5912378513215908e-05,-17.663112159392835,0.012734818818404535
2.976351441631316,4096,-41.617293347561855,1.5826470957110662e-05,-17.713671892587158,0.012723550040507285
2.976351441631316,8192,-41.617297837658,1.561637878961261e-05,-17.826947935152127,0.0127383210607609
2.976351441631316,16384,-41.617281337292766,1.5176470673064273e-05,-17.91997710789159,0.013037967045994879
2.976351441631316,32768,-41.61727750594258,1.45190446738608e-05,-18.35658823907273,0.013642488062389638
2.976351441631316,65536,-41.617206087099504,1.3222008360583225e-05,-19.359768523119122,0.014440261758376784
2.976351441631316,131072,-41.61668625448138,1.1264236651654472e-05,-20.49340565580148,0.015406048227050054
2.976351441631316,262144,-41.61649534905964,1.2043961783854318e-05,-19.878716360826253,0.014807845584188848
2.976351441631316,524288,-41.616090882348345,1.4028655722970383e-05,-19.77192791490395,0.012999461597145871
