Sigma,N_therm,E_mean,E_error,E_heis_mean,E_heis_error
0.0,1024,-17.016579410103343,7.331177288682898e-05,-17.077096369431633,0.021501536845765466
0.0,2048,-17.016577423025275,7.309745032904049e-05,-17.07682167298745,0.02150911855758049
0.0,4096,-17.01658478262528,7.262078947693576e-05,-17.08153160934755,0.021557369209666784
0.0,8192,-17.01658361818502,7.260332842095674e-05,-17.086473050138103,0.021601480459687475
0.0,16384,-17.016570838897252,7.275610516568767e-05,-17.09992908136641,0.021724665933596295
0.0,32768,-17.01658378129073,7.582725582076724e-05,-17.099391123566097,0.021751503512690198
0.0,65536,-17.016567725327356,7.63347279282298e-05,-17.079185881157006,0.021522310280732596
0.0,131072,-17.01662064432494,7.499873594868344e-05,-17.097375907449127,0.02177948159312214
0.0,262144,-17.01659486476425,7.727675814283083e-05,-17.088226081104203,0.02165077315369835
0.0,524288,-17.01650552512709,8.264418279778378e-05,-17.059011717859878,0.021401789984718363
0.001,1024,-17.016594304362123,7.251984265270514e-05,-17.076187448871444,0.021512330225104005
0.001,2048,-17.01659233717976,7.230320020332546e-05,-17.075942612879935,0.02151988672346449
0.001,4096,-17.01659932262834,7.181851111003996e-05,-17.08071033652764,0.021568010811954173
0.001,8192,-17.016598146380343,7.180056652978971e-05,-17.08565290613768,0.021612142343155824
0.001,16384,-17.016578027027528,7.250404427637447e-05,-17.099069337013646,0.021733668087824017
0.001,32768,-17.01658732583028,7.527632553120594e-05,-17.09899669240961,0.021764499552025803
0.001,65536,-17.016570929314977,7.579082002847266e-05,-17.080387841128093,0.021548315618845133
0.001,131072,-17.016605066138244,7.541277252117462e-05,-17.098877381899488,0.0218011061422583
0.001,262144,-17.01658857958694,7.726462224800953e-05,-17.08551679155689,0.021646305745852926
0.001,524288,-17.016510829895097,8.251072095864093e-05,-17.05792595302288,0.02140516538239411
0.00206913808111479,1024,-17.016580245169592,7.310724037432055e-05,-17.078296828130092,0.021553621850270748
0.00206913808111479,2048,-17.01657827798723,7.289234084871657e-05,-17.078051992138583,0.021561164059988046
0.00206913808111479,4096,-17.016585683581997,7.241205633181876e-05,-17.08273035279887,0.021609379297096873
0.00206913808111479,8192,-17.01658469435155,7.239614960744289e-05,-17.08800151438927,0.02165633107856389
0.00206913808111479,16384,-17.01656408917197,7.309091488624393e-05,-17.101537391877557,0.021777308599578066
0.00206913808111479,32768,-17.016572633931304,7.583949629172543e-05,-17.10319573458583,0.021824013978790892
0.00206913808111479,65536,-17.016565335707497,7.579158522869246e-05,-17.081368842553125,0.021577227069045277
0.00206913808111479,131072,-17.016593479660365,7.549031397091238e-05,-17.101701274669782,0.02184905644236893
0.00206913808111479,262144,-17.016587360868233,7.736876747310337e-05,-17.0861743848894,0.021659340006580537
0.00206913808111479,524288,-17.016506712771,8.260753702699883e-05,-17.055668775374944,0.021395869447136028
0.004281332398719396,1024,-17.016592132244778,7.250625763115358e-05,-17.07780378930315,0.02157603251111036
0.004281332398719396,2048,-17.01659014789047,7.228958471731488e-05,-17.077499180941405,0.021583609310657892
0.004281332398719396,4096,-17.016599834726662,7.178353211326732e-05,-17.081632430194873,0.021628274813242348
0.004281332398719396,8192,-17.01660590439905,7.170776819413483e-05,-17.086837127651883,0.021676559048689367
0.004281332398719396,16384,-17.01658949927849,7.253139904189049e-05,-17.100744255664708,0.021800489471627806
0.004281332398719396,32768,-17.016586964539755,7.5988896445133e-05,-17.104737594883616,0.02187592317584031
0.004281332398719396,65536,-17.016559617064974,7.671487184604083e-05,-17.087064763378336,0.0216659208523196
0.004281332398719396,131072,-17.0165839042176,7.63576801246882e-05,-17.109043028349987,0.02196531108718169
0.004281332398719396,262144,-17.016590629863074,7.743692446302089e-05,-17.08556362195671,0.02168625656020268
0.004281332398719396,524288,-17.01649905864801,8.33640446817589e-05,-17.054130294219902,0.0213989078482354
0.008858667904100823,1024,-17.01657715746159,7.271763561699299e-05,-17.07500083215559,0.021628036510122198
0.008858667904100823,2048,-17.016575506362763,7.250254218534903e-05,-17.074076385030757,0.02163125827247367
0.008858667904100823,4096,-17.016585177655095,7.199774920601587e-05,-17.078296324268003,0.021675734358246785
0.008858667904100823,8192,-17.01659082189782,7.191985284034098e-05,-17.08273235510242,0.021721065280063036
0.008858667904100823,16384,-17.016577004838474,7.270692352324744e-05,-17.093784403799468,0.021815346607001313
0.008858667904100823,32768,-17.01658240824939,7.599343022444792e-05,-17.099934987725476,0.021898285439817478
0.008858667904100823,65536,-17.016551798728177,7.683783517896285e-05,-17.08607277862655,0.021705082387405067
0.008858667904100823,131072,-17.016585219517196,7.637088634651848e-05,-17.109545838994546,0.02201433854141106
0.008858667904100823,262144,-17.016574879208747,7.782184248184686e-05,-17.079077073846545,0.021709263448515648
0.008858667904100823,524288,-17.016500025534384,8.32250226405761e-05,-17.049634600682342,0.021417727952986725
0.018329807108324356,1024,-17.016607953357905,7.275659181664406e-05,-17.066631546369077,0.02166660543013166
0.018329807108324356,2048,-17.016606097565237,7.254063552766484e-05,-17.06599775108198,0.0216744144424679
0.018329807108324356,4096,-17.016609645359313,7.222767729337388e-05,-17.071920510066327,0.02174011977037635
0.018329807108324356,8192,-17.01661960809829,7.209990859018019e-05,-17.07485917473617,0.02177468772580642
0.018329807108324356,16384,-17.01660406277859,7.283536161819585e-05,-17.086746760071936,0.021881007985229947
0.018329807108324356,32768,-17.01660508094622,7.609817742081062e-05,-17.09222060752239,0.021957760421215316
0.018329807108324356,65536,-17.01656205338993,7.686804122167985e-05,-17.07187228409883,0.021699171034937605
0.018329807108324356,131072,-17.016572679050874,7.6217048687246e-05,-17.088675671477176,0.021945428150035872
0.018329807108324356,262144,-17.016585948373105,7.801918152969209e-05,-17.07847694877588,0.02183770693882524
0.018329807108324356,524288,-17.016502212273224,8.220270653750524e-05,-17.03958259611941,0.021429882053845172
0.0379269019073225,1024,-17.016605271010732,7.404925805323863e-05,-17.053300622805025,0.021915122340155857
0.0379269019073225,2048,-17.01659652499923,7.397586221374441e-05,-17.0501159731597,0.0219009178265004
0.0379269019073225,4096,-17.016584035378134,7.397338222954052e-05,-17.05503863541221,0.02196379072288396
0.0379269019073225,8192,-17.016592333303514,7.38803786479331e-05,-17.058522455331833,0.022000377709605622
