Sigma,N_therm,E_mean,E_error,E_heis_mean,E_heis_error
0.0,1024,-120.53393401131117,9.892701591691528e-06,-18.06979187493845,0.020457495072821727
0.0,2048,-120.53393338187769,9.890616140588557e-06,-18.071164023959824,0.020456034149743965
0.0,4096,-120.53393384489996,9.885720139577391e-06,-18.072120920384904,0.020444479055781097
0.0,8192,-120.5339302489407,9.884818364620031e-06,-18.064302354684692,0.02043900337163999
0.0,16384,-120.5339333819151,9.875287014183468e-06,-18.077425506134922,0.020434239086828395
0.0,32768,-120.5339342145569,9.879159918852322e-06,-18.091129397653816,0.02041448370241614
0.0,65536,-120.53393573103712,9.84100824758082e-06,-18.10496164086499,0.020427819426576968
0.0,131072,-120.53393702798019,9.822524685548435e-06,-18.07938647755727,0.020428316517003265
0.0,262144,-120.53393789193655,9.893742950118e-06,-18.050527578360132,0.020527499323113128
0.0,524288,-120.53394493097346,9.867144900016909e-06,-18.0426189759252,0.020424464076167353
0.001,1024,-120.53393646904426,9.896501081062043e-06,-18.082977127236457,0.02043622326658794
0.001,2048,-120.53393569334108,9.89892133349557e-06,-18.08376823935253,0.020432634128247723
0.001,4096,-120.53393399734676,9.892266780868453e-06,-18.083457382111767,0.020423701728422967
0.001,8192,-120.53393166438413,9.883874006198703e-06,-18.076529536849,0.02042240926843693
0.001,16384,-120.53393584763629,9.89011492425477e-06,-18.086964367215252,0.020414613885054812
0.001,32768,-120.53393769451012,9.887283441624222e-06,-18.09407548373553,0.02040979398208381
0.001,65536,-120.53393775399286,9.862878070583967e-06,-18.09677460540124,0.02044967544357171
0.001,131072,-120.53393897066908,9.859818781762661e-06,-18.053637493526747,0.02045278775799596
0.001,262144,-120.5339210433493,9.874362013665168e-06,-18.05566500335967,0.02048379287796318
0.001,524288,-120.53394849492611,9.896627369702048e-06,-18.041171527892168,0.020384714755215208
0.00206913808111479,1024,-120.53392726479689,9.88640351142601e-06,-18.07868049888195,0.020440299659666
0.00206913808111479,2048,-120.53392505342572,9.890551806070335e-06,-18.077912898339946,0.02043955465876259
0.00206913808111479,4096,-120.53392489289509,9.884552728193697e-06,-18.076674954386323,0.0204254103204967
0.00206913808111479,8192,-120.53392050839207,9.876305652276489e-06,-18.066801966631058,0.02042536202622699
0.00206913808111479,16384,-120.53392229018559,9.877794224789892e-06,-18.080435330011277,0.020429638964487896
0.00206913808111479,32768,-120.53392571569285,9.880144697784775e-06,-18.08997241695868,0.020403108700430276
0.00206913808111479,65536,-120.53393410775755,9.884509130759659e-06,-18.077671421522062,0.020458361531458608
0.00206913808111479,131072,-120.53393445975445,9.880367426553398e-06,-18.077813734444668,0.020471854021214632
0.00206913808111479,262144,-120.53392638073132,9.866927248372612e-06,-18.06030032427321,0.02050575262085474
0.00206913808111479,524288,-120.53394406913083,9.889972446291596e-06,-18.048093057220726,0.020444739788725377
0.004281332398719396,1024,-120.53393418226253,9.879275620058027e-06,-18.081300201058326,0.020418315231127856
0.004281332398719396,2048,-120.53393347759541,9.880411813797358e-06,-18.080576197628133,0.02042493930011624
0.004281332398719396,4096,-120.53393252273794,9.872446062782202e-06,-18.078130183667863,0.020421033335364505
0.004281332398719396,8192,-120.53393279314524,9.881156829503054e-06,-18.068659837220224,0.020413883870651094
0.004281332398719396,16384,-120.53393145377855,9.885557843155052e-06,-18.07879114061889,0.020425980541293836
0.004281332398719396,32768,-120.53393100062097,9.88103234247167e-06,-18.093924786271813,0.020430247670088657
0.004281332398719396,65536,-120.53394010266692,9.871532600175108e-06,-18.091124683540258,0.020479091543483697
0.004281332398719396,131072,-120.5339424322917,9.898936959756425e-06,-18.067494053337974,0.020563752689579117
0.004281332398719396,262144,-120.5339359675211,9.921997993829347e-06,-18.06946690976924,0.020509516854756295
0.004281332398719396,524288,-120.53393872878868,9.867331048225046e-06,-18.043844780208236,0.020487943196693125
0.008858667904100823,1024,-120.53392717341836,9.906191840866223e-06,-18.036407052792708,0.020472293029144512
0.008858667904100823,2048,-120.53392597075424,9.903892786976062e-06,-18.03585961049877,0.020481335736887877
0.008858667904100823,4096,-120.53392465064677,9.909172886164463e-06,-18.03653507546148,0.020483238327918107
0.008858667904100823,8192,-120.53392319168067,9.90971830790733e-06,-18.02720877599324,0.020481461965099486
0.008858667904100823,16384,-120.53391850666952,9.899975893874776e-06,-18.041533783495787,0.020495671600704417
0.008858667904100823,32768,-120.53392019929885,9.889152135527762e-06,-18.058029244400945,0.020492917345720403
0.008858667904100823,65536,-120.53391664798698,9.862304502906632e-06,-18.080535012499823,0.02049888073059727
0.008858667904100823,131072,-120.53393771465457,9.852173095445212e-06,-18.066886928055144,0.020521202959597456
0.008858667904100823,262144,-120.53393538151833,9.85136862181752e-06,-18.03323777906982,0.020427503395593006
0.008858667904100823,524288,-120.5339499886428,9.886943954866243e-06,-18.028614175167704,0.020474585428117847
0.018329807108324356,1024,-120.53392610079564,9.856411759393915e-06,-18.05253542816503,0.020451774813083762
0.018329807108324356,2048,-120.53392845519916,9.854859554094094e-06,-18.053295856468612,0.020455976454609035
0.018329807108324356,4096,-120.53392828965812,9.859635680607714e-06,-18.05396659716685,0.020453046027318452
0.018329807108324356,8192,-120.53392877131519,9.856657919556954e-06,-18.051833970142063,0.020452914590277118
0.018329807108324356,16384,-120.53393051440246,9.854234021056734e-06,-18.05204033270796,0.020458588784835682
0.018329807108324356,32768,-120.53393036998945,9.861964381204354e-06,-18.061272299302388,0.02044860060543055
0.018329807108324356,65536,-120.53392329959529,9.859799078534278e-06,-18.065787814187267,0.02044389144584318
0.018329807108324356,131072,-120.53392660230786,9.841909149717864e-06,-18.05743372771518,0.020511016699193023
0.018329807108324356,262144,-120.53394058736384,9.915053144548641e-06,-18.04631005878715,0.02050277541529402
0.018329807108324356,524288,-120.53392186119441,9.812572126292331e-06,-18.0257155920602,0.02041891874694702
0.0379269019073225,1024,-120.53393748178726,9.860489281595498e-06,-18.06780599248033,0.020487347457450084
0.0379269019073225,2048,-120.53393576701977,9.860499564970844e-06,-18.063330606281298,0.0205029356948216
0.0379269019073225,4096,-120.5339371724911,9.851533046671423e-06,-18.061320669408833,0.020509645701695774
0.0379269019073225,8192,-120.5339389606356,9.835210933665086e-06,-18.063191580204048,0.0205044311690253
0.0379269019073225,16384,-120.5339394096765,9.830823290421408e-06,-18.07811686560962,0.020498223802287722
0.0379269019073225,32768,-120.53394221878912,9.828093686810044e-06,-18.086682813591327,0.020476486757058765
0.0379269019073225,65536,-120.53393417232621,9.82440112413488e-06,-18.09401097199942,0.020474673103477628
0.0379269019073225,131072,-120.53392482634797,9.837818656025573e-06,-18.106007155086516,0.02055925677682979
0.0379269019073225,262144,-120.53392965945454,9.882065301783449e-06,-18.06761514016909,0.02050814029209986
0.0379269019073225,524288,-120.53392261050712,9.873330569552299e-06,-18.063614497059547,0.02045308846864164
0.07847599703514611,1024,-120.53394021769907,9.905693771959423e-06,-18.061121331924895,0.02048457468922601
0.07847599703514611,2048,-120.53393888904051,9.906338445358036e-06,-18.057813237466554,0.02048993827214802
0.07847599703514611,4096,-120.53393811804344,9.9099658208156e-06,-18.05213320278852,0.020501353331725074
0.07847599703514611,8192,-120.53393875737652,9.921016909772663e-06,-18.05466625618835,0.02051145971574181
0.07847599703514611,16384,-120.53394238565167,9.914619851626419e-06,-18.066091532149855,0.02050450398319887
0.07847599703514611,32768,-120.53393807710324,9.899168934718063e-06,-18.068682179371752,0.0205162638397417
0.07847599703514611,65536,-120.53392583330714,9.883789416224452e-06,-18.05549688008517,0.02052261545207804
0.07847599703514611,131072,-120.53391982062944,9.847062420568542e-06,-18.043578527669503,0.020523190874157212
0.07847599703514611,262144,-120.53393477839995,9.891569984791603e-06,-18.07256815897442,0.02053107898921007
0.07847599703514611,524288,-120.53394081429445,9.88215081169688e-06,-18.076605670344296,0.02048057164326168
0.1623776739188721,1024,-120.53392073493822,9.928647690560197e-06,-18.087614260814,0.02051874608370512
0.1623776739188721,2048,-120.53392138572829,9.930103824017781e-06,-18.08553805733696,0.020525131318602608
0.1623776739188721,4096,-120.53392079411576,9.92380548726869e-06,-18.08391030339729,0.020519775506301203
0.1623776739188721,8192,-120.53392403722768,9.9163448259662e-06,-18.086977814885707,0.020519042225162376
0.1623776739188721,16384,-120.53392342349956,9.904312553969221e-06,-18.0811642038813,0.020496643804270052
0.1623776739188721,32768,-120.53393170927649,9.892692614760403e-06,-18.10403952865193,0.020482267973987195
0.1623776739188721,65536,-120.53391687022624,9.891155166147322e-06,-18.097020167411966,0.020508367867457224
0.1623776739188721,131072,-120.5339295007164,9.880876082523022e-06,-18.05994761163717,0.02050294354456006
0.1623776739188721,262144,-120.53394124560847,9.908623183112355e-06,-18.062188862963882,0.020406303925200587
0.1623776739188721,524288,-120.5339422188358,9.872559915479288e-06,-18.054269788809876,0.020465411482062337
0.3359818286283781,1024,-120.53394613284381,9.939427098355718e-06,-18.066428595247235,0.020511895634194522
0.3359818286283781,2048,-120.53394722350424,9.933986433070428e-06,-18.062637941286383,0.020517568891442742
0.3359818286283781,4096,-120.53394914913699,9.929458937990722e-06,-18.06777611012525,0.020521230478180753
0.3359818286283781,8192,-120.53394719416491,9.936996053456762e-06,-18.06503387422432,0.020536329464097048
0.3359818286283781,16384,-120.53394529457569,9.933094907867192e-06,-18.060099328613198,0.02054358611731788
0.3359818286283781,32768,-120.5339399972043,9.938471661073928e-06,-18.06193131907289,0.020569324427054964
0.3359818286283781,65536,-120.53393759032116,9.91042797989351e-06,-18.064782398962908,0.020598147033680587
0.3359818286283781,131072,-120.53394057734943,9.891843894506176e-06,-18.105741331593457,0.020572046176105595
0.3359818286283781,262144,-120.53394046765763,9.884053258322598e-06,-18.076002501517024,0.02053728005506624
0.3359818286283781,524288,-120.53393257412492,9.892664096038182e-06,-18.090592985946763,0.020513870654693657
0.6951927961775606,1024,-120.53392651139367,9.81480756426236e-06,-18.156284167682053,0.020716200479621024
0.6951927961775606,2048,-120.53392751782224,9.812105477797219e-06,-18.161291662513474,0.020729996783134814
0.6951927961775606,4096,-120.53392751550149,9.807591687289595e-06,-18.166149687869705,0.020725574056663733
0.6951927961775606,8192,-120.53392703857203,9.79754237629337e-06,-18.142094224719646,0.020728850362050133
0.6951927961775606,16384,-120.53393260904403,9.778743676430347e-06,-18.157443456572825,0.02072879924939046
0.6951927961775606,32768,-120.53392691917315,9.781401735587344e-06,-18.147612586593134,0.020718312700230786
0.6951927961775606,65536,-120.53392319554433,9.762766317897402e-06,-18.128879070528757,0.020707705648031
0.6951927961775606,131072,-120.53393140971218,9.797558288985291e-06,-18.160443756387558,0.020733618313194747
0.6951927961775606,262144,-120.53392905988164,9.840063399325326e-06,-18.17255068627804,0.020677172954788426
0.6951927961775606,524288,-120.53389644579755,9.874997516690526e-06,-18.075855616973698,0.02072756512230069
1.438449888287663,1024,-120.53376061172821,9.49232530271159e-06,-18.082793494336602,0.021713416424862762
1.438449888287663,2048,-120.53376647283176,9.48050651463092e-06,-18.091532030601563,0.021712450351674083
1.438449888287663,4096,-120.53378426459815,9.430909787725922e-06,-18.11564570481344,0.021769813805425958
1.438449888287663,8192,-120.53379539598726,9.385914972798217e-06,-18.21879392400954,0.02180949415306225
1.438449888287663,16384,-120.53382246389718,9.288875991406491e-06,-18.419901692098954,0.021609525941062406
1.438449888287663,32768,-120.53380051575945,9.295302026233811e-06,-18.532735386127044,0.021284047308357913
1.438449888287663,65536,-120.53382222475523,9.062188394434424e-06,-18.527426947358933,0.020861764709826067
1.438449888287663,131072,-120.53378323245913,9.101269060266939e-06,-18.67124405041001,0.02094796874707658
1.438449888287663,262144,-120.53347796907062,8.922307525986903e-06,-18.434598618552837,0.02128541551438964
1.438449888287663,524288,-120.53380493840646,9.416750922570645e-06,-17.9028491221191,0.020823263313052162
2.976351441631316,1024,-120.53356955465762,8.957204161175012e-06,-18.29875639676512,0.017499497952324167
2.976351441631316,2048,-120.53356416239679,8.9428914301144e-06,-18.305761606323788,0.017533189584230172
2.976351441631316,4096,-120.53355356908546,8.929550699151664e-06,-18.327204926991058,0.017503098943059577
2.976351441631316,8192,-120.53355319232197,8.904529585551759e-06,-18.395468087671496,0.01739742966182208
2.976351441631316,16384,-120.53361636775053,8.910451396237049e-06,-18.509980312846288,0.01737947140972526
2.976351441631316,32768,-120.53366592442075,8.864746423629802e-06,-18.483986735715124,0.017396245273928787
2.976351441631316,65536,-120.53359399800613,8.948489468906354e-06,-18.472910621518896,0.01713479417252534
2.976351441631316,131072,-120.53342721642105,8.953905717688991e-06,-18.276074070384038,0.014812232356137107
2.976351441631316,262144,-120.53312025859486,9.353542473696894e-06,-17.088370649299645,0.013631620990423749
2.976351441631316,524288,-120.53273687307316,8.359844471278831e-06,-16.22012029907789,0.014699305547595652
6.158482110660261,1024,-120.53386192521683,1.1208167278814573e-05,-17.689995173990308,0.017981697224593005
6.158482110660261,2048,-120.53385743031407,1.1195167936023881e-05,-17.70171810104868,0.017973312583707678
6.158482110660261,4096,-120.53385779915557,1.1173894178870292e-05,-17.721034599546222,0.017962932358123938
6.158482110660261,8192,-120.53385488512639,1.1127498385274667e-05,-17.76581161392356,0.01791356683611711
6.158482110660261,16384,-120.53387461912794,1.1041549562790164e-05,-17.842230270461293,0.017698875113213667
6.158482110660261,32768,-120.53389217500704,1.093787839272528e-05,-17.897370074075454,0.01712523397768336
6.158482110660261,65536,-120.5339327629419,1.0495113002146989e-05,-17.972229099255788,0.016084575435916112
6.158482110660261,131072,-120.53398869658187,1.0169967537936587e-05,-17.8559296870635,0.015009714703760044
6.158482110660261,262144,-120.53388728512348,1.0111172535136474e-05,-17.82089799912366,0.015125211890388174
6.158482110660261,524288,-120.53383646796539,1.0260818534142938e-05,-17.716304871756044,0.014938303666011479
12.74274985703132,1024,-120.53423635013118,1.128324033970836e-05,-15.789116343710155,0.015748677675593924
12.74274985703132,2048,-120.53423207187619,1.1273722090603137e-05,-15.7916000773045,0.01575389558229064
12.74274985703132,4096,-120.53423247145705,1.1271053190016837e-05,-15.805425483650616,0.01575807731135031
12.74274985703132,8192,-120.53422982047701,1.1267143248686507e-05,-15.827863466946999,0.01577251428106444
12.74274985703132,16384,-120.53421492150707,1.1272332184321415e-05,-15.85633938200045,0.015823004137618873
12.74274985703132,32768,-120.53417989728439,1.1350359080707834e-05,-15.917016731198434,0.015928139034153733
12.74274985703132,65536,-120.53413770197284,1.1469892150788693e-05,-16.03290455621044,0.016134798746314776
12.74274985703132,131072,-120.53408041639032,1.1608501193162941e-05,-16.260565900459063,0.01652488960437348
12.74274985703132,262144,-120.53392161054155,1.1815893119733834e-05,-16.27240143736774,0.01654152186605163
12.74274985703132,524288,-120.53391900973911,1.1795994291231791e-05,-16.278219321848958,0.016535055409621295
26.366508987303554,1024,-120.53449094815731,1.1527239522336152e-05,-14.863309330730624,0.016848882047974603
26.366508987303554,2048,-120.53449245925835,1.1526818009456408e-05,-14.861660965696537,0.016850756696763152
26.366508987303554,4096,-120.53449248264317,1.1526792286921626e-05,-14.861665493180265,0.016850760955884964
26.366508987303554,8192,-120.53449250602799,1.1526766563967492e-05,-14.861670020663993,0.01685076521499642
26.366508987303554,16384,-120.53449250602799,1.1526766563967492e-05,-14.861670020663993,0.01685076521499642
26.366508987303554,32768,-120.53449240170602,1.1526909912984482e-05,-14.86164738175486,0.01685074392318565
26.366508987303554,65536,-120.53449517134835,1.1526071116456082e-05,-14.85881882688632,0.01685401024603356
26.366508987303554,131072,-120.53449523072013,1.15260342996329e-05,-14.858827880363286,0.016854018778119678
26.366508987303554,262144,-120.53449809502465,1.1525619934342244e-05,-14.855020229747282,0.01685813433793172
26.366508987303554,524288,-120.53417092353526,1.1397694221696628e-05,-14.890815906767248,0.016761350098451706
54.555947811685144,1024,-120.53409975221491,1.1525331509337487e-05,-15.176125926090224,0.016445402869726847
54.555947811685144,2048,-120.5341009228211,1.15243484163891e-05,-15.1691243404666,0.016453245616869998
54.555947811685144,4096,-120.53410276084053,1.1521532119228438e-05,-15.161269623078084,0.016462383664654613
54.555947811685144,8192,-120.53410617877199,1.1515458861353529e-05,-15.14783394529846,0.016478174542273988
54.555947811685144,16384,-120.53411301463493,1.1503279482066547e-05,-15.12096258973921,0.016509460725894938
54.555947811685144,32768,-120.5341266863608,1.1478788780514941e-05,-15.067219878620715,0.016570858582412595
54.555947811685144,65536,-120.53415402981256,1.1429275636647711e-05,-14.959734456383718,0.016689016167385277
54.555947811685144,131072,-120.53417153336002,1.1397204805824993e-05,-14.890929090879467,0.016761455647053943
54.555947811685144,262144,-120.53417153336002,1.1397204805824993e-05,-14.890929090879467,0.016761455647053943
54.555947811685144,524288,-120.53417153336002,1.1397204805824993e-05,-14.890929090879467,0.016761455647053943
112.88378916846884,1024,-120.53402466399588,1.152511239700976e-05,-15.786557727837604,0.015672744388625676
112.88378916846884,2048,-120.53402466399588,1.152511239700976e-05,-15.786557727837604,0.015672744388625676
112.88378916846884,4096,-120.53402466399588,1.152511239700976e-05,-15.786557727837604,0.015672744388625676
112.88378916846884,8192,-120.53402466399588,1.152511239700976e-05,-15.786557727837604,0.015672744388625676
112.88378916846884,16384,-120.53402463986396,1.1525098321521339e-05,-15.786562397129194,0.015672746949003304
112.88378916846884,32768,-120.53402466399588,1.152511239700976e-05,-15.786557727837604,0.015672744388625676
112.88378916846884,65536,-120.5340246881278,1.1525126472095485e-05,-15.786553058546014,0.015672741828237018
112.88378916846884,131072,-120.53402461573205,1.1525084245630228e-05,-15.786567066420785,0.015672749509369904
112.88378916846884,262144,-120.53402476052356,1.1525168694936515e-05,-15.786539050671243,0.015672734147004843
112.88378916846884,524288,-120.53402461573204,1.1525084245630226e-05,-15.786567066420783,0.015672749509369904
233.57214690901213,1024,-120.53402478465549,1.152518276841148e-05,-15.786534381379653,0.015672731586572057
233.57214690901213,2048,-120.53402478465549,1.152518276841148e-05,-15.786534381379653,0.015672731586572057
