Sigma,N_therm,E_mean,E_error,E_heis_mean,E_heis_error
0.0,1024,-128.50050022390224,6.809845013168299e-06,-17.92985727601615,0.020586511989826358
0.0,2048,-128.50050001724347,6.809619674726961e-06,-17.927414543990487,0.02058987148430536
0.0,4096,-128.50049781912264,6.808332650416466e-06,-17.926248796355917,0.020589831912589993
0.0,8192,-128.50049710947033,6.815963225583326e-06,-17.916524145515314,0.020586820129910314
0.0,16384,-128.5004952661604,6.814425032641019e-06,-17.926298318489014,0.020585541919850684
0.0,32768,-128.50049533910848,6.8145456733665346e-06,-17.948066608405725,0.020570617221163857
0.0,65536,-128.50049414048766,6.8071560288932445e-06,-17.958242408540066,0.02058057750124716
0.0,131072,-128.50049675748335,6.820508846940838e-06,-17.94936019808305,0.020611321145479224
0.0,262144,-128.50049792151896,6.7925987952017615e-06,-17.905058346235577,0.02060210501982199
0.0,524288,-128.5004882487192,6.8015934144699985e-06,-17.93768530627255,0.020539851526544785
0.001,1024,-128.50049585445993,6.792996666379946e-06,-17.930580425764074,0.020604795809408126
0.001,2048,-128.5004951132159,6.793610779484997e-06,-17.927474425969606,0.020610324044059068
0.001,4096,-128.50049351579852,6.7897269146528375e-06,-17.924952156875484,0.02061209257182524
0.001,8192,-128.50049249924473,6.790413196274388e-06,-17.920003978742876,0.020611673009484775
0.001,16384,-128.5004891611614,6.7901250078727575e-06,-17.92758073398302,0.020619736368632617
0.001,32768,-128.50048731625242,6.786297739208157e-06,-17.93784710619746,0.02060734223937256
0.001,65536,-128.50049109945388,6.784796115645736e-06,-17.953751141207576,0.020606518432471084
0.001,131072,-128.50048804570318,6.790783514949727e-06,-17.95598603348671,0.020607780598141605
0.001,262144,-128.50050028287015,6.79153699435287e-06,-17.93086977991622,0.02058646861948055
0.001,524288,-128.5004867178033,6.8057397993154986e-06,-17.9390235196962,0.020543263790616283
0.00206913808111479,1024,-128.50048621512803,6.774339080919129e-06,-17.915997266829805,0.020575822131079
0.00206913808111479,2048,-128.50048609327774,6.775412235515491e-06,-17.91115370063647,0.02058440403708184
0.00206913808111479,4096,-128.50048440507078,6.773541915568237e-06,-17.909159558835967,0.020588510120080738
0.00206913808111479,8192,-128.50048416244738,6.776889161158212e-06,-17.89938133225605,0.02057934612830877
0.00206913808111479,16384,-128.50048041643933,6.785185121084954e-06,-17.905680001581633,0.020566892940138127
0.00206913808111479,32768,-128.5004835865774,6.783049010579722e-06,-17.926351536880386,0.020560919282963018
0.00206913808111479,65536,-128.50048972236237,6.777377514913405e-06,-17.93642053021628,0.02059692557950948
0.00206913808111479,131072,-128.50049573080264,6.79268755685708e-06,-17.942936766685634,0.02060786015477483
0.00206913808111479,262144,-128.5004909711232,6.788331711754677e-06,-17.903189951115785,0.020594189127196686
0.00206913808111479,524288,-128.50050026334824,6.815997351787047e-06,-17.919657228316204,0.020614523833923867
0.004281332398719396,1024,-128.5005033878177,6.80249412610875e-06,-17.924043472785783,0.020573530609409068
0.004281332398719396,2048,-128.50050324148327,6.8004598160632525e-06,-17.920436604035324,0.020579307305696196
0.004281332398719396,4096,-128.50050358526227,6.8015790777253554e-06,-17.914597617319522,0.020576305367543353
0.004281332398719396,8192,-128.50050167921893,6.800446561651503e-06,-17.909738492590343,0.02058247829141314
0.004281332398719396,16384,-128.50050143196836,6.804801160259862e-06,-17.915139712390264,0.020590283219008104
0.004281332398719396,32768,-128.50049560677166,6.80714488525905e-06,-17.933855905387663,0.02056357156054901
0.004281332398719396,65536,-128.50049814110952,6.797466861070804e-06,-17.93205425615229,0.020596064651818808
0.004281332398719396,131072,-128.50049336689318,6.816954951786923e-06,-17.944905385749305,0.020625311618736854
0.004281332398719396,262144,-128.50048638979956,6.818593099183459e-06,-17.913611509111394,0.02057047384811229
0.004281332398719396,524288,-128.50048683815956,6.783801482584521e-06,-17.91094466686226,0.02063763540774929
0.008858667904100823,1024,-128.5004905642083,6.800850631587532e-06,-17.935780233033025,0.020632134997167154
0.008858667904100823,2048,-128.50049082301794,6.799783695055743e-06,-17.934307926383642,0.02063410998923321
0.008858667904100823,4096,-128.50048937699364,6.8003065865081265e-06,-17.928146961213656,0.020626817127461835
0.008858667904100823,8192,-128.50048821949127,6.7995707919008734e-06,-17.919494199632688,0.0206243930693564
0.008858667904100823,16384,-128.50048862107954,6.793036498979609e-06,-17.927775295831804,0.020612713063744178
0.008858667904100823,32768,-128.50048994070656,6.770426879915448e-06,-17.941415269785573,0.020597352582765585
0.008858667904100823,65536,-128.50049086472188,6.770152959081576e-06,-17.960471428851623,0.020610027764477547
0.008858667904100823,131072,-128.5005028662316,6.815005249467456e-06,-17.949981213800235,0.020605136203829037
0.008858667904100823,262144,-128.50050183937537,6.784744285270374e-06,-17.917719431312698,0.020620114029770882
0.008858667904100823,524288,-128.50049869216775,6.764568337778279e-06,-17.924036518339026,0.020581071806868995
0.018329807108324356,1024,-128.5004843408687,6.794843329513472e-06,-17.909811589009077,0.020534124681645418
0.018329807108324356,2048,-128.5004843379392,6.797681260854846e-06,-17.906027801576588,0.020535453443508295
0.018329807108324356,4096,-128.50048290890152,6.796760077853248e-06,-17.906942642309694,0.020544613688427884
0.018329807108324356,8192,-128.5004825453638,6.793505333499099e-06,-17.909059303110084,0.020534980958217687
0.018329807108324356,16384,-128.50048388003947,6.78943965376812e-06,-17.914347220513726,0.02051948312898162
0.018329807108324356,32768,-128.50048188719924,6.794707058183138e-06,-17.924173896045186,0.020511187083697046
0.018329807108324356,65536,-128.5004913714203,6.7964675956588285e-06,-17.930687109329156,0.02049339930995479
0.018329807108324356,131072,-128.50049384548498,6.782129674552768e-06,-17.968166854838206,0.020564761070807035
0.018329807108324356,262144,-128.50050485549144,6.799846360881216e-06,-17.95124136298013,0.020589304261616075
0.018329807108324356,524288,-128.50049089693866,6.787132472042697e-06,-17.92925031260698,0.02053681619924446
0.0379269019073225,1024,-128.50049627349944,6.809349324429088e-06,-17.91334563088604,0.02053451373255294
0.0379269019073225,2048,-128.50049641984106,6.80917291145963e-06,-17.910485955792907,0.0205347232093294
0.0379269019073225,4096,-128.50049698804122,6.8096812550325605e-06,-17.912669718003855,0.020537209105144758
0.0379269019073225,8192,-128.50049671701214,6.812324052640631e-06,-17.91152696060441,0.020541077148521516
0.0379269019073225,16384,-128.50049819818645,6.811646934879143e-06,-17.923482021498877,0.020515656329720015
0.0379269019073225,32768,-128.5004954752155,6.808928103543423e-06,-17.927922971636526,0.020544166846976488
0.0379269019073225,65536,-128.5004979745624,6.811559309572086e-06,-17.969052505860642,0.02054331627755776
0.0379269019073225,131072,-128.50049134659716,6.812570750231058e-06,-17.945381936369717,0.020522388903744
0.0379269019073225,262144,-128.50049883577233,6.804720267477871e-06,-17.927224892904114,0.020614586531875347
