Sigma,N_therm,E_mean,E_error,E_heis_mean,E_heis_error
0.0,1024,-20.404094871517437,0.00021446919024744032,-22.358720965548702,0.01820859436831237
0.0,2048,-20.404110598865024,0.00021428045629272224,-22.35341829154765,0.018196385149328594
0.0,4096,-20.404110281382156,0.0002144109581301048,-22.351148579077805,0.01819617373199854
0.0,8192,-20.40403577417706,0.00021449775699507515,-22.35757673238755,0.01821250513490048
0.0,16384,-20.404053793129236,0.00021401012609294445,-22.356874094627692,0.01820825477609799
0.0,32768,-20.403879379398617,0.00021381768332969116,-22.33632437464471,0.018231780802652503
0.0,65536,-20.403842751436656,0.00021369018917242067,-22.347214904591716,0.018214033038385573
0.0,131072,-20.403859285113807,0.00021463565553770286,-22.341367316952912,0.018239318937310744
0.0,262144,-20.403692386672493,0.00021614331461865748,-22.4059696211131,0.018322566320722697
0.0,524288,-20.40381259952165,0.00021450231861100362,-22.411767306336664,0.018262286160163763
0.001,1024,-20.404075111399223,0.00021438722917778238,-22.35268966134297,0.018205386449616508
0.001,2048,-20.404102822268015,0.00021422056039741976,-22.346838624134016,0.01819159993539773
0.001,4096,-20.404115649744885,0.00021433573799391783,-22.344810303178427,0.018190081479078513
0.001,8192,-20.404031725864172,0.0002143980283602643,-22.351386331803596,0.018205244586254523
0.001,16384,-20.40408132322512,0.00021410855160530884,-22.35100821251902,0.01820013505138417
0.001,32768,-20.40390708376888,0.00021391676565059355,-22.33113656705736,0.018220321517758393
0.001,65536,-20.403886521463185,0.00021374365972848754,-22.34374227595926,0.01819737517082543
0.001,131072,-20.403905461651465,0.00021459926071009996,-22.340547922911284,0.018216516432815254
0.001,262144,-20.40363849351183,0.000216224557361192,-22.403239243430992,0.018327088957689235
0.001,524288,-20.40383928653484,0.0002147828559591908,-22.416185572110795,0.01827479633333642
0.00206913808111479,1024,-20.404019726008123,0.00021416330830525406,-22.350373256615285,0.01820628582026016
0.00206913808111479,2048,-20.404045246792926,0.0002139915823770902,-22.34445581164462,0.01819236292868939
0.00206913808111479,4096,-20.404064656626716,0.00021407179021343308,-22.341915143379083,0.018188539552107558
0.00206913808111479,8192,-20.403982873796124,0.0002141688853411362,-22.34893083545864,0.01819978744832902
0.00206913808111479,16384,-20.40403365550231,0.00021385066149880812,-22.34536575905824,0.01819256474089641
0.00206913808111479,32768,-20.403858603076237,0.00021370510955542912,-22.323373880925033,0.018212740005315965
0.00206913808111479,65536,-20.403854254443928,0.00021356914205411051,-22.336489872811768,0.018198221399612646
0.00206913808111479,131072,-20.403894403209442,0.00021462439874708386,-22.3375475875532,0.01822491366343873
0.00206913808111479,262144,-20.40359065845841,0.0002160156062413151,-22.404957317973214,0.018324629916637143
0.00206913808111479,524288,-20.40375547257125,0.00021455265033785054,-22.417895248388383,0.01828042846124048
0.004281332398719396,1024,-20.404005539584816,0.00021445853717612945,-22.353779926848524,0.01820659047103185
0.004281332398719396,2048,-20.40403370131947,0.00021430057961274965,-22.347237444255928,0.01819349369719539
0.004281332398719396,4096,-20.404055210383593,0.00021444555635364182,-22.346541998966327,0.018192381791476652
0.004281332398719396,8192,-20.403971685626164,0.00021459639482336064,-22.3574240353508,0.018199396517267867
0.004281332398719396,16384,-20.404004506908848,0.00021405430919049515,-22.36051048731638,0.01818466658832487
0.004281332398719396,32768,-20.403786094843117,0.0002138541278174022,-22.33699999108524,0.01819502499549236
0.004281332398719396,65536,-20.4037642779029,0.00021364859893594848,-22.34315949601749,0.01818914395730298
0.004281332398719396,131072,-20.403760787260047,0.00021468620670162095,-22.343670515584915,0.018217247344034085
0.004281332398719396,262144,-20.403540611480274,0.0002157720178021526,-22.410977891029482,0.018306433344797143
0.004281332398719396,524288,-20.40374566393183,0.0002150354613678629,-22.409773260798726,0.01828450020856384
0.008858667904100823,1024,-20.404088410939853,0.0002137404668241255,-22.342247991033506,0.018210057955085426
0.008858667904100823,2048,-20.40413194292347,0.00021368845262508725,-22.334279261455702,0.018196433730223383
0.008858667904100823,4096,-20.404159131942727,0.00021386144579812756,-22.33498423008203,0.018189931188619772
0.008858667904100823,8192,-20.404119980657853,0.00021400656098768497,-22.34755574326828,0.018205126479126022
0.008858667904100823,16384,-20.404138150100607,0.0002136952767175108,-22.350922868544735,0.018204180034070552
0.008858667904100823,32768,-20.403971938369914,0.00021364093969726685,-22.32889692628295,0.018217894577222064
0.008858667904100823,65536,-20.403932673744567,0.0002136346914161055,-22.34997716586942,0.01822287373911703
0.008858667904100823,131072,-20.403778454110384,0.0002146768582054643,-22.362444612233155,0.018242050178487755
0.008858667904100823,262144,-20.403421714322025,0.00021530193426011292,-22.39170795781095,0.018291043811632025
0.008858667904100823,524288,-20.403646358631022,0.00021480944813778754,-22.408554263924575,0.018265192448277134
0.018329807108324356,1024,-20.403905315806085,0.00021484642698502924,-22.37752384423092,0.01826985318739624
0.018329807108324356,2048,-20.403963822116772,0.00021485423446249868,-22.37177337825213,0.01826110163173157
0.018329807108324356,4096,-20.403980960321555,0.00021492011867370534,-22.37238778787374,0.018254514001848385
0.018329807108324356,8192,-20.403913360123198,0.000214983502870668,-22.373290115389644,0.018256538576630933
0.018329807108324356,16384,-20.403977588791612,0.0002148632055865554,-22.36956043187964,0.0182481414012708
0.018329807108324356,32768,-20.403791563093378,0.00021407524411751582,-22.347152714978442,0.018271737140673653
0.018329807108324356,65536,-20.40362966309234,0.00021386551250996056,-22.350768345256757,0.01824617804810106
0.018329807108324356,131072,-20.40364767133199,0.00021490475503883343,-22.345731416269864,0.018236373894013384
0.018329807108324356,262144,-20.40355272789853,0.0002159622285726061,-22.402263584698105,0.018313878565730038
0.018329807108324356,524288,-20.40354131676923,0.00021508270342595308,-22.39264777097859,0.01827081415097085
0.0379269019073225,1024,-20.403364849374263,0.000215710458985625,-22.378864506668435,0.018279808850913955
0.0379269019073225,2048,-20.40338327095627,0.00021569547738003122,-22.373900932990704,0.0182725098366579
0.0379269019073225,4096,-20.403414449156212,0.00021584106564855477,-22.37458708816925,0.01826104589212235
0.0379269019073225,8192,-20.403343543667788,0.0002159305320800022,-22.376435948821772,0.018276897621641284
0.0379269019073225,16384,-20.403306851692662,0.0002155175785491787,-22.37234609224115,0.018275982187783923
0.0379269019073225,32768,-20.40331284704966,0.00021474983968473618,-22.347032094532466,0.01828718523122201
0.0379269019073225,65536,-20.40325853199111,0.00021396219610097134,-22.34333505557507,0.01826556301603336
0.0379269019073225,131072,-20.40338704998912,0.00021460282650794646,-22.335640247530495,0.018250263674335295
0.0379269019073225,262144,-20.403491169743546,0.00021604290465122156,-22.385794388761113,0.018311889313251582
0.0379269019073225,524288,-20.403416537280336,0.00021530254292178515,-22.397909717667968,0.018269751574526052
0.07847599703514611,1024,-20.402975013589295,0.000215144499972467,-22.366761538569772,0.018320605052288493
0.07847599703514611,2048,-20.402982580885094,0.0002151518520299718,-22.36685110762513,0.018315062947973568
0.07847599703514611,4096,-20.40297850671368,0.0002151518589370146,-22.37488770876952,0.018317125015018254
0.07847599703514611,8192,-20.402977321259947,0.00021509826549839708,-22.379872772391593,0.01832126329738719
0.07847599703514611,16384,-20.40306567472489,0.00021514041709128255,-22.37684136669248,0.018313219386730605
0.07847599703514611,32768,-20.403008167165844,0.00021456690815489652,-22.35900001423979,0.01831992147763063
0.07847599703514611,65536,-20.40291165019415,0.0002141755717078488,-22.348960745570977,0.018276605486118404
