Sigma,N_therm,E_mean,E_error,E_heis_mean,E_heis_error
0.0379269019073225,2048,-112.57216495302116,6.780616296432893e-06,-18.210775784934054,0.02030113519351795
0.0379269019073225,4096,-112.57216664522483,6.778899576135444e-06,-18.20551830110748,0.020305380163488457
0.0379269019073225,8192,-112.57216738875968,6.786857426088964e-06,-18.19843814216669,0.020298163921653182
0.0379269019073225,16384,-112.57216769654494,6.781417829800314e-06,-18.212812753786828,0.02028692331664846
0.0379269019073225,32768,-112.57217044414884,6.788840327372674e-06,-18.216911547538587,0.02031119114301418
0.0379269019073225,65536,-112.57216150285097,6.794268959681636e-06,-18.20875413323504,0.02031884157816436
0.0379269019073225,131072,-112.57215490326912,6.796359899124889e-06,-18.190769617937757,0.020400268566618446
0.0379269019073225,262144,-112.57217143934504,6.750726165105859e-06,-18.19480599046918,0.020311284048281423
0.0379269019073225,524288,-112.57215683194721,6.768112184953683e-06,-18.18896614431415,0.020391014314954825
0.07847599703514611,1024,-112.57215555997955,6.780995845882173e-06,-18.205355789880066,0.020407459541875384
0.07847599703514611,2048,-112.57215490383817,6.781244092124938e-06,-18.198717386662416,0.02040932381453929
0.07847599703514611,4096,-112.57215568030217,6.781780493247528e-06,-18.199858172286394,0.020401922825607058
0.07847599703514611,8192,-112.57215679180317,6.774720391467416e-06,-18.197998155527042,0.02040617788211269
0.07847599703514611,16384,-112.57215827645085,6.7805978925818925e-06,-18.184551198769825,0.02040777772966691
0.07847599703514611,32768,-112.57216489686994,6.76752458634112e-06,-18.201266633892327,0.020375344944278027
0.07847599703514611,65536,-112.57217184597837,6.763196192500681e-06,-18.22532271652416,0.02032572969331076
0.07847599703514611,131072,-112.5721662554581,6.774974357611747e-06,-18.199693273341847,0.020329790871652494
0.07847599703514611,262144,-112.57215625137391,6.755935278637144e-06,-18.248371441691383,0.020310306588733777
0.07847599703514611,524288,-112.57216268711531,6.76956904938558e-06,-18.22209478136264,0.020409400798361878
0.1623776739188721,1024,-112.57215785650831,6.770064339328007e-06,-18.234920801047068,0.02032994926715349
0.1623776739188721,2048,-112.57215878742088,6.771814083861028e-06,-18.229491110097626,0.02032069232466918
0.1623776739188721,4096,-112.5721588049146,6.778890046042011e-06,-18.232504240245866,0.020314296274170793
0.1623776739188721,8192,-112.57215897548994,6.776137003401355e-06,-18.223428518211165,0.020299675651904384
0.1623776739188721,16384,-112.57216279834809,6.775551682909009e-06,-18.21611236833979,0.020301435370496685
0.1623776739188721,32768,-112.57216467012599,6.775400942122128e-06,-18.22673327958605,0.02030534219232111
0.1623776739188721,65536,-112.5721645959971,6.763256539577209e-06,-18.216112723009537,0.020333851652487397
0.1623776739188721,131072,-112.57215824117445,6.779221063867116e-06,-18.191132188256177,0.020416151738775853
0.1623776739188721,262144,-112.57216164073441,6.75034979146999e-06,-18.242944358151156,0.02042432079713839
0.1623776739188721,524288,-112.57216128671473,6.775724627357524e-06,-18.179925141484212,0.020355970980651762
0.3359818286283781,1024,-112.5721592874472,6.8000912812157405e-06,-18.236041418049417,0.02044311995029842
0.3359818286283781,2048,-112.57215862688622,6.8033557317296846e-06,-18.23339933119831,0.0204502329796407
0.3359818286283781,4096,-112.57215977156011,6.800416670367023e-06,-18.23125055679556,0.020442988143815666
0.3359818286283781,8192,-112.57215953379645,6.794615952509111e-06,-18.23238198622748,0.020444285062072905
0.3359818286283781,16384,-112.57215739822713,6.785522132771255e-06,-18.232006055656896,0.02044818181109189
0.3359818286283781,32768,-112.57215871396616,6.7858812967019265e-06,-18.24206654511911,0.020426080715828507
0.3359818286283781,65536,-112.572156788034,6.7998115421761255e-06,-18.23251698078205,0.020426572262202
0.3359818286283781,131072,-112.5721489569594,6.789511315060926e-06,-18.224959856154534,0.02038449607782907
0.3359818286283781,262144,-112.57215572356665,6.76796648825885e-06,-18.230100421428684,0.02038363971637062
0.3359818286283781,524288,-112.57214586316742,6.752985900133364e-06,-18.243115958712444,0.020448159238478154
0.6951927961775606,1024,-112.57215313764911,6.855832115579331e-06,-18.224756387055926,0.02064598690187162
0.6951927961775606,2048,-112.57215377577798,6.85442410378494e-06,-18.224200209709913,0.0206407470398544
0.6951927961775606,4096,-112.57215709108797,6.852499731369159e-06,-18.219262621184043,0.02063223767808854
0.6951927961775606,8192,-112.57215632808038,6.871696622184314e-06,-18.20027394338662,0.02065195366079247
0.6951927961775606,16384,-112.57215514587227,6.836676397792348e-06,-18.220328321398362,0.020610782744105275
0.6951927961775606,32768,-112.57216417124098,6.856870953385401e-06,-18.226654480301846,0.020638871806752102
0.6951927961775606,65536,-112.57216450838783,6.8540910409078015e-06,-18.227812103429905,0.02052413991106947
0.6951927961775606,131072,-112.5721748225352,6.862005258607117e-06,-18.203350198430094,0.020509429486985184
0.6951927961775606,262144,-112.57216999953285,6.855124039708746e-06,-18.29271391482565,0.020532484049158962
0.6951927961775606,524288,-112.57214569379826,6.821906890702742e-06,-18.323353177412574,0.020565128141692583
1.438449888287663,1024,-112.57222770491794,6.929623297469036e-06,-18.848216257768698,0.020630806341392364
1.438449888287663,2048,-112.57222334482691,6.923000626627304e-06,-18.826006156739126,0.02066468598058542
1.438449888287663,4096,-112.5722171026486,6.891210035787868e-06,-18.79695880731632,0.020674561667896742
1.438449888287663,8192,-112.57219678681,6.864999031558533e-06,-18.823383011094755,0.020548258345552246
1.438449888287663,16384,-112.57221104031683,6.872825840575596e-06,-18.81393946045852,0.02055930528619784
1.438449888287663,32768,-112.57228246396781,6.932501663290886e-06,-18.607923739571735,0.020637101870457353
1.438449888287663,65536,-112.57226389714738,6.972102209504383e-06,-18.365733481338285,0.02117738185657778
1.438449888287663,131072,-112.57251129399222,7.440134929726807e-06,-17.974970060788067,0.02155337697631897
1.438449888287663,262144,-112.57211048149114,8.02097697920048e-06,-18.460741485049134,0.021248260042879104
1.438449888287663,524288,-112.57226185386884,7.629366770048086e-06,-18.123211691054074,0.021113402721401643
2.976351441631316,1024,-112.57254198608304,7.440542791014801e-06,-18.660745276595257,0.017284821113961134
2.976351441631316,2048,-112.57254055691115,7.444879782772682e-06,-18.677783249975413,0.01731163330727731
2.976351441631316,4096,-112.57253373615012,7.450491286853081e-06,-18.719046500764577,0.01726066277186895
2.976351441631316,8192,-112.57250165454286,7.409554987732165e-06,-18.808276484384084,0.01716397071999084
2.976351441631316,16384,-112.57244380804421,7.3242498207413e-06,-18.904065840293338,0.017322662281200562
2.976351441631316,32768,-112.57233103643324,7.160267112179499e-06,-18.86020223728533,0.017390513161792874
2.976351441631316,65536,-112.57236867020093,7.015884186205863e-06,-18.819846680013157,0.017164868333670223
2.976351441631316,131072,-112.57196651619432,5.647999386180018e-06,-18.035364914280194,0.01578058244860637
2.976351441631316,262144,-112.57188710525355,6.880714329138889e-06,-18.06220988408819,0.01614870478840772
2.976351441631316,524288,-112.57124392252737,7.249072350875547e-06,-17.87648106886139,0.016356837550068698
6.158482110660261,1024,-112.57232553609137,5.828763119287391e-06,-17.70395148527836,0.01785988501842096
6.158482110660261,2048,-112.57232343968272,5.831574114315544e-06,-17.715466777655248,0.017851470492429675
6.158482110660261,4096,-112.57232514677438,5.848156587572174e-06,-17.73438566327836,0.01784093805507444
6.158482110660261,8192,-112.57232932586717,5.880704474312663e-06,-17.778683924551913,0.01779124037307462
6.158482110660261,16384,-112.57232447799181,5.920087347445535e-06,-17.854085727779417,0.01757764511465272
6.158482110660261,32768,-112.57231151327056,6.006741058754599e-06,-17.90809207673273,0.017005131684453622
6.158482110660261,65536,-112.57232688017564,6.071822496370876e-06,-17.983071546051224,0.01596566155229722
6.158482110660261,131072,-112.57230654407368,6.035454721757397e-06,-17.86958979037327,0.014894757692990973
6.158482110660261,262144,-112.57231047587845,5.909730004753353e-06,-17.837438601662686,0.014995611999543038
6.158482110660261,524288,-112.57214435290538,5.913007312695659e-06,-17.732121582809697,0.01481753212020957
12.74274985703132,1024,-112.57289462188294,5.529284643604232e-06,-15.820250840220877,0.015699149256006437
12.74274985703132,2048,-112.57289552960093,5.536852419815192e-06,-15.822708078781698,0.015704313396372252
12.74274985703132,4096,-112.57289992052259,5.5533795789183754e-06,-15.836415901027056,0.015708504830039362
12.74274985703132,8192,-112.57290886677217,5.588595014359664e-06,-15.858595185117032,0.01572283062527887
12.74274985703132,16384,-112.57291457224773,5.632647849819916e-06,-15.8866249545576,0.015772622744109836
12.74274985703132,32768,-112.57287158112094,5.5599002820917064e-06,-15.94696677366622,0.015876420932065684
12.74274985703132,65536,-112.57282079662698,5.48436440486208e-06,-16.061960772447705,0.0160804315013377
12.74274985703132,131072,-112.57276717842493,5.4317737994210115e-06,-16.287602974178494,0.016465771459997496
12.74274985703132,262144,-112.5725709809395,4.939878503310816e-06,-16.300485398785987,0.016482082529747494
12.74274985703132,524288,-112.57256849254263,4.937073108785266e-06,-16.306392882496752,0.016475792153021057
26.366508987303554,1024,-112.57268448584423,4.858034382228856e-06,-14.895792814789907,0.0167867166229918
26.366508987303554,2048,-112.57268406296261,4.8582702628333166e-06,-14.894153409048581,0.01678858931624945
26.366508987303554,4096,-112.57268405582579,4.858267297803442e-06,-14.894158301510052,0.016788594038960703
26.366508987303554,8192,-112.57268404868898,4.8582643326917705e-06,-14.894163193971522,0.016788598761659754
26.366508987303554,16384,-112.57268404868898,4.8582643326917705e-06,-14.894163193971522,0.016788598761659754
26.366508987303554,32768,-112.57268407552073,4.858237096843215e-06,-14.89413873087426,0.016788575150069828
26.366508987303554,65536,-112.57268317823232,4.85882941064355e-06,-14.891326666802499,0.016791841312582566
26.366508987303554,131072,-112.57268315510635,4.858781392684234e-06,-14.891336450935528,0.016791850770756706
26.366508987303554,262144,-112.57268226735509,4.859813836096266e-06,-14.887539750261137,0.01679595256871675
26.366508987303554,524288,-112.57271916065991,4.780545875058476e-06,-14.926063355546686,0.01669204275956293
54.555947811685144,1024,-112.572779900293,4.759326074081254e-06,-15.20793411216302,0.016380993715484377
54.555947811685144,2048,-112.57278271984605,4.751921679521337e-06,-15.200993763418111,0.0163887041976489
54.555947811685144,4096,-112.57278225382319,4.750144768739412e-06,-15.193227470561608,0.01639769555703281
54.555947811685144,8192,-112.57277910840332,4.7518046480190336e-06,-15.179955736510967,0.016413237704944912
54.555947811685144,16384,-112.57277281756356,4.7550750461735764e-06,-15.153412268409689,0.016444032769205835
54.555947811685144,32768,-112.57276023588403,4.761418871929211e-06,-15.100325332207127,0.016504473491321107
54.555947811685144,65536,-112.57273507252498,4.77332224921289e-06,-14.994151459802008,0.016620815270203673
54.555947811685144,131072,-112.57271896453487,4.7803960086220575e-06,-14.926185665503615,0.01669215972675821
54.555947811685144,262144,-112.57271896453487,4.7803960086220575e-06,-14.926185665503615,0.01669215972675821
54.555947811685144,524288,-112.57271896453487,4.7803960086220575e-06,-14.926185665503615,0.01669215972675821
112.88378916846884,1024,-112.57235554355947,5.536858228621033e-06,-15.813927905714104,0.01562134416465516
112.88378916846884,2048,-112.57235554355947,5.536858228621033e-06,-15.813927905714104,0.01562134416465516
112.88378916846884,4096,-112.57235554355947,5.536858228621033e-06,-15.813927905714104,0.01562134416465516
112.88378916846884,8192,-112.57235554355947,5.536858228621033e-06,-15.813927905714104,0.01562134416465516
112.88378916846884,16384,-112.5723555640325,5.536764819003034e-06,-15.813932965869697,0.015621347061805447
112.88378916846884,32768,-112.57235554355947,5.536858228621033e-06,-15.813927905714104,0.01562134416465516
112.88378916846884,65536,-112.57235552308643,5.536951636085646e-06,-15.813922845558512,0.015621341267491826
112.88378916846884,131072,-112.57235558450554,5.536671407231542e-06,-15.81393802602529,0.015621349958942692
112.88378916846884,262144,-112.57235546166731,5.537231845560277e-06,-15.813907665091733,0.015621332575923574
112.88378916846884,524288,-112.57235558450554,5.536671407231542e-06,-15.81393802602529,0.015621349958942692
233.57214690901213,1024,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
233.57214690901213,2048,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
233.57214690901213,4096,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
233.57214690901213,8192,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
233.57214690901213,16384,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
233.57214690901213,32768,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
233.57214690901213,65536,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
233.57214690901213,131072,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
233.57214690901213,262144,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
233.57214690901213,524288,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
483.2930238571752,1024,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
483.2930238571752,2048,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
483.2930238571752,4096,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
483.2930238571752,8192,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
483.2930238571752,16384,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
483.2930238571752,32768,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
483.2930238571752,65536,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
483.2930238571752,131072,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
483.2930238571752,262144,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
483.2930238571752,524288,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
1000.0,1024,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
1000.0,2048,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
1000.0,4096,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
1000.0,8192,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
1000.0,16384,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
1000.0,32768,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
1000.0,65536,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
1000.0,131072,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
1000.0,262144,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
1000.0,524288,-112.57235544119426,5.537325244412446e-06,-15.813902604936139,0.01562132967870807
