# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total: 530.731                                                               │
# │ └── (97.7%) | LPS_VMC._forward_and_backward : 518.297 s                      │
# │     ├── (7.3%) | MCState.sample : 37.713 s                                   │
# │     │   └── (63.9%) | sampling n_discarded samples : 24.094 s                │
# │     ├── (3.0%) | MCState.expect_and_grad : 15.639 s                          │
# │     └── (89.4%) | AbstractLinearPreconditioner.__call__ : 463.554 s          │
# │         └── (99.3%) | LinearOperator.solve : 460.127 s                       │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time
-18.162875921567284,63.87654983518332,0.023904564626933498,1.224744871391589,0.08627335489158361,-1,530.730660871
-19.968013154611906,57.24407388953901,0.023751894884325345,1.224744871391589,0.14587120416631572,-1,530.730660871
-21.85708406817566,45.967957292960136,0.021317458607766303,1.224744871391589,0.14788150479552897,5,530.730660871
-23.274983965222212,35.999770749366476,0.018949821844150578,1.224744871391589,0.15371802225796083,5,530.730660871
-24.42682880109669,27.81643398956493,0.016691408260244435,1.224744871391589,0.15639374927836946,8,530.730660871
-25.301480124573086,21.30568861725342,0.014690559950936386,1.224744871391589,0.16383638850923687,8,530.730660871
-25.996123265510235,16.465067824051694,0.012904225307924545,1.224744871391589,0.16279661395718015,8,530.730660871
-26.53483094464608,12.544316034003835,0.011260073218267018,1.224744871391589,0.16239244866949398,8,530.730660871
-26.9781860784541,9.505470557216933,0.009792012609826982,1.224744871391589,0.16107424517921465,8,530.730660871
-27.31586631115085,7.282813055976143,0.00854109405893692,1.224744871391589,0.15645925818887407,7,530.730660871
-27.581068075653917,5.636507933243105,0.007520378536606255,1.224744871391589,0.1575809307154583,7,530.730660871
-27.762005700548837,4.4220640129614415,0.006634354204765983,1.224744871391589,0.15230726385625926,7,530.730660871
-27.928989394893875,3.5236895042529275,0.005927579272857765,1.224744871391589,0.1534871306444322,7,530.730660871
-28.036693679709128,2.810878842860458,0.005269669062290203,1.224744871391589,0.14744739573612287,6,530.730660871
-28.123379685252743,2.2930505872338185,0.00474305960955367,1.224744871391589,0.14295926720685448,6,530.730660871
-28.21049017014247,1.8572391471553389,0.004259562721553196,1.224744871391589,0.14023901618727608,6,530.730660871
-28.271078640810696,1.527814732795855,0.0038410905712113444,1.224744871391589,0.13287557139785278,6,530.730660871
-28.320566548116368,1.236159709606822,0.0034370452760900095,1.224744871391589,0.12629054088204217,6,530.730660871
-28.365931189331462,1.0318072386653117,0.0031318637830401548,1.224744871391589,0.12299862701600672,5,530.730660871
-28.39873310903115,0.8701552757922532,0.002863213691786322,1.224744871391589,0.117434222280143,5,530.730660871
-28.428180701026612,0.7266964847743288,0.00259933170883709,1.224744871391589,0.10932680076545209,5,530.730660871
-28.45199680820499,0.620747706990598,0.0023958350994402948,1.224744871391589,0.1060084123490157,5,530.730660871
-28.4661648506072,0.5294993253179378,0.0022090258996286497,1.224744871391589,0.1039710679439656,5,530.730660871
-28.486950283881328,0.45799625954659445,0.002043104701543288,1.224744871391589,0.09730925759649,5,530.730660871
-28.499261871957234,0.389243280243717,0.0018727562905690926,1.224744871391589,0.09050194970552572,5,530.730660871
-28.511543025945116,0.3359204734243798,0.0017412103621767263,1.224744871391589,0.09148800658668788,4,530.730660871
-28.51299475035992,0.2999489411661824,0.001630647969214651,1.224744871391589,0.08096908810802739,4,530.730660871
-28.524106176441936,0.25897020604226906,0.001508425913673097,1.224744871391589,0.0758085345398708,4,530.730660871
-28.531126252028834,0.22657036409658549,0.0014085691999023322,1.224744871391589,0.07389600772445626,4,530.730660871
-28.53564196573697,0.20362384141550266,0.0013280905796275201,1.224744871391589,0.06768405593198212,4,530.730660871
-28.53721122909291,0.17724184785708866,0.0012320198745637524,1.224744871391589,0.06124061135178793,4,530.730660871
-28.54423741116067,0.15956785644180935,0.0011650094747591524,1.224744871391589,0.05743397432572228,4,530.730660871
-28.548902738164195,0.1460310058948283,0.0011095339265189828,1.224744871391589,0.052479320047018274,4,530.730660871
-28.549489065543597,0.13326939236898805,0.001056472576273197,1.224744871391589,0.04886554574938751,4,530.730660871
-28.551840921956625,0.12163147989794207,0.00100498259751948,1.224744871391589,0.044190583659509564,4,530.730660871
-28.55510539240293,0.11373107610228142,0.0009726965472553738,1.224744871391589,0.04519960285218061,4,530.730660871
-28.557170701397865,0.1011822866873742,0.0009134687244061116,1.224744871391589,0.04045906482229178,4,530.730660871
-28.553986292774034,0.09706365730553565,0.0008911686545273727,1.224744871391589,0.03622009379792124,4,530.730660871
-28.557371753952303,0.08829853025804724,0.000845614845926435,1.224744871391589,0.03072757626922551,4,530.730660871
-28.556499635710885,0.0839709533636917,0.000821667852767921,1.224744871391589,0.026918489615879837,4,530.730660871
-28.55736748757745,0.07899378804723609,0.0007916613519098044,1.224744871391589,0.019955142137897064,4,530.730660871
-28.564624412204868,0.0712456307140932,0.0007542431795646263,1.224744871391589,0.023292461557650745,4,530.730660871
-28.56348867125589,0.06892897942895976,0.0007358347209755813,1.224744871391589,0.01480011512348356,4,530.730660871
-28.564511034932195,0.06362166065973412,0.0007061442543073206,1.224744871391589,0.013643491186685286,4,530.730660871
-28.56466342534685,0.05995991020095381,0.0006892081077903204,1.224744871391589,0.019182102088130537,4,530.730660871
-28.563989388781255,0.058866170694305255,0.0006793851285865417,1.224744871391589,0.013861662319755164,4,530.730660871
-28.563049707708853,0.058546447512786905,0.0006791690393327654,1.224744871391589,0.016339253302221857,4,530.730660871
