# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total: 578.208                                                               │
# │ └── (98.9%) | LPE_VMC._forward_and_backward : 571.974 s                      │
# │     ├── (26.3%) | MCState.sample : 150.580 s                                 │
# │     │   └── (56.4%) | sampling n_discarded samples : 84.873 s                │
# │     ├── (2.4%) | expect_and_grad_lp : 13.700 s                               │
# │     └── (71.2%) | AbstractLinearPreconditioner.__call__ : 407.027 s          │
# │         └── (99.7%) | LinearOperator.solve : 405.657 s                       │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time
-65.94510650634766,256.42327880859375,0.05786384642124176,,0.3557305932044983,-1,578.2078972629997
-69.67825317382812,240.71820068359375,0.042594313621520996,,0.0,-1,578.2078972629997
-73.93737030029297,220.97190856933594,0.05931044742465019,,0.5432906150817871,3,578.2078972629997
-77.830322265625,200.59938049316406,0.0500020794570446,,0.31682032346725464,3,578.2078972629997
-81.42105865478516,181.73544311523438,0.05801257863640785,,0.713625431060791,3,578.2078972629997
-84.48275756835938,162.70974731445312,0.03782373294234276,,0.07622897624969482,3,578.2078972629997
-87.14207458496094,147.38345336914062,0.04519575089216232,,0.4082939028739929,3,578.2078972629997
-89.46487426757812,136.64859008789062,0.04294201731681824,,0.3843814730644226,3,578.2078972629997
-91.45089721679688,124.70252990722656,0.04586254805326462,,0.6054041385650635,3,578.2078972629997
-93.16535949707031,116.08149719238281,0.038188349455595016,,0.32333904504776,3,578.2078972629997
-94.59020233154297,109.77808380126953,0.038895126432180405,,0.4031391739845276,3,578.2078972629997
-95.88046264648438,103.34992218017578,0.04199530929327011,,0.6183334589004517,3,578.2078972629997
-97.07708740234375,96.82626342773438,0.0342472605407238,,0.29385000467300415,3,578.2078972629997
-98.24468994140625,91.18077087402344,0.03894250467419624,,0.5899947881698608,3,578.2078972629997
-99.31034851074219,85.07301330566406,0.03487579897046089,,0.4369931221008301,3,578.2078972629997
-100.26579284667969,79.100830078125,0.03308022767305374,,0.4066421389579773,3,578.2078972629997
-101.26978302001953,71.90463256835938,0.02665976621210575,,0.1477922797203064,3,578.2078972629997
-102.20919036865234,64.90008544921875,0.035863008350133896,,0.798757791519165,3,578.2078972629997
-103.06005859375,59.99999237060547,0.030335156247019768,,0.5051275491714478,2,578.2078972629997
-103.90483093261719,53.037479400634766,0.029243020340800285,,0.5566751956939697,2,578.2078972629997
-104.61846923828125,48.046142578125,0.0242159441113472,,0.2998788356781006,2,578.2078972629997
-105.28140258789062,43.3228759765625,0.03244950249791145,,1.0928642749786377,2,578.2078972629997
-105.97074127197266,38.93402099609375,0.027228552848100662,,0.7479575872421265,2,578.2078972629997
-106.58067321777344,35.45143127441406,0.02571031264960766,,0.7219709157943726,2,578.2078972629997
-107.08538055419922,32.09020233154297,0.021794451400637627,,0.4700617790222168,2,578.2078972629997
-107.58678436279297,29.525632858276367,0.021275002509355545,,0.5046619176864624,2,578.2078972629997
-107.96821594238281,27.356277465820312,0.021167105063796043,,0.5733611583709717,2,578.2078972629997
-108.35311126708984,25.496068954467773,0.01666288822889328,,0.21368616819381714,2,578.2078972629997
-108.7634048461914,23.775726318359375,0.016536585986614227,,0.2537682056427002,2,578.2078972629997
-109.05355834960938,21.96928596496582,0.015604527667164803,,0.226382315158844,2,578.2078972629997
-109.333251953125,21.825252532958984,0.018515754491090775,,0.5294457674026489,2,578.2078972629997
-109.563720703125,19.508445739746094,0.019865628331899643,,0.8257507085800171,2,578.2078972629997
-109.7607650756836,19.43147087097168,0.019193362444639206,,0.7424428462982178,2,578.2078972629997
-110.01417541503906,18.47760009765625,0.013267713598906994,,0.1243477463722229,2,578.2078972629997
-110.35953521728516,17.951526641845703,0.015745405107736588,,0.4050784707069397,2,578.2078972629997
-110.47389221191406,16.769794464111328,0.018122509121894836,,0.7834793329238892,2,578.2078972629997
-110.66932678222656,16.314416885375977,0.018046865239739418,,0.8083137273788452,2,578.2078972629997
-110.75346374511719,15.745594024658203,0.018130075186491013,,0.8681073188781738,2,578.2078972629997
-110.98655700683594,14.752241134643555,0.017123976722359657,,0.802660346031189,2,578.2078972629997
-111.07698059082031,14.038070678710938,0.012330927886068821,,0.20984578132629395,2,578.2078972629997
-111.03736877441406,14.132286071777344,0.014479778707027435,,0.47228002548217773,2,578.2078972629997
-111.32472229003906,14.622747421264648,0.013624202460050583,,0.331903874874115,2,578.2078972629997
-111.22964477539062,14.492374420166016,0.017495697364211082,,0.8842130899429321,2,578.2078972629997
-111.48210144042969,12.958539962768555,0.013483547605574131,,0.4194587469100952,2,578.2078972629997
-111.50115966796875,11.806144714355469,0.010837319307029247,,0.15195190906524658,2,578.2078972629997
-111.70729064941406,12.476598739624023,0.01405387930572033,,0.5374714136123657,2,578.2078972629997
-111.80087280273438,12.731019020080566,0.011728261597454548,,0.20808279514312744,2,578.2078972629997
-111.84788513183594,13.734882354736328,0.013039869256317616,,0.31133735179901123,2,578.2078972629997
-111.94920349121094,13.862279891967773,0.013156579807400703,,0.31833529472351074,2,578.2078972629997
-111.97544860839844,11.858221054077148,0.011287499219179153,,0.20413482189178467,2,578.2078972629997
-112.11101531982422,12.869338989257812,0.011605408973991871,,0.18587446212768555,2,578.2078972629997
-112.18675231933594,12.202579498291016,0.011728550307452679,,0.2387831211090088,2,578.2078972629997
-112.32179260253906,11.257589340209961,0.011746061034500599,,0.30319148302078247,2,578.2078972629997
-112.42928314208984,11.114232063293457,0.011362277902662754,,0.2612569332122803,2,578.2078972629997
