dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,2.305653686033279e-06,1.8589676660944217e-06,3.9234911374369085e-07,5.637880253962788e-10,0.9308578381381908,0.9308426363113029,8.621473718225153e-05,2.1519871370813133e-05,1.3390060381780937e-05,2.5315999821572497,3.77278877083932
f16,2.16287596095115e-06,1.546574960151149e-06,0.0020729682491040994,3.8437169031487e-06,0.9308578381381908,0.9305148767031763,8.992780975533509e-05,2.4076685152993596e-05,1.4781211207353484e-05,3.3566952048577736,8.489363525834792
bf16,2.954936238719426e-06,1.7150334758939582e-06,0.017610927517574426,2.044146281203742e-05,0.9308578381381908,0.9276511432107402,5.267535381687187e-05,2.482372064977556e-05,2.0633531737135077e-05,4.439901667494922,9.944959478564318
