dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,1.5078106561405982e-05,1.3923629615443198e-05,6.1487507903548466e-06,9.690721340708724e-09,0.42620347001951936,0.42605003402540575,0.000272018354531342,0.0024926972030526393,0.0015710086780614382,,
f16,1.683098912663502e-05,1.3562056306579055e-05,0.03399452921169307,3.5346091288733256e-05,0.42620347001951936,0.42581989790472125,0.00036014087158264325,0.0026684458776473573,0.0021646083083608934,,
bf16,4.1755818346370393e-05,2.770807810060288e-05,0.2757411537379402,0.00041897311526954055,0.42620347001951936,0.4059322746698487,0.0004935490723359268,0.02498582169537575,0.0029476863619895973,,
