dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,2.270913229173917e-05,2.2020576918196896e-05,8.495382536060428e-06,1.68967292920721e-08,0.4254651806682323,0.4255646239668477,0.0002582032084600246,0.0036525755288832175,0.0016954182195255579,,
f16,3.179857840257715e-05,1.8137680987806577e-05,0.038250097319409405,5.4747197054016336e-05,0.4254651806682323,0.425502720602812,0.00034084607454648564,0.0035225521487733287,0.002674254846646039,,
bf16,0.0008474236235652904,0.003567310384697107,0.3062858715943615,0.00038954943412330517,0.4254651806682323,0.41654107090437054,0.00029231537278643396,0.0034322506673201327,0.0020909098800216594,,
