dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,1.9376256223409827e-06,1.3515377526002158e-06,3.53219197868158e-07,5.509232844425307e-10,0.9351228083635781,0.9352480149463981,5.0131666467555384e-05,2.3361794260588643e-05,1.4134294979589863e-05,1.9474683540736324,1.7574843714386648
f16,2.719041842260372e-06,1.814627424920945e-06,0.0018271814156276276,2.9394109304892956e-06,0.9351228083635781,0.9348711115013497,5.975216551158024e-05,2.7455863295834508e-05,1.4499236574414008e-05,4.901182350211848,13.215198162046523
bf16,2.383068332681386e-06,1.5691818242798248e-06,0.01660052526190089,1.7922153103013874e-05,0.9351228083635781,0.9320451115404265,6.777833031853107e-05,3.198708316007645e-05,2.1701673105721806e-05,6.525285748941911,17.491634325579476
