dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,5.323166846055884e-09,4.473200627013757e-09,5.3214677918780155e-08,3.2869052129147736e-11,0.9320868807311454,0.9320744928508491,6.649144940799171e-05,4.436429041961034e-06,3.8005814834168054e-06,3.6045825290479416,6.2730339912489805
f16,1.7977691411551903e-08,1.6726306707685696e-08,0.00027597110072424217,1.8169160973490778e-07,0.9320868807311454,0.931820676894997,7.232312472303648e-05,1.2372725408435866e-05,8.596590495424342e-06,4.179252690116928,7.367900633009842
bf16,2.207396535735029e-08,1.761499797865737e-08,0.0016136855803563844,1.2756578156554359e-06,0.9320868807311454,0.9314617293468974,6.851429774208925e-05,2.7803443289600663e-05,2.4850476836073398e-05,1.7378537064749062,2.1724485989010285
