dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,1.4283117314501794e-08,9.391606341477715e-09,1.3784514154035324e-07,9.325172634215612e-11,0.8234719011763629,0.8236215540415541,0.0001366909814679254,3.857869101243734e-05,1.7966974363478956e-05,1.9066474561554188,1.8607017576223688
f16,1.9487453761097037e-08,1.3600398544253821e-08,0.0007417402868362793,5.396483665143872e-07,0.8234719011763629,0.8234474263962634,0.00012058072713205127,2.8243282730829804e-05,2.394480219397045e-05,1.8729156884723428,1.861571698864395
bf16,5.867499493051831e-08,4.513998674560298e-08,0.005711918663206307,3.4155248835371945e-06,0.8234719011763629,0.8230526353494381,0.00011333036734987564,3.801532804036169e-05,3.008081263567762e-05,1.3657903635716098,1.4308701500898098
