dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,6.9985545301445904e-06,5.865127765159559e-06,4.745616268190066e-07,1.1610755511944357e-09,0.8948762695193363,0.8948434176089575,0.00010401583205331785,4.43661515903097e-05,2.5330068848689214e-05,3.217413200986598,3.700426051698228
f16,6.281929459185049e-06,3.9600872037120945e-06,0.0023047058539091268,3.3603898188283298e-06,0.8948762695193363,0.8947172758040293,7.867837211239065e-05,4.5596893371908584e-05,3.161262578835138e-05,3.543993940962083,4.670110301539182
bf16,7.175406550354362e-06,4.640867976770012e-06,0.018647665256215973,2.2031384731395525e-05,0.8948762695193363,0.8928286841079436,7.823127189000316e-05,5.529510025553864e-05,4.2080285809654606e-05,3.8105014983060777,9.468305526524187
