dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,0.00010395944555128719,0.00015839704186483634,5.619515638094062e-09,4.1055180934458705e-10,0.9832589285714286,0.982916256042607,0.002672843786799879,7.529724673108222e-07,7.028613618492048e-07,0.0996850895464211,0.2981584136011234
f16,0.0007345424547851603,0.0006172214263299289,3.1055566838365566e-05,3.689132247832053e-06,0.9832589285714286,0.9828594755512688,0.0026540719733484223,6.06738198534746e-06,4.363378282426088e-06,0.17031621917762785,0.3112099627331013
bf16,0.0009683063910645534,0.000564294240165937,0.0003790353913589222,2.308055875555283e-05,0.9832589285714286,0.982493988368458,0.0025840890562548683,1.0116654799470587e-05,5.897899335449967e-06,0.6324695773255402,1.8391657042515086
