dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,4.2865930280105324e-09,3.1732134971924455e-09,9.392223063824467e-08,6.037127266936495e-11,0.8850448216574358,0.8850215537793137,9.060468200863899e-05,1.3829547606172209e-05,6.23643556788048e-06,2.6918219623201045,4.89341432414756
f16,2.1430388292105246e-08,1.4516456862744185e-08,0.0004732929654111243,3.59487465456488e-07,0.8850448216574358,0.8848920278670985,7.007595193014979e-05,2.6298650234819257e-05,1.8692549701493763e-05,10.650784204728271,40.01332897829233
bf16,2.2351889815465765e-08,1.3600933590268069e-08,0.00408005741100351,2.488971763517258e-06,0.8850448216574358,0.8842950643490335,0.00010255747584791401,2.6186615524492114e-05,2.5480853196238384e-05,29.031819408594913,116.660435286939
