dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,2.6544351372106134e-09,2.572228096892281e-09,3.976888802439629e-08,2.463897788459513e-11,0.9492726284882745,0.9493402596990818,5.577921802965633e-05,5.448871901601929e-06,3.410453108328777e-06,12.081555340047025,43.22099858321031
f16,9.75248847569446e-09,6.414124890625222e-09,0.0002148276401280114,8.85740669056638e-08,0.9492726284882745,0.9490969840204987,4.535974069949967e-05,1.2544548074341466e-05,7.340048894424304e-06,65.20751726708528,272.6709396385186
bf16,1.0464992412954084e-08,8.355808210103894e-09,0.00171417813596093,1.4950701395624655e-06,0.9492726284882745,0.9483818484088204,4.9450156392754476e-05,1.1146285645117951e-05,9.223343355110016e-06,14.464114489395252,50.81882196600752
