dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,5.595818107046785e-05,3.130345053320775e-05,1.5561163001322677e-05,3.071268787157478e-08,0.42358544379803587,0.423729199945483,0.00018090710237779858,0.003105335300021066,0.002059067314099174,,
f16,4.033560426344984e-05,2.8487717242156638e-05,0.07240169235990729,9.074192545010329e-05,0.42358544379803587,0.4236590404168447,0.00020840618152024635,0.00297348282356537,0.001656011450287752,,
bf16,4.428659836993389e-05,3.175532555949054e-05,0.5784541642474222,0.0006209543069951939,0.42358544379803587,0.39362297658442114,0.0001675825820149598,0.002723992237242721,0.0024133731042540046,,
