dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,7.095215754784218e-09,4.740172820760141e-09,8.482706633391272e-08,5.6616537883699083e-11,0.8968024309211028,0.8969484541403472,7.208781850272757e-05,1.731658344321231e-05,9.605453031462007e-06,1.1374688204073995,0.7646707640635629
f16,1.8386806302838454e-08,1.455582098640089e-08,0.0004583577501665889,2.1519991312643054e-07,0.8968024309211028,0.8967302105027768,7.708665403604144e-05,1.3280626260397832e-05,9.254108586898193e-06,1.5266441423152504,0.8663669342685174
bf16,2.098532595743694e-08,1.2790224771401573e-08,0.003731560685144069,1.9822086033712573e-06,0.8968024309211028,0.8963968492765979,7.295625160657586e-05,3.622318388860094e-05,2.8305639142751366e-05,1.8193833768082144,1.8697868934539277
