dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,1.473338513951066e-07,1.0859782431750466e-07,7.831591046096162e-06,2.796612866107526e-08,0.03459642723709894,0.03463829778615653,5.511123526016827e-05,3.0224593907664358e-05,1.79534774113506e-05,0.1001969465667513,0.17239917522067524
f16,2.360379602351725e-06,1.4470275952840467e-06,0.03411063865399216,0.0015477013255672234,0.03459642723709894,0.03483522458673906,0.00010493386480345444,0.0027770008123368956,0.001457529757539147,0.9701001419425799,1.8020249799312484
bf16,8.539695637528347e-06,5.00073175459872e-06,0.2910317224507174,0.007777634013696093,0.03459642723709894,0.03840099119247133,0.0007539028579097887,0.05334267684639618,0.010631214954995805,2.556964441417332,4.595752270317453
