dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,2.2067935732221823e-06,1.2444312040312803e-06,2.47957817558705e-07,4.636609040984453e-10,0.9458103717442357,0.945709430303198,6.854280680591656e-05,1.8549166692409057e-05,1.2982264610518481e-05,1.3382475308992554,0.7020545842589752
f16,1.9039841395812298e-06,1.3503598859091606e-06,0.0011806152737126891,1.4657668725595406e-06,0.9458103717442357,0.94528541429982,5.972799338721771e-05,2.053880814056773e-05,1.3831895127242692e-05,1.7821305479143579,3.6456715617196096
bf16,1.4157108279405139e-06,9.665798200238326e-07,0.010355120079580983,2.0364119494499457e-05,0.9458103717442357,0.9427176815832014,6.450047809139588e-05,2.331892115133553e-05,1.6739927731295198e-05,1.4762400603235317,1.0594331541377089
