dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,2.3798768782242374e-08,1.750321402097947e-08,1.8479048667762238e-07,1.7795267497829857e-10,0.7850471818213027,0.7851484364271982,0.00011720558686238512,7.509074811961543e-05,1.7297395442174903e-05,3.6944903279672427,4.50565486855223
f16,6.33064171200743e-08,4.8165062954899617e-08,0.0009222120536363633,5.423756082771067e-07,0.7850471818213027,0.7849401519659449,0.00012640776430161225,3.8009932350212634e-05,2.8587956565542277e-05,1.6959166847553853,1.2807388110230737
bf16,1.2636129882249546e-07,8.684916865063815e-08,0.007667813438761094,3.5705801350961516e-06,0.7850471818213027,0.7845897510718483,0.00011635028574314924,8.916661394298386e-05,6.419701065109223e-05,1.406860224242194,0.8978619135728527
