dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,2.120324928910492e-06,1.6153751863990967e-06,2.372155660065507e-07,3.705481323459483e-10,0.9485307958513786,0.9484738515472506,6.0490976699789275e-05,1.528774813380031e-05,9.247072789230294e-06,26.01371784844821,70.37578842741542
f16,1.5413529296219935e-06,1.0984666846031813e-06,0.0011529508937450238,1.4222999255617374e-06,0.9485307958513786,0.9479818443008876,5.0650454320181185e-05,1.4932819372495723e-05,1.199530745799859e-05,35.274669952631136,97.72453800387864
bf16,1.6826421929146191e-06,1.4840203320140637e-06,0.009518054800736806,1.0232914662971663e-05,0.9485307958513786,0.945412163701278,4.475398716097639e-05,1.7114911345278982e-05,1.1095353440078043e-05,16.115422972182653,35.83302092693685
