dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,5.86749285112629e-06,4.359423822415681e-06,4.541806412305881e-07,9.490749350188472e-10,0.9047130190542272,0.9046980376300017,7.539538482639482e-05,3.7538957270768315e-05,2.5474173352226386e-05,3.472459648125125,7.09004867841507
f16,5.480992159031769e-06,3.873864585505446e-06,0.0022901725725020037,2.4277807852207846e-06,0.9047130190542272,0.9045435681261056,7.641595376815921e-05,3.299757360089298e-05,2.238641037627598e-05,1.7115329099903314,1.2436683942013746
bf16,5.6626724416406935e-06,4.756864566227793e-06,0.018303761129257988,2.5660085853059564e-05,0.9047130190542272,0.9023471483707836,9.064396176131831e-05,2.4374380121202517e-05,2.3135293535668958e-05,2.494738663096818,5.900190822522536
