dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,1.5645059812235356e-08,1.1632528095844469e-08,4.902842373061928e-08,4.355875482127669e-11,0.9320210822233411,0.9320542675577119,7.640387694941408e-05,7.035030960699685e-06,5.730197858714696e-06,11.380589556688893,42.652495156591954
f16,4.48793081312599e-08,3.136314478730502e-08,0.00021480912915453903,1.1886562174899553e-07,0.9320210822233411,0.9311561834862911,7.456326925672972e-05,2.328467713608401e-05,1.78233820569678e-05,10.895805348547318,35.89849119003747
bf16,5.6527863026499526e-08,4.2123739961673516e-08,0.002581331879555629,1.4090916797771006e-06,0.9320210822233411,0.9282124840033339,6.97241352115713e-05,4.4874445048672134e-05,2.4528612341686603e-05,11.304356676900257,43.006344801339736
