dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,5.20711037904308e-06,4.997716085032948e-06,4.4170779932236566e-07,6.926065541846961e-10,0.9129165848595523,0.9129119325763235,5.399065913672514e-05,3.313100908224329e-05,2.5472639910471928e-05,2.8468633696130916,5.894806844274804
f16,6.723642639152647e-06,5.065559801322635e-06,0.002281247655729547,3.2298065242222825e-06,0.9129165848595523,0.9126724144504087,8.002870246529008e-05,1.9823403009220833e-05,1.632116933963575e-05,1.8731474078477832,3.311648473412283
bf16,6.033872951203034e-06,3.3945802095888088e-06,0.018271165695509496,2.209362476390852e-05,0.9129165848595523,0.9102573492969989,6.768016460526911e-05,3.364558819207202e-05,2.6453157377209845e-05,3.021817880035088,6.882964482503398
