dtypes,re_mean,re_error,sigma_mean,sigma_error,acceptance_ref,acceptance_mean,acceptance_error,re_M_x_mean,re_M_x_error,re_M_z_mean,re_M_z_error
f32,5.093896219777021e-08,3.29023040692192e-08,2.889626463010792e-07,2.0340004310815471e-10,0.6134035494003753,0.6134696071686045,0.00021479548520338414,0.00019076987034807145,4.766338212477518e-05,1.5001842560204808,1.3633726657959613
f16,1.9690981800222636e-07,1.4325308290883708e-07,0.0013901795595025928,9.061183447673655e-07,0.6134035494003753,0.6131121436629362,0.00016835837153061472,8.968127727787342e-05,5.9557868999635684e-05,1.917172737702973,1.5617865742416353
bf16,1.7647958498954426e-07,1.1839983355427134e-07,0.014736335568634318,9.355428375990888e-06,0.6134035494003753,0.6126513753080135,0.00018191303474429367,0.00012583624045178068,0.00010227173850364284,1.733911386662034,1.8396655490324225
