# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total: 144.271                                                               │
# │ └── (97.6%) | LPE_VMC._forward_and_backward : 140.763 s                      │
# │     ├── (63.1%) | MCState.sample : 88.780 s                                  │
# │     │   └── (54.6%) | sampling n_discarded samples : 48.504 s                │
# │     ├── (7.5%) | expect_and_grad_lp : 10.517 s                               │
# │     └── (28.9%) | AbstractLinearPreconditioner.__call__ : 40.620 s           │
# │         ├── (3.3%) | QGTOnTheFly_DefaultConstructor : 1.343 s                │
# │         └── (96.2%) | LinearOperator.solve : 39.095 s                        │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time
-32.001739501953125,64.27447509765625,0.024377362802624702,,0.10591942071914673,-1,144.27077629498672
-32.132232666015625,64.17533111572266,0.018650982528924942,,0.0,-1,144.27077629498672
-32.246315002441406,63.76104736328125,0.021038413047790527,,0.0,-1,144.27077629498672
-32.397300720214844,63.68745422363281,0.02597884275019169,,0.19448941946029663,12,144.27077629498672
-32.53302001953125,63.29082489013672,0.024843811988830566,,0.1391100287437439,12,144.27077629498672
-32.763824462890625,63.131874084472656,0.022561650723218918,,0.02841240167617798,15,144.27077629498672
-32.9276123046875,63.42597198486328,0.02321687899529934,,0.05695545673370361,15,144.27077629498672
-33.258872985839844,62.35050964355469,0.022855114191770554,,0.049043476581573486,15,144.27077629498672
-33.53357696533203,62.24536895751953,0.01631050929427147,,0.0,15,144.27077629498672
-33.88731002807617,61.98689651489258,0.023797260597348213,,0.09873414039611816,16,144.27077629498672
-34.22570037841797,61.527503967285156,0.026261180639266968,,0.23458003997802734,16,144.27077629498672
-34.646427154541016,61.261878967285156,0.019488748162984848,,0.0,16,144.27077629498672
-35.0736083984375,60.450782775878906,0.019711656495928764,,0.0,16,144.27077629498672
-35.56956481933594,60.011741638183594,0.021368352696299553,,0.0,16,144.27077629498672
-36.08049392700195,59.61368942260742,0.022675782442092896,,0.06527334451675415,16,144.27077629498672
-36.61678695678711,58.62651824951172,0.026229580864310265,,0.2690747380256653,15,144.27077629498672
-37.1614990234375,57.90697479248047,0.02154526300728321,,0.025354743003845215,15,144.27077629498672
-37.72816848754883,56.698219299316406,0.02006516233086586,,0.0,15,144.27077629498672
-38.32740020751953,56.39380645751953,0.021842317655682564,,0.05442899465560913,15,144.27077629498672
-38.908042907714844,55.07303237915039,0.019207388162612915,,0.0,15,144.27077629498672
-39.48625946044922,54.45924377441406,0.02143418788909912,,0.052869200706481934,15,144.27077629498672
-40.140342712402344,53.08428955078125,0.024126674979925156,,0.21863585710525513,15,144.27077629498672
-40.70372009277344,52.40213394165039,0.013554848730564117,,0.0,15,144.27077629498672
-41.311851501464844,51.23767852783203,0.022135743871331215,,0.12672746181488037,15,144.27077629498672
-41.935752868652344,50.781219482421875,0.01861928217113018,,0.0,15,144.27077629498672
-42.54871368408203,49.277305603027344,0.019734973087906837,,0.017971694469451904,15,144.27077629498672
-43.11717987060547,48.00872039794922,0.02109418250620365,,0.10741466283798218,15,144.27077629498672
