# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total (relevant): 1862.745 | Total (excluded): 2945.686 | Total (all):       │
# │ 4808.431                                                                     │
# │ └── (100.0%) | LPS_VMC._forward_and_backward : 4804.643 s                    │
# │     ├── ⊗ computing sigma : 2945.686 s [EXCLUDED]                            │
# │     │   └── (100.0%) | MCState.sample : 2943.305 s                           │
# │     │       └── (100.0%) | sampling n_discarded samples : 1635.366 s         │
# │     ├── (14.0%) | MCState.sample : 260.440 s                                 │
# │     │   └── (100.0%) | sampling n_discarded samples : 149.238 s              │
# │     ├── (77.2%) | MCState.expect_and_grad : 1433.695 s                       │
# │     └── (8.8%) | AbstractLinearPreconditioner.__call__ : 163.590 s           │
# │         ├── (25.3%) | QGTJacobian_DefaultConstructor : 41.306 s              │
# │         │   └── (100.0%) | jacobian : 40.599 s                               │
# │         └── (74.7%) | LinearOperator.solve : 122.026 s                       │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time,sigma
-99.8671875,202.57611083984324,0.2295938469567383,1.1289732925851852,0.032920237890429305,-1,1862.7452291290065,0.0010440376716713837
-100.91322512486249,189.92389554750798,0.21994924065878202,1.1233291060480577,0.02166929671233586,-1,1862.7452291290065,0.0014375401776650072
-104.30218874359889,189.10120833286487,0.22188954917977877,1.1289025848004404,0.03322357703082146,0,1862.7452291290065,0.0015309732423745006
-107.11907384352732,173.6587607085987,0.2120337229279014,1.1228585712187686,0.030204162031596482,0,1862.7452291290065,0.001975133283666747
-110.37332244508016,162.87591447602858,0.20500404119307292,1.1317955555717423,0.028442732735129983,0,1862.7452291290065,0.001514621488882957
-112.69022397525967,156.93722858221497,0.19916609906146754,1.1216757016671615,0.017648318664577056,0,1862.7452291290065,0.0015804528460394728
-115.3201058001324,145.28378154677742,0.19292605245524094,1.1249705510734969,0.024680076349387847,0,1862.7452291290065,0.001482205724066804
-117.90587714409935,140.51365849455902,0.20271829988485646,1.1425711754492125,0.09895931224981958,0,1862.7452291290065,0.0013154062438676265
-120.07819181586399,136.7552096419038,0.1963627398683645,1.1417351236454685,0.07743650902377408,0,1862.7452291290065,0.0015495134291557558
-121.70678011208511,131.89830279123868,0.193040228163476,1.1372906801919125,0.07861060520768626,0,1862.7452291290065,0.0013429424010099934
-123.8019636774993,122.96658781607698,0.182948583259955,1.131539072537312,0.057443597392355605,0,1862.7452291290065,0.0016258578025907643
-125.48122528299636,120.30641104573341,0.18586014783670501,1.144755064789266,0.08804930037732173,0,1862.7452291290065,0.001371420590331057
-127.60080631474875,120.43242005262317,0.1955229587244971,1.150400369108809,0.15010283491102006,0,1862.7452291290065,0.0012611671189545765
-129.6572962811318,114.77468517119615,0.19428194432497597,1.157112807468501,0.17351725176014055,0,1862.7452291290065,0.0014127807867723593
-131.38877989895622,112.53018566840228,0.19103277566458277,1.1540232163336461,0.1641660754263311,0,1862.7452291290065,0.001439975570370033
-133.29292502483491,114.4186245927444,0.19550573319336276,1.1590258496828798,0.18415140720074163,0,1862.7452291290065,0.0016160268176190766
-134.65022451363262,109.98189186046703,0.19667914104214013,1.1734609115249346,0.22031983228355467,0,1862.7452291290065,0.0013187653478332092
-136.41504862882584,111.51006472283143,0.199764628731386,1.1721673937680885,0.23291408733680485,0,1862.7452291290065,0.001589569208090693
-137.5371347171369,109.13202642067884,0.2019744287904988,1.176639046940842,0.26554462209782514,0,1862.7452291290065,0.0015222350026754586
-139.3553693680865,108.72659140065458,0.20578221294646992,1.1818153537982423,0.2976453646986811,0,1862.7452291290065,0.0014561764015979138
-141.02237650950028,110.33801552913863,0.2042214771193004,1.1837817941370126,0.2741187911198836,0,1862.7452291290065,0.0013186880059510653
-142.9109465052339,112.03378681381973,0.21835813335899118,1.190625869749842,0.3716049395144939,0,1862.7452291290065,0.0015144297329636159
-144.470120578515,112.87174969278648,0.22439503611198358,1.2085150645424894,0.4136317554321465,0,1862.7452291290065,0.0012974512347768623
-145.86222790295247,113.92057155010254,0.22687770091840395,1.2116441964165756,0.42536149081758723,0,1862.7452291290065,0.001338717483051019
-147.42544765596395,115.33616761340664,0.2309015374929373,1.2041053864307356,0.4467124428825683,0,1862.7452291290065,0.0016047520731864938
-149.1408774049102,118.4149048992229,0.2429954299120443,1.220658623145969,0.5212211326706282,0,1862.7452291290065,0.0014779088837627583
-150.87138961163382,121.77535541216336,0.2553651528263974,1.2228204686783442,0.5967150737964932,0,1862.7452291290065,0.0014888249490944202
-152.9053269393866,138.82611162362602,0.2797022679466661,1.2355191222402857,0.6541194717081333,0,1862.7452291290065,0.001334316441513704
-154.7871860466112,136.21425770743937,0.2795283185949532,1.2386248797304282,0.6747866660168034,0,1862.7452291290065,0.0016227190505241856
-157.29826192481556,162.92761573860457,0.32309119513500745,1.251416907406923,0.81215607591329,0,1862.7452291290065,0.0014966656355724184
-159.8977776692212,175.44005459245523,0.3389823452720176,1.2560686156272358,0.8413909088115892,0,1862.7452291290065,0.0013333548734030057
-162.67613740149153,195.3351510359265,0.36428096834645496,1.2597402588349533,0.8913055397594556,0,1862.7452291290065,0.0012766657094614455
-166.1402204313724,218.86756770078154,0.3968599341043657,1.2713565889478338,0.9737474022916308,0,1862.7452291290065,0.0013300021076042045
-168.83172043115619,235.49492023545406,0.4173338493018122,1.2756599693977047,1.0146616546743743,0,1862.7452291290065,0.001386869805273354
-172.9384582058309,250.7898793667137,0.4353685139541428,1.2780089225019644,1.0478682095416592,0,1862.7452291290065,0.0013454701267400274
-177.69514692834207,262.0556619833201,0.4478317126487314,1.2826419038398744,1.0673503799010537,0,1862.7452291290065,0.0012814958675554395
-182.08815812473352,247.0709017653886,0.4301824009306978,1.2774227060355676,1.0339585703551097,0,1862.7452291290065,0.0012594379852662113
-186.46673179553017,235.7252390739627,0.4235792564151695,1.2795095088854689,1.0588101847910016,0,1862.7452291290065,0.0013100332748998103
-189.6255809227076,215.7950227896041,0.4001790543899852,1.2776174825048807,1.0198377800037184,0,1862.7452291290065,0.0013263484755132338
-193.73106585763693,185.81393575960738,0.36811252650445664,1.2739110181210143,0.9935262586663951,0,1862.7452291290065,0.0014365878715656903
-196.05502125067622,163.61750434285892,0.34130767134096657,1.272010143179553,0.9581167122879191,0,1862.7452291290065,0.001258095775629807
-198.71187875068657,133.91230575189212,0.30163662761000803,1.2657974507677487,0.8914820794937248,0,1862.7452291290065,0.0013502024851330813
-201.01026634635718,109.90465106104773,0.27495928033537786,1.263542663838573,0.9088042250326227,0,1862.7452291290065,0.0013250325682312204
-202.97120466596553,94.25253670757475,0.24950497075302563,1.2570708663061103,0.8526807487119084,0,1862.7452291290065,0.0012335365347297816
-204.48942510911755,70.81142285615738,0.20598565810066607,1.2468094250691777,0.7271583251097575,0,1862.7452291290065,0.0011909231808029512
-205.76173411827136,60.98299297685233,0.19013427426697566,1.2449675430603415,0.714065281417251,0,1862.7452291290065,0.0012705211305506126
-206.93724210467434,48.756420171049264,0.16271829953551875,1.232827374023102,0.6121693835889699,0,1862.7452291290065,0.0012828415948655304
-207.78462998387369,41.94606931691923,0.15018038074889672,1.2317529661315614,0.6011971638950728,0,1862.7452291290065,0.001219093810485181
-208.38701452436894,35.088290059375474,0.13573887907223806,1.2239577714447807,0.5754154334032191,0,1862.7452291290065,0.0014029383593643107
-209.20286803478083,25.88204148833662,0.11005613148965139,1.2138771086992728,0.45842891944516173,0,1862.7452291290065,0.0012027088439864348
-209.5579761871563,25.05208740701443,0.11266632517183485,1.2236152626839274,0.5377059153922308,0,1862.7452291290065,0.0012786843567040617
-210.07485134244413,19.257507315552903,0.09594821810222783,1.2168280436867291,0.47904737678557074,0,1862.7452291290065,0.0011402056655563403
-210.59836962630706,16.146172941894434,0.08608924045924715,1.2115799972592487,0.44006547878683044,0,1862.7452291290065,0.001200073765480909
-210.60589025851195,15.45512450250805,0.08511437798535458,1.2139387455607475,0.45998247245254886,0,1862.7452291290065,0.0011512785839709256
