# ╭───────────────────────────── Timing Information ─────────────────────────────╮
# │ Total (relevant): 3.862 | Total (excluded): 34.048 | Total (all): 37.910     │
# │ └── (100.0%) | LPS_VMC._forward_and_backward : 37.618 s                      │
# │     ├── ⊗ computing sigma : 34.048 s [EXCLUDED]                              │
# │     │   └── (100.0%) | MCState.sample : 2.873 s                              │
# │     │       └── (100.0%) | sampling n_discarded samples : 1.307 s            │
# │     ├── (3.2%) | MCState.sample : 0.112 s                                    │
# │     │   └── (100.0%) | sampling n_discarded samples : 0.059 s                │
# │     ├── (47.9%) | MCState.expect_and_grad : 1.667 s                          │
# │     └── (48.9%) | AbstractLinearPreconditioner.__call__ : 1.702 s            │
# │         ├── (74.3%) | QGTJacobian_DefaultConstructor : 1.263 s               │
# │         │   └── (100.0%) | jacobian : 1.199 s                                │
# │         └── (25.7%) | LinearOperator.solve : 0.436 s                         │
# ╰──────────────────────────────────────────────────────────────────────────────╯
Mean,Variance,Sigma,R_hat,TauCorr,iter_per_sec,total_time,sigma
-27.399420000000006,18.999999999999865,0.7705517503711193,1.1180339887498953,0.0,-1,3.861992330992507,0.00014581540391131844
-27.681720058942616,19.746259289002083,0.7855384158533019,1.0349891461233045,0.0,-1,3.861992330992507,0.00017721165866717723
-27.96127064049939,9.65088336963483,0.5491722000439283,1.1419825560536667,0.0,0,3.861992330992507,0.00010050222062327369
-27.50736597319404,18.893308819576163,0.768385255332086,1.1849892845160903,0.0,0,3.861992330992507,0.00020522735106906525
-29.008890038453245,7.805463808552367,0.4938833303698976,1.1271996574701733,0.0,0,3.861992330992507,0.00015472394054499318
-27.727969257807946,9.013045896694894,0.530714315118516,1.0624828033845586,0.0,0,3.861992330992507,0.0001766251322550157
-28.407386997358408,10.214028204779476,0.564967593229345,1.14317426917845,0.0,0,3.861992330992507,0.00010359461874805419
-28.071327383392727,10.631807060980762,0.5764060813832977,1.107939571187173,0.0,0,3.861992330992507,0.00015414204336244478
-28.362357715195962,9.977899616934618,0.5583989282128027,1.2659073050468654,0.0,0,3.861992330992507,0.00019295039079674257
-28.05635817599307,8.30975303822657,0.5095878554720278,1.126057172145384,0.0,0,3.861992330992507,9.330939744076926e-05
