Sigmas,RE_e_mean,RE_e_error,RE_heis_mean,RE_heis_error,E_mean,E_error,E_delta_mean,E_delta_error,E_heis_mean,E_heis_error,E_heis_delta_mean,E_heis_delta_error
0.001,1.8493842191885276e-06,1.2767652207369333e-06,0.00019809899005825563,0.0001326004127392842,-20.403817728242313,0.00023027773465640153,-20.403797409691474,0.0002309542900709716,-22.39367114438084,0.02624757133222982,-22.39224681594309,0.025381292447335453
0.0011497569953977356,2.2734235482322607e-06,1.8430542377372296e-06,0.0002095568026509339,0.00014296284196598224,-20.403817728242313,0.00023027773465640153,-20.40378108789594,0.00022756427063338043,-22.39367114438084,0.02624757133222982,-22.392043011724418,0.025301690154881065
0.0013219411484660286,2.203864196897838e-06,1.7559181788948906e-06,0.0002184206717938413,0.00018940214735929924,-20.403817728242313,0.00023027773465640153,-20.403789793754626,0.00022365126842616097,-22.39367114438084,0.02624757133222982,-22.39152715818776,0.026141924918729752
0.0015199110829529332,2.3356511622222267e-06,2.275891363280178e-06,0.00024344191010690662,0.00018434636639869573,-20.403817728242313,0.00023027773465640153,-20.403779053038438,0.00022881866888336806,-22.39367114438084,0.02624757133222982,-22.390675623277378,0.025509551515987352
0.001747528400007683,2.3317861173721014e-06,1.9187378984518866e-06,0.0002497359629182108,0.00018131029541587247,-20.403817728242313,0.00023027773465640153,-20.40378971707644,0.0002310750287982828,-22.39367114438084,0.02624757133222982,-22.390396578994686,0.025822338328766074
0.002009233002565048,2.4739869431371017e-06,2.296647277584777e-06,0.0002924870807050225,0.00015404839171563722,-20.403817728242313,0.00023027773465640153,-20.403794249974215,0.0002117026661481648,-22.39367114438084,0.02624757133222982,-22.390435161289833,0.02580164738395363
0.0023101297000831605,3.117375837208054e-06,3.0236391297880724e-06,0.00029188556851951,0.0001896301841567031,-20.403817728242313,0.00023027773465640153,-20.403785801546213,0.000205006144780492,-22.39367114438084,0.02624757133222982,-22.390171078520446,0.02595998300255726
0.0026560877829466868,3.4508361941378036e-06,2.5174851127245086e-06,0.00025241862189872964,0.00023520289917787187,-20.403817728242313,0.00023027773465640153,-20.403770352194535,0.00021760514879402436,-22.39367114438084,0.02624757133222982,-22.391966409638915,0.027421373467039056
0.0030538555088334154,3.824830358101739e-06,3.183766892748613e-06,0.00030510639174494196,0.00023568168074136238,-20.403817728242313,0.00023027773465640153,-20.40377148997598,0.00021991467090536472,-22.39367114438084,0.02624757133222982,-22.39254167611344,0.028360174461026712
0.003511191734215131,3.3495141565161852e-06,3.356518952791808e-06,0.00036581585994070666,0.00026475720401917873,-20.403817728242313,0.00023027773465640153,-20.40378469735273,0.0002146960471506248,-22.39367114438084,0.02624757133222982,-22.39312339224921,0.02810311661195592
