E_delta_error,E_delta_mean,E_error,E_heis_delta_error,E_heis_delta_mean,E_heis_error,E_heis_mean,E_mean,RE_e_error,RE_e_mean,RE_heis_error,RE_heis_mean,Sigmas,re_e_error,re_e_mean,re_heis_error,re_heis_mean,sigma
4.703336665329883e-06,-96.66783188206173,5.551221680670473e-06,0.019878641383370133,-18.53696070401832,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.9549952620068945e-08,5.5419084261888924e-08,0.000882398611496719,0.0012704937545242605,0.024770763559917114,,,,,
5.052517864029841e-06,-96.66783289830133,5.551221680670473e-06,0.01845480020096673,-18.551299105021677,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.29013297560241e-08,6.680432872312287e-08,0.0005986159627179755,0.0009412626930466137,0.02848035868435802,,,,,
6.155172966672101e-06,-96.66783193629792,5.551221680670473e-06,0.020625063184936097,-18.538808638469042,0.014935673178963292,-18.54505617182285,-96.66783074559018,5.8146858504281315e-08,6.879052021215447e-08,0.0006919466626357654,0.0010215383498846987,0.03274549162877728,,,,,
7.432268983726855e-06,-96.6678330186744,5.551221680670473e-06,0.014094707573979015,-18.542645383574996,0.014935673178963292,-18.54505617182285,-96.66783074559018,5.962425403738754e-08,9.025128530256567e-08,0.0005192478822776903,0.0008811366876249974,0.037649358067924674,,,,,
5.461366550237194e-06,-96.66783153882228,5.551221680670473e-06,0.019015264829769212,-18.54457889971463,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.408895317678654e-08,5.6178176418143113e-08,0.0009470635994994578,0.0010909925190072383,0.04328761281083059,,,,,
6.593576012325216e-06,-96.66783353149431,5.551221680670473e-06,0.01938207962681286,-18.543672318041736,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.862405686310496e-08,5.8257016796051234e-08,0.000719725775512989,0.0009619110183323187,0.049770235643321115,,,,,
5.978173157108594e-06,-96.66783223126512,5.551221680670473e-06,0.020593310314473662,-18.552447851707484,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.5703829779751143e-08,6.377245565557837e-08,0.0007562104175793528,0.0011449929380515918,0.05722367659350217,,,,,
6.06028198219294e-06,-96.6678322617991,5.551221680670473e-06,0.024542374186514438,-18.544216218894242,0.014935673178963292,-18.54505617182285,-96.66783074559018,5.597235546899295e-08,7.775866268253214e-08,0.0008648278767641538,0.0013150817179281638,0.06579332246575682,,,,,
7.234753577836639e-06,-96.66783444921796,5.551221680670473e-06,0.015907267013557765,-18.5431174746355,0.014935673178963292,-18.54505617182285,-96.66783074559018,7.349896843323454e-08,7.008921952805818e-08,0.0006155487093399218,0.0008624179601548826,0.07564633275546291,,,,,
5.982159152056441e-06,-96.66783385921082,5.551221680670473e-06,0.025940669164117375,-18.54509609904149,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.9694454577250324e-08,7.11782665633304e-08,0.0010844454579856046,0.0013749404397369787,0.08697490026177834,,,,,
7.210354801041185e-06,-96.66783401449074,5.551221680670473e-06,0.022781756553609023,-18.54651817197938,0.014935673178963292,-18.54505617182285,-96.66783074559018,5.4876891824988866e-08,5.9124652041078335e-08,0.0010415021742006918,0.0013957510818559747,0.1,,,,,
6.748307344517835e-06,-96.66783344138025,5.551221680670473e-06,0.015500466049043562,-18.543894672463882,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.897940065302902e-08,8.108220542330862e-08,0.0008510165982095281,0.0009454005182437169,0.11497569953977356,,,,,
6.426250208993629e-06,-96.66783545144551,5.551221680670473e-06,0.01921600611236897,-18.553296090435047,0.014935673178963292,-18.54505617182285,-96.66783074559018,6.16830206846936e-08,8.472475557164882e-08,0.0009649156601407655,0.0012984691801722055,0.13219411484660287,,,,,
5.690742672784326e-06,-96.66783342153391,5.551221680670473e-06,0.03177225161908412,-18.555574840006365,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.461202640626937e-08,5.825825906327861e-08,0.0014069226731107244,0.0015480297879041228,0.1519911082952933,,,,,
6.080152435095893e-06,-96.6678326103778,5.551221680670473e-06,0.025860198454039224,-18.54973816522275,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.865525913251503e-08,7.265459539693916e-08,0.0009276313207797847,0.001363797205595475,0.17475284000076846,,,,,
5.733891856939927e-06,-96.6678367721805,5.551221680670473e-06,0.01958579662678663,-18.557884934213877,0.014935673178963292,-18.54505617182285,-96.66783074559018,5.06677427709051e-08,8.730949759051346e-08,0.0009256620076501993,0.001286152938821253,0.2009233002565048,,,,,
5.602918213815706e-06,-96.66783935002397,5.551221680670473e-06,0.02536755570836009,-18.565548132286143,0.014935673178963292,-18.54505617182285,-96.66783074559018,6.459054195249764e-08,1.1601776559464486e-07,0.0011619927022373587,0.0017345797255525555,0.23101297000831603,,,,,
4.291505342556183e-06,-96.66783769881802,5.551221680670473e-06,0.020579773555989094,-18.563139620534873,0.014935673178963292,-18.54505617182285,-96.66783074559018,5.1739695658341486e-08,8.969664531789587e-08,0.0009211508613283021,0.0013334831495395909,0.26560877829466867,,,,,
5.364342512773861e-06,-96.66783785113947,5.551221680670473e-06,0.024870667027615416,-18.572739006623927,0.014935673178963292,-18.54505617182285,-96.66783074559018,5.999056205556143e-08,9.371322261891555e-08,0.0009741971724870592,0.001811459916635313,0.30538555088334157,,,,,
4.916413083182294e-06,-96.66784091804315,5.551221680670473e-06,0.02751676523185024,-18.581318252660424,0.014935673178963292,-18.54505617182285,-96.66783074559018,6.182804751160262e-08,1.1019982021168582e-07,0.001495929246513417,0.0022226482144698163,0.3511191734215131,,,,,
4.802267170437718e-06,-96.66784203170826,5.551221680670473e-06,0.019285891676805906,-18.58156852921797,0.014935673178963292,-18.54505617182285,-96.66783074559018,6.477357896234985e-08,1.225212197186573e-07,0.0010402753002415228,0.0020888386116616918,0.40370172585965536,,,,,
5.53427465295612e-06,-96.66784529094775,5.551221680670473e-06,0.020773428489543413,-18.58775850353796,0.014935673178963292,-18.54505617182285,-96.66783074559018,7.02602788710999e-08,1.50467406678544e-07,0.0011999508804914454,0.00241883732793051,0.4641588833612782,,,,,
7.284996346719102e-06,-96.66784593789035,5.551221680670473e-06,0.02471433656388654,-18.597021141698875,0.014935673178963292,-18.54505617182285,-96.66783074559018,7.981403349426808e-08,1.589250873036689e-07,0.0015135284357615268,0.002870513848043909,0.5336699231206312,,,,,
6.011164269276708e-06,-96.66785296350096,5.551221680670473e-06,0.027849502557787367,-18.600038375540468,0.014935673178963292,-18.54505617182285,-96.66783074559018,7.368880354142354e-08,2.2983769105573338e-07,0.0017559643924634106,0.0029828052634303438,0.6135907273413176,,,,,
6.958723275295847e-06,-96.66785542953806,5.551221680670473e-06,0.027911792701936798,-18.629668038390687,0.014935673178963292,-18.54505617182285,-96.66783074559018,1.0309678693303045e-07,2.553481144796492e-07,0.0013152785535202817,0.004562561426368621,0.7054802310718645,,,,,
1.0596076267683612e-05,-96.66786227405984,5.551221680670473e-06,0.0524257819257222,-18.6328238192661,0.014935673178963292,-18.54505617182285,-96.66783074559018,1.275266639842255e-07,3.262251825426957e-07,0.002781028147871528,0.0048697301170247806,0.8111308307896873,,,,,
1.801685778797323e-05,-96.66787826053056,5.551221680670473e-06,0.03895080718232465,-18.653444562004594,0.014935673178963292,-18.54505617182285,-96.66783074559018,1.8037012119250357e-07,4.915279472187789e-07,0.0021072383252432212,0.005844938841763361,0.9326033468832199,,,,,
2.6312399830351392e-05,-96.66789200124944,5.551221680670473e-06,0.0753922741915518,-18.667789080800226,0.014935673178963292,-18.54505617182285,-96.66783074559018,2.7581967256204587e-07,6.336716053115534e-07,0.004229146622149241,0.006661356469825355,1.072267222010323,,,,,
4.925752073926256e-05,-96.66790737318055,5.551221680670473e-06,0.16139705897497153,-18.619794437660705,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.106228090190698e-07,8.504971450663022e-07,0.005482669539706043,0.007814246133183328,1.232846739442066,,,,,
0.0001063240585405953,-96.66794513230992,5.551221680670473e-06,0.33287836168839546,-18.513231661288906,0.014935673178963292,-18.54505617182285,-96.66783074559018,9.434706970277658e-07,1.2903546003244435e-06,0.011273041802237335,0.01389294364380866,1.4174741629268048,,,,,
0.0001734965080159768,-96.66795446568048,5.551221680670473e-06,0.6279310567119913,-18.60786517091578,0.014935673178963292,-18.54505617182285,-96.66783074559018,1.2332101323276857e-06,1.835843322866514e-06,0.01920444520578669,0.027830249603809244,1.629750834620645,,,,,
0.00021001048157185748,-96.66793074332216,5.551221680670473e-06,1.0740561007377798,-18.162805263639704,0.014935673178963292,-18.54505617182285,-96.66783074559018,1.4171321905406044e-06,1.9063732941742455e-06,0.03757003338094489,0.048552256998170305,1.873817422860385,,,,,
0.0002971896026399604,-96.66795524685384,5.551221680670473e-06,1.451185088464931,-18.625645231410758,0.014935673178963292,-18.54505617182285,-96.66783074559018,1.8331729241871597e-06,2.7725087381614244e-06,0.040125317511998264,0.06747651512237661,2.1544346900318843,,,,,
0.0003284675907460262,-96.66803141319267,5.551221680670473e-06,1.287749129996638,-18.07825620724886,0.014935673178963292,-18.54505617182285,-96.66783074559018,2.1628680820729203e-06,3.3210106103001205e-06,0.04197876044859081,0.06095859271884461,2.4770763559917115,,,,,
0.0003643511712690416,-96.66791147014149,5.551221680670473e-06,1.0611454414466723,-17.564537923732427,0.014935673178963292,-18.54505617182285,-96.66783074559018,2.2171773633797247e-06,3.1550867767235423e-06,0.0449064818828091,0.06385256738893481,2.848035868435802,,,,,
0.0005428143189557172,-96.66809289587599,5.551221680670473e-06,1.932448072186244,-17.60497157305671,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.754488018620505e-06,4.964570302543769e-06,0.07504872713246574,0.08823608202832114,3.274549162877728,,,,,
0.0004687296724167177,-96.66818944131381,5.551221680670473e-06,1.8204257845006857,-18.12914052805143,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.4876216743293513e-06,5.0125453618766744e-06,0.05631480585565055,0.08326331415994477,3.7649358067924674,,,,,
0.0005019673953972825,-96.66814022628515,5.551221680670473e-06,1.4055676825379437,-17.592070185869538,0.014935673178963292,-18.54505617182285,-96.66783074559018,2.972571634279731e-06,5.322116394042176e-06,0.048715785594153474,0.0773155846399317,4.328761281083062,,,,,
0.0004719823448922203,-96.66811946827877,5.551221680670473e-06,2.047348767726663,-17.51058775333201,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.5315034466874706e-06,4.495739065729059e-06,0.06824364828148131,0.10312392832455304,4.9770235643321135,,,,,
0.00047834192193283055,-96.66804888396378,5.551221680670473e-06,1.4252402197114082,-17.091961654690486,0.014935673178963292,-18.54505617182285,-96.66783074559018,2.7592867314241092e-06,4.666617269663288e-06,0.06305256364490505,0.0897944290652822,5.72236765935022,,,,,
0.0005308739477839874,-96.66784385051898,5.551221680670473e-06,2.012929344429994,-17.534147526727825,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.17348983839494e-06,4.479877093775404e-06,0.06420865201288592,0.10316156553445495,6.5793322465756825,,,,,
0.0005250112688615414,-96.66781586997537,5.551221680670473e-06,2.1896420472059446,-16.99039581534471,0.014935673178963292,-18.54505617182285,-96.66783074559018,2.667109463039947e-06,4.73123361733846e-06,0.07702190696410463,0.12257113083261084,7.56463327554629,,,,,
0.00048117935572736687,-96.66779950018218,5.551221680670473e-06,2.1114351253765538,-16.553016069825052,0.014935673178963292,-18.54505617182285,-96.66783074559018,2.2233687049109803e-06,4.453575211508414e-06,0.08291685037806387,0.13264938763109743,8.697490026177835,,,,,
0.0005807392654707036,-96.66778626706507,5.551221680670473e-06,2.234068466572691,-16.827271067912314,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.3198945180019367e-06,5.024288464614769e-06,0.07988693430182632,0.12917621342036337,10.0,,,,,
0.0004673134985736505,-96.6676755114771,5.551221680670473e-06,2.382302538136748,-16.396035642211793,0.014935673178963292,-18.54505617182285,-96.66783074559018,2.238311350355772e-06,4.563088174800803e-06,0.0934238759014245,0.14559943947423426,11.497569953977356,,,,,
0.0005180004438665861,-96.66774414840562,5.551221680670473e-06,2.037159500434533,-16.347269643403354,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.158433331039264e-06,4.414355029944367e-06,0.09330407877090323,0.13184636675620315,13.219411484660288,,,,,
0.0006488090072039595,-96.6676679448258,5.551221680670473e-06,2.1496272007631765,-16.133131165168617,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.8007153087604343e-06,5.780041236427659e-06,0.10628348092746148,0.13801335305670387,15.199110829529332,,,,,
0.0005929399957983855,-96.66768547504623,5.551221680670473e-06,2.0775079645286203,-16.18335719322757,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.252972674959981e-06,4.6556294177383114e-06,0.10006773558849277,0.13702037360254063,17.47528400007683,,,,,
0.0005636828870857026,-96.66777662676789,5.551221680670473e-06,2.482479206805148,-16.187984780909318,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.3822419215440305e-06,4.768491470247241e-06,0.11758581303984038,0.14238341667779084,20.09233002565046,,,,,
0.0005881221710161603,-96.66776012204443,5.551221680670473e-06,2.2968366524134085,-16.071639712376342,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.906107111041966e-06,4.6944087744295424e-06,0.11171059874987395,0.14377903398997738,23.10129700083158,,,,,
0.0006419650345515856,-96.66772934333481,5.551221680670473e-06,2.1369358462151626,-16.119856477597704,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.6938525063956294e-06,5.597805003085227e-06,0.11123009195667391,0.13420943131931834,26.560877829466893,,,,,
0.0006612877992273448,-96.66766530071357,5.551221680670473e-06,2.0787759074983474,-15.930218559900615,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.6229915417389604e-06,6.03190804436785e-06,0.10958220697565399,0.14298112611779917,30.538555088334185,,,,,
0.0006890653200209239,-96.66772753606767,5.551221680670473e-06,2.026442812316958,-15.934911626637833,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.466797847969736e-06,5.639498609344818e-06,0.1022846178409115,0.14595820565479142,35.111917342151344,,,,,
0.0006708935216006087,-96.66774970718271,5.551221680670473e-06,2.1304093179941472,-16.049259285819822,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.28390895716793e-06,5.502590943151136e-06,0.10628683874728206,0.14151219294669673,40.37017258596558,,,,,
0.0006796813948590577,-96.66772885310563,5.551221680670473e-06,2.1164306374792576,-15.97622506601829,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.269495316194802e-06,5.665213874765184e-06,0.10739040627711557,0.14384530702936116,46.41588833612782,,,,,
0.0006830416770618444,-96.66769766061768,5.551221680670473e-06,2.2142119874137127,-16.042266258327732,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.301883453326279e-06,5.756587636253761e-06,0.11311620174150248,0.14033888913398349,53.366992312063125,,,,,
0.0006829340188676502,-96.66770527799626,5.551221680670473e-06,2.2278975176311246,-16.018723885096332,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.378828338791884e-06,5.679375831748974e-06,0.11376678380875939,0.14166277382216927,61.35907273413176,,,,,
0.0006867749928357628,-96.66767109180249,5.551221680670473e-06,2.297005896301636,-16.001112838080566,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.320192823301294e-06,5.8626046286947236e-06,0.10922018708750693,0.14915953232660978,70.54802310718645,,,,,
0.0006790507233326397,-96.66765105684904,5.551221680670473e-06,2.301677485623828,-15.999678218792482,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.4103758343084966e-06,5.7599051209202425e-06,0.10944219031811844,0.14927757071606007,81.11308307896873,,,,,
0.0006958184132542518,-96.66770369468904,5.551221680670473e-06,2.4672270901825035,-16.05466888280424,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.531576455383269e-06,5.728380196979443e-06,0.1197370294546075,0.1463403364684252,93.26033468832199,,,,,
0.0006819519569636949,-96.66771233052523,5.551221680670473e-06,2.4446643561464803,-16.072196755748454,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.389748864174329e-06,5.639553376417915e-06,0.11845162754225015,0.14541835132731412,107.22672220103232,,,,,
0.0006797371886131444,-96.66768745662367,5.551221680670473e-06,2.4026363662302552,-16.005147460280703,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.448894283664346e-06,5.627606516977782e-06,0.11550429252239872,0.14905032666882492,123.28467394420659,,,,,
0.0006516909329769885,-96.6677222183134,5.551221680670473e-06,2.2864583573282387,-16.085364217486035,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.945195780381796e-06,5.566264318512132e-06,0.1089068980988078,0.144734348958861,141.74741629268047,,,,,
0.0006543855566317376,-96.66775263857089,5.551221680670473e-06,2.219959659807851,-16.05412024498876,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.984707271057675e-06,5.518729478837316e-06,0.10492778500899351,0.14619665826402303,162.97508346206433,,,,,
0.0006718225487668154,-96.66774394793545,5.551221680670473e-06,2.448167960207156,-15.953974715033056,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.18035602614768e-06,5.608667528613942e-06,0.11815118723249513,0.1516642259334269,187.3817422860383,,,,,
0.0006815744523015378,-96.66772826408412,5.551221680670473e-06,2.333747644245291,-16.000949748335046,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.169245952040211e-06,5.770926263348129e-06,0.11123773046772413,0.14931738083063228,215.44346900318865,,,,,
0.000683131686091376,-96.66771508917876,5.551221680670473e-06,2.3077701497364496,-15.98235031660052,0.014935673178963292,-18.54505617182285,-96.66783074559018,4.040318901054639e-06,5.907216747440709e-06,0.11217565271814695,0.14835337028785642,247.7076355991714,,,,,
0.0006615525109982257,-96.66770566784501,5.551221680670473e-06,2.3042649306087344,-15.984451033612407,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.949098304306284e-06,5.728092655798204e-06,0.11197577170630381,0.14824020643863808,284.8035868435805,,,,,
0.0006461277876654242,-96.66771120336394,5.551221680670473e-06,2.255300566753637,-15.993878613235106,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.831602957996342e-06,5.606409329582798e-06,0.10908190973602319,0.14773316637866857,327.4549162877732,,,,,
0.0006423895455407871,-96.66771364894487,5.551221680670473e-06,2.259775226299304,-16.011973632781523,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.822750306843545e-06,5.560898224740669e-06,0.10944871878765682,0.14675662165090098,376.49358067924715,,,,,
0.0006388050822344548,-96.66771188822612,5.551221680670473e-06,2.252681977690292,-16.004317866948682,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.790431658581548e-06,5.542727384201748e-06,0.10898519508044238,0.14716934419703945,432.87612810830615,,,,,
0.0006388071308963355,-96.66771188594016,5.551221680670473e-06,2.252703950614566,-16.00430255120827,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.790441297667694e-06,5.542751031768149e-06,0.10898644243532508,0.14717016927056442,497.7023564332114,,,,,
0.0006465852111396966,-96.66771126276655,5.551221680670473e-06,2.2341524991978043,-15.991681153423503,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.920848241580962e-06,5.549197582085468e-06,0.1096464760817421,0.1464893810909556,572.236765935022,,,,,
0.0006470948579009562,-96.66771447666986,5.551221680670473e-06,2.2261136491669387,-15.985941062354765,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.940463653960799e-06,5.534396934110956e-06,0.1099718329623275,0.1461797470047556,657.9332246575682,,,,,
0.0006470948579009562,-96.66771447666986,5.551221680670473e-06,2.2261136491669387,-15.985941062354765,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.940463653960799e-06,5.534396934110956e-06,0.1099718329623275,0.1461797470047556,756.463327554629,,,,,
0.0006470948579009562,-96.66771447666986,5.551221680670473e-06,2.2261136491669387,-15.985941062354765,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.940463653960799e-06,5.534396934110956e-06,0.1099718329623275,0.1461797470047556,869.7490026177834,,,,,
0.000648958020999305,-96.66770706419047,5.551221680670473e-06,2.1994017172078086,-16.01125053828331,0.014935673178963292,-18.54505617182285,-96.66783074559018,3.8891011896241275e-06,5.611076830074923e-06,0.10851064605575454,0.14481326253796942,1000.0,,,,,
