Sigmas,RE_e_mean,RE_e_error,RE_heis_mean,RE_heis_error,E_mean,E_error,E_delta_mean,E_delta_error,E_heis_mean,E_heis_error,E_heis_delta_mean,E_heis_delta_error
0.001,9.352128681780315e-08,6.453065282191344e-08,0.00035227395958893653,0.00025674413101594803,-57.148809758365914,1.219873916977702e-05,-57.14881055734056,1.0967773985562719e-05,-20.192374668180094,0.01693317181000271,-20.19348179603262,0.018946271347543973
0.0011497569953977356,1.0100697196591651e-07,7.096687382098365e-08,0.0003549090948288667,0.0002156026441265074,-57.148809758365914,1.219873916977702e-05,-57.14880930093758,1.1797726243916175e-05,-20.192374668180094,0.01693317181000271,-20.195681372921257,0.01808283125387695
0.0013219411484660286,9.430857354368342e-08,7.636607100473223e-08,0.0003416466271853217,0.00024964905978905,-57.148809758365914,1.219873916977702e-05,-57.14881124044105,1.1437316692393373e-05,-20.192374668180094,0.01693317181000271,-20.19505836221074,0.018203146274567747
0.0015199110829529332,1.031426188373169e-07,6.41860673124897e-08,0.0003237392489818518,0.00018221272101526188,-57.148809758365914,1.219873916977702e-05,-57.14881158334801,1.120142321828905e-05,-20.192374668180094,0.01693317181000271,-20.19216607896877,0.015078195301264074
0.001747528400007683,1.0454872292708593e-07,8.716367448836616e-08,0.0003501657735348033,0.0002179927419488748,-57.148809758365914,1.219873916977702e-05,-57.148809730879826,1.1431879415124883e-05,-20.192374668180094,0.01693317181000271,-20.191541519481927,0.015625512112580595
0.002009233002565048,1.2147970300772942e-07,9.328726094096045e-08,0.00043220256649911934,0.0002947993186253373,-57.148809758365914,1.219873916977702e-05,-57.14881047249535,1.1529271552711985e-05,-20.192374668180094,0.01693317181000271,-20.189141423779656,0.015336799000098768
0.0023101297000831605,1.3394519983169274e-07,9.753229130163146e-08,0.000261874837269202,0.0001972665166584409,-57.148809758365914,1.219873916977702e-05,-57.14881145905277,1.1693112667642258e-05,-20.192374668180094,0.01693317181000271,-20.192136319795736,0.016442882175014443
0.0026560877829466868,1.2458575350522464e-07,8.391418253838168e-08,0.0003344762639150397,0.00020073045471095865,-57.148809758365914,1.219873916977702e-05,-57.148811319881055,1.253310479185553e-05,-20.192374668180094,0.01693317181000271,-20.193684347724336,0.019029731409347505
0.0030538555088334154,1.6457961133052353e-07,1.3289456812693423e-07,0.00037985517144123243,0.0002571584432877569,-57.148809758365914,1.219873916977702e-05,-57.148811540588795,1.2817113786022301e-05,-20.192374668180094,0.01693317181000271,-20.19246951739855,0.01833413673155934
0.003511191734215131,1.5129547018261905e-07,1.2183629016651048e-07,0.0005783146729345653,0.0004573297425631746,-57.148809758365914,1.219873916977702e-05,-57.14881166789136,9.827799710072917e-06,-20.192374668180094,0.01693317181000271,-20.189861716935887,0.015221958951611853
