Sigmas,RE_e_mean,RE_e_error,RE_heis_mean,RE_heis_error,E_mean,E_error,E_delta_mean,E_delta_error,E_heis_mean,E_heis_error,E_heis_delta_mean,E_heis_delta_error
0.001,7.759095574950501e-08,5.9241803009970764e-08,0.0004014638980175466,0.0003196366844647293,-65.00396534865689,6.655660605422996e-06,-65.0039675065109,6.844996777211074e-06,-19.71023131382109,0.01692011103771551,-19.709817245699234,0.020802974197505222
0.0011497569953977356,6.838857942942904e-08,5.053009800234863e-08,0.00044134577421081465,0.0003404099559131457,-65.00396534865689,6.655660605422996e-06,-65.00396747934244,6.424990950424466e-06,-19.71023131382109,0.01692011103771551,-19.709642874864127,0.02087503204002736
0.0013219411484660286,8.143004215931102e-08,5.997803151726997e-08,0.0005659875148198365,0.00034005623619742505,-65.00396534865689,6.655660605422996e-06,-65.0039670197933,6.124828297234099e-06,-19.71023131382109,0.01692011103771551,-19.708775872795822,0.02225205301432757
0.0015199110829529332,9.391882030251217e-08,5.2003315113326e-08,0.000475394363029921,0.00035361449050650133,-65.00396534865689,6.655660605422996e-06,-65.00396714321428,6.921283863590375e-06,-19.71023131382109,0.01692011103771551,-19.708784793125766,0.018616678318708564
0.001747528400007683,8.567002068616562e-08,6.273745075223209e-08,0.0004648329617203162,0.0003562341899546169,-65.00396534865689,6.655660605422996e-06,-65.00396776859655,7.1140379799823895e-06,-19.71023131382109,0.01692011103771551,-19.709580461977808,0.019806159620103327
0.002009233002565048,9.290541051020686e-08,6.167422213262854e-08,0.0005198243973382562,0.0003434614065452217,-65.00396534865689,6.655660605422996e-06,-65.00396799551459,5.95545894417422e-06,-19.71023131382109,0.01692011103771551,-19.70862139372183,0.018858786787883972
0.0023101297000831605,8.483999768178669e-08,6.287973094846098e-08,0.00035038188688328397,0.0002684006928190149,-65.00396534865689,6.655660605422996e-06,-65.00396892675215,5.377641516795548e-06,-19.71023131382109,0.01692011103771551,-19.708972889180828,0.019672618689217942
0.0026560877829466868,9.673130504883679e-08,7.811237091414769e-08,0.00041764593810771484,0.0003221278543877913,-65.00396534865689,6.655660605422996e-06,-65.00396803780059,4.7529374140940726e-06,-19.71023131382109,0.01692011103771551,-19.708940323885948,0.016032338115757695
0.0030538555088334154,1.0552268257868511e-07,8.888247947860496e-08,0.00042719787832149104,0.0002495487599789234,-65.00396534865689,6.655660605422996e-06,-65.00396839685338,6.312714001832786e-06,-19.71023131382109,0.01692011103771551,-19.709702787238765,0.017838493967574805
0.003511191734215131,8.514329963080548e-08,5.962118177629471e-08,0.000510764333033139,0.0002711986396547788,-65.00396534865689,6.655660605422996e-06,-65.0039675247542,5.653492245437076e-06,-19.71023131382109,0.01692011103771551,-19.707392429929996,0.017309387984751987
