Sigmas,RE_e_mean,RE_e_error,RE_heis_mean,RE_heis_error,E_mean,E_error,E_delta_mean,E_delta_error,E_heis_mean,E_heis_error,E_heis_delta_mean,E_heis_delta_error
0.001,3.91099912996078e-08,1.9308938719187602e-08,0.00042735033885194445,0.0002585010547105885,-128.50049112966914,7.441940280240563e-06,-128.5004919323891,7.694484875315337e-06,-17.93021857393555,0.020214479787575842,-17.93190241868271,0.022178252994929176
0.0011497569953977356,3.427899401161398e-08,2.4130504031498545e-08,0.0005418651336344742,0.0003865728110099561,-128.50049112966914,7.441940280240563e-06,-128.50049106883063,7.50602673681681e-06,-17.93021857393555,0.020214479787575842,-17.929352560849765,0.023600667374159334
0.0013219411484660286,4.218046166770916e-08,3.22851309223327e-08,0.0005811818165926114,0.00036972668465810903,-128.50049112966914,7.441940280240563e-06,-128.5004904328755,8.44899509433619e-06,-17.93021857393555,0.020214479787575842,-17.931065511397293,0.023628841429849234
0.0015199110829529332,4.3651921265917216e-08,3.3269102311528525e-08,0.0006683947537014125,0.0004105239384044234,-128.50049112966914,7.441940280240563e-06,-128.5004890799843,6.258992827032897e-06,-17.93021857393555,0.020214479787575842,-17.932091684380122,0.024349581415349018
0.001747528400007683,4.360901209522769e-08,3.6529263022931707e-08,0.0005519131294506053,0.00036140410323924935,-128.50049112966914,7.441940280240563e-06,-128.50049089109842,7.633252812257851e-06,-17.93021857393555,0.020214479787575842,-17.932869060792946,0.019890203462946263
0.002009233002565048,4.496663704329302e-08,3.2983168073783265e-08,0.0004839805054120412,0.00040414514891019463,-128.50049112966914,7.441940280240563e-06,-128.50049107028073,7.1845614572259995e-06,-17.93021857393555,0.020214479787575842,-17.933049002489703,0.018545846109476218
0.0023101297000831605,3.428808128914203e-08,2.8026641273920564e-08,0.000570411448580607,0.0005085763558518206,-128.50049112966914,7.441940280240563e-06,-128.50048969935,5.19421895849472e-06,-17.93021857393555,0.020214479787575842,-17.934708314010088,0.021548333594589672
0.0026560877829466868,4.401582951455383e-08,3.756994959952825e-08,0.000591672331163913,0.0004985080268841541,-128.50049112966914,7.441940280240563e-06,-128.50048765017746,6.7813066904884815e-06,-17.93021857393555,0.020214479787575842,-17.934548883687206,0.01897380497086303
0.0030538555088334154,4.843324004173001e-08,3.5771711175250986e-08,0.0005742833017766669,0.000539600977008677,-128.50049112966914,7.441940280240563e-06,-128.50048692814715,7.087347957971841e-06,-17.93021857393555,0.020214479787575842,-17.93456100839717,0.01758269328116543
0.003511191734215131,4.752314605581931e-08,3.762696732321487e-08,0.0005754918328456487,0.0003357928325949198,-128.50049112966914,7.441940280240563e-06,-128.50048745469172,6.554147487410945e-06,-17.93021857393555,0.020214479787575842,-17.93122198196832,0.015401281832327625
