Sigmas,RE_e_mean,RE_e_error,RE_heis_mean,RE_heis_error,E_mean,E_error,E_delta_mean,E_delta_error,E_heis_mean,E_heis_error,E_heis_delta_mean,E_heis_delta_error
0.001,3.966985260074137e-08,2.957795081203508e-08,0.0005513366663997706,0.0003559038607361621,-112.57216131077197,6.019763054749779e-06,-112.57216171978845,6.709328887996284e-06,-18.199751058505495,0.016901117274715667,-18.200703999527835,0.01942610307315011
0.0011497569953977356,4.662690458212806e-08,3.747774557949795e-08,0.0006643036642319212,0.0005076246354926728,-112.57216131077197,6.019763054749779e-06,-112.57216050757813,6.067996753101201e-06,-18.199751058505495,0.016901117274715667,-18.200333920476517,0.021194991415737996
0.0013219411484660286,4.891836779329031e-08,3.059819373089011e-08,0.0005337939723403863,0.00035689413916151376,-112.57216131077197,6.019763054749779e-06,-112.57216148865169,5.503127535219422e-06,-18.199751058505495,0.016901117274715667,-18.19920646057884,0.018885769115135117
0.0015199110829529332,5.917598738881567e-08,2.8167878025437546e-08,0.000382376298554631,0.0003485208179578325,-112.57216131077197,6.019763054749779e-06,-112.57215936352654,5.328678634628997e-06,-18.199751058505495,0.016901117274715667,-18.197942819044567,0.02061669372392517
0.001747528400007683,6.043829571055468e-08,3.916683690015025e-08,0.0004860418792554264,0.000293828516566745,-112.57216131077197,6.019763054749779e-06,-112.57216113901411,7.495955165287391e-06,-18.199751058505495,0.016901117274715667,-18.20152821100888,0.020280532890403487
0.002009233002565048,4.375259570812464e-08,4.041922976059216e-08,0.0005029754215630973,0.00042510444896273444,-112.57216131077197,6.019763054749779e-06,-112.57216310063231,6.030757833356076e-06,-18.199751058505495,0.016901117274715667,-18.19704002920542,0.016660539730583786
0.0023101297000831605,5.857233885661657e-08,4.152491174005748e-08,0.0005361703067198615,0.00041176499126288103,-112.57216131077197,6.019763054749779e-06,-112.57216055597874,6.686488777326221e-06,-18.199751058505495,0.016901117274715667,-18.1986517598708,0.019755179153033882
0.0026560877829466868,5.728750685992695e-08,4.05055818184976e-08,0.0005380443796951239,0.0003494587859883939,-112.57216131077197,6.019763054749779e-06,-112.57216051647967,6.225766309979412e-06,-18.199751058505495,0.016901117274715667,-18.19611308024391,0.012650931349060104
0.0030538555088334154,5.0076824411920774e-08,5.081822220452039e-08,0.0004885845616075009,0.0003406075533247537,-112.57216131077197,6.019763054749779e-06,-112.57216039084821,6.726313568143875e-06,-18.199751058505495,0.016901117274715667,-18.196706273185253,0.018409192902236374
0.003511191734215131,5.484126276804439e-08,4.422773249131318e-08,0.000579245015299574,0.0002864025884761607,-112.57216131077197,6.019763054749779e-06,-112.57215899920811,7.2126265241390805e-06,-18.199751058505495,0.016901117274715667,-18.199368778477613,0.016516705288143797
0.004037017258596553,6.09689908343876e-08,3.635618866304589e-08,0.0006678801244044098,0.0005230764364210884,-112.57216131077197,6.019763054749779e-06,-112.57216026316162,7.77877179527652e-06,-18.199751058505495,0.016901117274715667,-18.200531119961678,0.020861811068533024
0.004641588833612782,5.676122017305829e-08,3.6734741628277654e-08,0.0007492344925778421,0.0004672673516926004,-112.57216131077197,6.019763054749779e-06,-112.57216073968509,7.0882481075249955e-06,-18.199751058505495,0.016901117274715667,-18.19779529935975,0.019115657239467856
0.005336699231206312,7.014548458224728e-08,4.897165112919336e-08,0.0007674897439286263,0.000489538254725257,-112.57216131077197,6.019763054749779e-06,-112.57215763607152,7.2351701701254225e-06,-18.199751058505495,0.016901117274715667,-18.196786352738915,0.02291494369634256
0.006135907273413175,6.265522609515565e-08,4.626293715198878e-08,0.0005934534455854027,0.0003450976217247641,-112.57216131077197,6.019763054749779e-06,-112.5721603118895,6.713205143693832e-06,-18.199751058505495,0.016901117274715667,-18.19734781607922,0.01588576839720913
0.007054802310718645,7.41560356048899e-08,5.0575638307044175e-08,0.0009434562629315586,0.0006280214582736063,-112.57216131077197,6.019763054749779e-06,-112.57216220351704,6.569408799074933e-06,-18.199751058505495,0.016901117274715667,-18.197799667545347,0.021456527512876408
0.008111308307896872,5.221431343237823e-08,3.363533511321809e-08,0.0005751776836071126,0.00038596506583639964,-112.57216131077197,6.019763054749779e-06,-112.57216143692813,7.233621119320899e-06,-18.199751058505495,0.016901117274715667,-18.200488231329906,0.019385584359569656
0.0093260334688322,7.3134142215613e-08,5.214715509835218e-08,0.0007519170744811379,0.0007023147462436429,-112.57216131077197,6.019763054749779e-06,-112.57216051618441,9.67454603493909e-06,-18.199751058505495,0.016901117274715667,-18.2016711271405,0.022362402591845826
0.010722672220103232,5.3943313954672166e-08,4.339652214805212e-08,0.000909977548156355,0.0007103861099613802,-112.57216131077197,6.019763054749779e-06,-112.57216132890423,6.344070887135442e-06,-18.199751058505495,0.016901117274715667,-18.198282366024248,0.02050200299273366
0.012328467394420659,5.4687540026504077e-08,4.411685890459401e-08,0.0008996503599931755,0.0007178605402274399,-112.57216131077197,6.019763054749779e-06,-112.57215891859605,7.843295136374533e-06,-18.199751058505495,0.016901117274715667,-18.199095066886123,0.01792095515327815
0.014174741629268055,8.628059621475555e-08,4.958982352185197e-08,0.0010529002928790865,0.0007414646911773166,-112.57216131077197,6.019763054749779e-06,-112.57216119943871,7.725464710899403e-06,-18.199751058505495,0.016901117274715667,-18.195234251386903,0.018273277658661467
0.016297508346206444,7.722802898587508e-08,5.051332180334486e-08,0.0011215459969936645,0.0006699197073506608,-112.57216131077197,6.019763054749779e-06,-112.57215960727521,7.679831797434549e-06,-18.199751058505495,0.016901117274715667,-18.205381718992506,0.01879727107581324
0.01873817422860384,4.9299181349742404e-08,3.695427131091106e-08,0.0007363098687906816,0.00048621551236315474,-112.57216131077197,6.019763054749779e-06,-112.57216084791995,6.023130229564153e-06,-18.199751058505495,0.016901117274715667,-18.20212210319318,0.019575281577443225
0.021544346900318843,7.136091112415542e-08,4.298592397760766e-08,0.0012359788333591473,0.0008342000528789171,-112.57216131077197,6.019763054749779e-06,-112.57216204455622,5.355516037344807e-06,-18.199751058505495,0.016901117274715667,-18.206359165354215,0.02178859150323299
0.024770763559917114,6.030109275129826e-08,5.0713907160854184e-08,0.000769762290829951,0.0006595683054334857,-112.57216131077197,6.019763054749779e-06,-112.5721603738547,7.6475760855462e-06,-18.199751058505495,0.016901117274715667,-18.205144449062125,0.013852465357063585
0.02848035868435802,4.258546228770813e-08,3.9789237658147134e-08,0.0010782634054160997,0.0008440864875365611,-112.57216131077197,6.019763054749779e-06,-112.57216058598951,5.956243855582498e-06,-18.199751058505495,0.016901117274715667,-18.208872596354503,0.023447655369571975
0.03274549162877728,7.701333803574726e-08,4.590298791269737e-08,0.0011125275474876072,0.0006815030544642997,-112.57216131077197,6.019763054749779e-06,-112.57216164535028,8.67996710111733e-06,-18.199751058505495,0.016901117274715667,-18.203771452133882,0.019980840758592352
0.037649358067924674,6.822731862302133e-08,3.944904725638578e-08,0.0009174211661256563,0.0005556645104579003,-112.57216131077197,6.019763054749779e-06,-112.5721624090321,5.7688582825136315e-06,-18.199751058505495,0.016901117274715667,-18.200815198195546,0.016796578899237156
0.04328761281083059,7.003932623251418e-08,4.062343036750759e-08,0.0009374430885275506,0.0007247891593703114,-112.57216131077197,6.019763054749779e-06,-112.57215915062167,7.350370337733174e-06,-18.199751058505495,0.016901117274715667,-18.202947780603992,0.020011721815408813
0.049770235643321115,8.839603243231456e-08,5.494538998371015e-08,0.0009801407593104509,0.0008169804997702326,-112.57216131077197,6.019763054749779e-06,-112.57216150795554,8.370531805137756e-06,-18.199751058505495,0.016901117274715667,-18.20191476142418,0.017226260027859888
0.05722367659350217,6.705202365192357e-08,5.3024461248168177e-08,0.0008835074158898496,0.0006405993878180262,-112.57216131077197,6.019763054749779e-06,-112.57215972094382,7.257807627271038e-06,-18.199751058505495,0.016901117274715667,-18.20421672794486,0.018658050225167918
0.06579332246575682,6.007938306350299e-08,5.00913586756124e-08,0.000895493445609875,0.0007920533097695824,-112.57216131077197,6.019763054749779e-06,-112.5721596117443,6.121338684351974e-06,-18.199751058505495,0.016901117274715667,-18.200247784476414,0.020358107805948416
0.07564633275546291,7.210327858996853e-08,4.854543721468711e-08,0.0008399691715156585,0.0007471996963272343,-112.57216131077197,6.019763054749779e-06,-112.5721629050851,6.190750325459221e-06,-18.199751058505495,0.016901117274715667,-18.20537370217037,0.016157653764751617
0.08697490026177834,4.8731616818913583e-08,3.701545237024496e-08,0.0008942271470396199,0.0007638862638152849,-112.57216131077197,6.019763054749779e-06,-112.57216108493462,4.9166318665232206e-06,-18.199751058505495,0.016901117274715667,-18.208017025701107,0.013137136443696377
0.1,7.395787562855745e-08,4.6095806023500654e-08,0.0007262957641943799,0.0005898168504937653,-112.57216131077197,6.019763054749779e-06,-112.5721615642201,6.332008064558755e-06,-18.199751058505495,0.016901117274715667,-18.202548264157336,0.018423228702087187
0.11497569953977356,4.4257254413379586e-08,3.95508075797652e-08,0.0012878526961217361,0.0008780846252558228,-112.57216131077197,6.019763054749779e-06,-112.57215965490673,6.41799426690917e-06,-18.199751058505495,0.016901117274715667,-18.207750248458016,0.020691543079238924
0.13219411484660287,7.185008629380809e-08,6.197847261663708e-08,0.0013083061253923937,0.0008964932513032682,-112.57216131077197,6.019763054749779e-06,-112.57215989120985,7.997769985424855e-06,-18.199751058505495,0.016901117274715667,-18.211516732855866,0.019873039380416707
0.1519911082952933,6.261136881841082e-08,4.908283062125874e-08,0.0013096028168330443,0.0009220500104915085,-112.57216131077197,6.019763054749779e-06,-112.57215878930738,6.388239527800429e-06,-18.199751058505495,0.016901117274715667,-18.2127159139799,0.020274996363433672
0.17475284000076846,8.167598440425405e-08,5.0693035202715827e-08,0.0011960615194205493,0.001032002128971638,-112.57216131077197,6.019763054749779e-06,-112.57215949195488,8.077454299527878e-06,-18.199751058505495,0.016901117274715667,-18.20942116167633,0.021102407799356415
0.2009233002565048,6.760116960261934e-08,4.592034063343246e-08,0.0010685035288537474,0.0008449418844907724,-112.57216131077197,6.019763054749779e-06,-112.5721566745462,5.80200259253918e-06,-18.199751058505495,0.016901117274715667,-18.207983410842598,0.017999360597777275
0.23101297000831603,8.102901503273304e-08,5.828922862846993e-08,0.0013482555730625104,0.0010976531768367023,-112.57216131077197,6.019763054749779e-06,-112.572159856145,8.565051389278548e-06,-18.199751058505495,0.016901117274715667,-18.216790443929554,0.020812165364791347
0.26560877829466867,6.118731060368486e-08,5.261095137888956e-08,0.0015620841681030933,0.001042053675469928,-112.57216131077197,6.019763054749779e-06,-112.57215882792045,6.585306091986503e-06,-18.199751058505495,0.016901117274715667,-18.21773222382155,0.02155401672065489
0.30538555088334157,5.6132646498335274e-08,3.585484052781929e-08,0.0017885012474085694,0.001355187600171491,-112.57216131077197,6.019763054749779e-06,-112.57216036506188,5.448947739419084e-06,-18.199751058505495,0.016901117274715667,-18.22790101302628,0.02142491027598816
0.3511191734215131,8.135114863831567e-08,6.53418248582187e-08,0.0014813158527709252,0.0009733921436225806,-112.57216131077197,6.019763054749779e-06,-112.57215407015656,6.0245085703659555e-06,-18.199751058505495,0.016901117274715667,-18.223922110524036,0.018918129571250688
0.40370172585965536,9.605815383872894e-08,3.5929536387538196e-08,0.0020094557711034266,0.0012722529241841437,-112.57216131077197,6.019763054749779e-06,-112.57215627541514,7.689168331251465e-06,-18.199751058505495,0.016901117274715667,-18.23441156164736,0.020240389549726488
