E_delta_error,E_delta_mean,E_error,E_heis_delta_error,E_heis_delta_mean,E_heis_error,E_heis_mean,E_mean,RE_e_error,RE_e_mean,RE_heis_error,RE_heis_mean,Sigmas,re_e_error,re_e_mean,re_heis_error,re_heis_mean,sigma
8.872158712816588e-05,-17.016603194422864,9.499288864379997e-05,0.024436243592058402,-17.054436871007105,0.025782578152830523,-17.064206228760234,-17.016605614805965,8.813717213555262e-07,1.3702645529254976e-06,0.00033698164310126596,0.0005964733046100467,0.021544346900318843,,,,,
9.323917246969024e-05,-17.016599912381157,9.499288864379997e-05,0.024730598085261183,-17.053070370758146,0.025782578152830523,-17.064206228760234,-17.016605614805965,1.0299539314011276e-06,1.4683278514247255e-06,0.0003853306566761246,0.000680402523118749,0.024770763559917114,,,,,
9.225623161570943e-05,-17.0165965622603,9.499288864379997e-05,0.025049465762096372,-17.05120793516204,0.025782578152830523,-17.064206228760234,-17.016605614805965,1.303027687027324e-06,1.6809825858286825e-06,0.00042540602386474994,0.0007866180690856024,0.02848035868435802,,,,,
8.573195728874206e-05,-17.01659235338366,9.499288864379997e-05,0.025136971739582452,-17.048300755360845,0.025782578152830523,-17.064206228760234,-17.016605614805965,1.393020911630471e-06,2.097035057371089e-06,0.0005207146141255186,0.0009588996694512161,0.03274549162877728,,,,,
8.573580584991588e-05,-17.01658882681643,9.499288864379997e-05,0.02685662176029505,-17.04502087864257,0.025782578152830523,-17.064206228760234,-17.016605614805965,1.4260723660520243e-06,2.1649153028401703e-06,0.000603626690137202,0.0011889495875622097,0.037649358067924674,,,,,
8.79526679913489e-05,-17.016585324691253,9.499288864379997e-05,0.026233712438629087,-17.04215860065586,0.025782578152830523,-17.064206228760234,-17.016605614805965,1.7658451128629718e-06,2.4412912989577154e-06,0.0006446499644705066,0.0013528691898044404,0.04328761281083059,,,,,
9.622799365281514e-05,-17.01658597448368,9.499288864379997e-05,0.02771465538195152,-17.038353217450044,0.025782578152830523,-17.064206228760234,-17.016605614805965,1.9522318307121275e-06,2.5855498208452368e-06,0.0007722629758994909,0.001557082302141258,0.049770235643321115,,,,,
8.634875665548102e-05,-17.016584250126037,9.499288864379997e-05,0.02497796467013032,-17.0335004753341,0.025782578152830523,-17.064206228760234,-17.016605614805965,1.6963578380035913e-06,2.904391383542295e-06,0.0008737169679742445,0.0018366026916369856,0.05722367659350217,,,,,
8.39879706321934e-05,-17.016589238620416,9.499288864379997e-05,0.02654855698429593,-17.028209724212452,0.025782578152830523,-17.064206228760234,-17.016605614805965,1.9456943252885167e-06,2.7884943221765107e-06,0.0009451543083707686,0.002181865503763026,0.06579332246575682,,,,,
9.174675096537002e-05,-17.016587307603977,9.499288864379997e-05,0.02863489492214941,-17.022949776097356,0.025782578152830523,-17.064206228760234,-17.016605614805965,2.4730150210219687e-06,3.072948348524272e-06,0.0011715556654729627,0.0024993342074750716,0.07564633275546291,,,,,
8.859641270736911e-05,-17.016572345241403,9.499288864379997e-05,0.02853095560682873,-17.015312925575714,0.025782578152830523,-17.064206228760234,-17.016605614805965,2.6462151308365312e-06,3.755847294463059e-06,0.0014325626735672778,0.002871016862593604,0.08697490026177834,,,,,
8.29362247152562e-05,-17.016573003706174,9.499288864379997e-05,0.029445536423463637,-17.006649298866797,0.025782578152830523,-17.064206228760234,-17.016605614805965,2.391362113003907e-06,4.17209064743925e-06,0.0014357960576849068,0.003412683354806626,0.1,,,,,
8.968543152838676e-05,-17.016561407459072,9.499288864379997e-05,0.029717143258740343,-16.99712084723976,0.025782578152830523,-17.064206228760234,-17.016605614805965,2.9820250712334855e-06,4.821906822820287e-06,0.001468340328500417,0.003962990166245589,0.11497569953977356,,,,,
8.75029433740428e-05,-17.016561384502815,9.499288864379997e-05,0.030835839407146442,-16.987636243380095,0.025782578152830523,-17.064206228760234,-17.016605614805965,3.0345616784818197e-06,4.192636521489396e-06,0.0017385071921973718,0.004499180580985934,0.13219411484660287,,,,,
7.965502014429233e-05,-17.016547367949265,9.499288864379997e-05,0.03315415887711359,-16.97066699642972,0.025782578152830523,-17.064206228760234,-17.016605614805965,3.034157563834261e-06,5.131452494861115e-06,0.0018434360331475474,0.00548065929380336,0.1519911082952933,,,,,
7.789274160689374e-05,-17.016520764733187,9.499288864379997e-05,0.041531924356611565,-16.954632649566385,0.025782578152830523,-17.064206228760234,-17.016605614805965,4.160039530729197e-06,5.197496518543568e-06,0.002023329089692904,0.0064210383956107755,0.17475284000076846,,,,,
0.00010139164051944104,-17.01649363955034,9.499288864379997e-05,0.04212585766138188,-16.93705093715925,0.025782578152830523,-17.064206228760234,-17.016605614805965,4.510667310288323e-06,6.74837405798456e-06,0.002390907643825359,0.007450635128852465,0.2009233002565048,,,,,
0.00010627062850089802,-17.016481115800683,9.499288864379997e-05,0.04306085367372497,-16.91683234548301,0.025782578152830523,-17.064206228760234,-17.016605614805965,5.080128767168956e-06,7.443693273574912e-06,0.002564144220628265,0.008635199796450842,0.23101297000831603,,,,,
0.00012575832687680512,-17.016471034666324,9.499288864379997e-05,0.05474697325352432,-16.893434951946777,0.025782578152830523,-17.064206228760234,-17.016605614805965,5.456091319354876e-06,8.308909416746131e-06,0.003354957104514762,0.010005964791718737,0.26560877829466867,,,,,
0.00011537103043871272,-17.016410827329388,9.499288864379997e-05,0.060392024530676575,-16.858497869621438,0.025782578152830523,-17.064206228760234,-17.016605614805965,6.56954379093496e-06,1.150242995335683e-05,0.0037824112168388263,0.012052939062984363,0.30538555088334157,,,,,
9.734400873985082e-05,-17.01640502077652,9.499288864379997e-05,0.0847681374720922,-16.81775489792968,0.025782578152830523,-17.064206228760234,-17.016605614805965,5.071764840862113e-06,1.1950425665375217e-05,0.005187230176706223,0.014440336029711473,0.3511191734215131,,,,,
0.00010853065797983664,-17.0163801499124,9.499288864379997e-05,0.10651593671041361,-16.782235040292132,0.025782578152830523,-17.064206228760234,-17.016605614805965,6.467753573122573e-06,1.3249682322736772e-05,0.006349185211648206,0.016522317425378644,0.40370172585965536,,,,,
0.00014248407608628678,-17.016344782520868,9.499288864379997e-05,0.11731402148349072,-16.74427740331954,0.025782578152830523,-17.064206228760234,-17.016605614805965,9.546740016740021e-06,1.5640380639797184e-05,0.007039690344664783,0.018746248844183848,0.4641588833612782,,,,,
0.00015563357292490797,-17.016371616790387,9.499288864379997e-05,0.1407375357957088,-16.66848788395058,0.025782578152830523,-17.064206228760234,-17.016605614805965,8.427146651056417e-06,1.482203696396817e-05,0.00845244387293151,0.023187093695603362,0.5336699231206312,,,,,
0.00017251095620414097,-17.01641172808455,9.499288864379997e-05,0.1799820953740299,-16.60127044875707,0.025782578152830523,-17.064206228760234,-17.016605614805965,8.496080828898985e-06,1.3622239590472727e-05,0.010566311863009409,0.027127704902583462,0.6135907273413176,,,,,
0.0001645139079720334,-17.016591956553704,9.499288864379997e-05,0.1821887477066483,-16.53641259085124,0.025782578152830523,-17.064206228760234,-17.016605614805965,6.39867573725249e-06,8.447986350099067e-06,0.01089746257507627,0.030926248311368542,0.7054802310718645,,,,,
0.00020238518717012675,-17.016920515375453,9.499288864379997e-05,0.15600803925728657,-16.440266126567796,0.025782578152830523,-17.064206228760234,-17.016605614805965,1.0788389526598665e-05,2.0408683208024136e-05,0.009445516835573372,0.03656021086145553,0.8111308307896873,,,,,
0.0004984538696603452,-17.0175471557256,9.499288864379997e-05,0.14195706626624333,-16.317551458940084,0.025782578152830523,-17.064206228760234,-17.016605614805965,2.53876494214021e-05,5.7161618686618196e-05,0.008309521195148334,0.043754565980588314,0.9326033468832199,,,,,
0.0005277097036796644,-17.019045603247726,9.499288864379997e-05,0.11105139742734849,-15.986068126097967,0.025782578152830523,-17.064206228760234,-17.016605614805965,3.083688838974698e-05,0.0001433886798798,0.006811439923994821,0.06317806114183992,1.072267222010323,,,,,
0.0006722871858173622,-17.02165538197679,9.499288864379997e-05,0.14097138682906254,-15.388105184082004,0.025782578152830523,-17.064206228760234,-17.016605614805965,3.811770156012314e-05,0.00029675521854928685,0.008011953178541757,0.09822440934017752,1.232846739442066,,,,,
0.0017200098701543325,-17.02515932474715,9.499288864379997e-05,0.3380180530047087,-14.371747915630712,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.00010135417349941592,0.0005026684448865942,0.01976715918497863,0.1577838471268408,1.4174741629268048,,,,,
0.0015346015583594427,-17.02974123202432,9.499288864379997e-05,0.685466311949167,-13.374208446269005,0.025782578152830523,-17.064206228760234,-17.016605614805965,8.911331688183427e-05,0.0007719292643355549,0.03991009335182295,0.21625312342757996,1.629750834620645,,,,,
0.0023642869310252575,-17.034489471451383,9.499288864379997e-05,0.69876701936527,-12.532676402914792,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.00013831098788013078,0.0010509649123510013,0.04095792964777287,0.26555750581103343,1.873817422860385,,,,,
0.021973327141249794,-17.03245075336356,9.499288864379997e-05,1.3848663786642144,-11.878997192902233,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.0007646357550377703,0.001397590930761367,0.08129258818160458,0.3038476631699315,2.1544346900318843,,,,,
0.054105760888447145,-17.01335620763907,9.499288864379997e-05,3.4721912069713023,-13.237676332865913,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.0023869884648533616,0.002110951954752073,0.12616195407057856,0.27533324750075905,2.4770763559917115,,,,,
0.11663459749325078,-16.96665224348754,9.499288864379997e-05,4.434410224389126,-19.327761094440017,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.006219623120797845,0.0041140399905966385,0.17977387240700338,0.23017097787261945,2.848035868435802,,,,,
0.13322073704602824,-16.876359903201205,9.499288864379997e-05,6.36952668142336,-26.8467142977928,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.007436315400411599,0.00859808064145035,0.3574613948254028,0.5837663534997264,3.274549162877728,,,,,
0.2804671637101667,-16.582147508092923,9.499288864379997e-05,5.797449185599721,-32.34371006702158,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.016483530136211972,0.02553139298417153,0.3404978715496518,0.8955410996843879,3.7649358067924674,,,,,
0.2709865651774779,-16.344698534916144,9.499288864379997e-05,7.9303779905993155,-40.773231397612385,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.015924989131117135,0.039485373115288526,0.4658886647297841,1.389572567227186,4.328761281083062,,,,,
0.2668744339932875,-15.997130960659721,9.499288864379997e-05,8.353667123769794,-47.43910213945282,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.015682793655962247,0.05991058286506261,0.4919654819409698,1.7804807166611485,4.9770235643321135,,,,,
0.3051841368633293,-15.73979868374117,9.499288864379997e-05,8.333642884242472,-51.281132118395405,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.01793429391219764,0.07503300131381499,0.4900909026105093,2.005458291849787,5.72236765935022,,,,,
0.4014505033065518,-15.365453293569875,9.499288864379997e-05,6.952642024944077,-56.450141122958215,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.023591125394746944,0.09703184081017373,0.4088119548653816,2.308275214583392,6.5793322465756825,,,,,
0.48541900434996127,-15.118488507848394,9.499288864379997e-05,5.284441279412872,-56.94396235443138,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.028527062261726376,0.11154496323889485,0.31139438312970746,2.337204174996411,7.56463327554629,,,,,
0.5082893367342297,-14.859377951286982,9.499288864379997e-05,8.089762778985396,-59.26363527404446,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02987090908099075,0.12677189268902364,0.4755041323392879,2.473143137152775,8.697490026177835,,,,,
0.5099215905082819,-14.684193002915716,9.499288864379997e-05,4.5805130171145185,-59.88861010355602,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.029966627547047434,0.13706684003084657,0.2702888105859975,2.509748511576807,10.0,,,,,
0.43513789768077865,-14.583863327303101,9.499288864379997e-05,4.561045388457204,-61.77750728314923,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02557151284155677,0.14296284078960061,0.2670751977849212,2.6203029644282467,11.497569953977356,,,,,
0.44840151926843613,-14.508561640445038,9.499288864379997e-05,6.25022455967906,-60.86717020639206,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.026351331805907777,0.14738801889877873,0.3663868616852028,2.5669878301589852,13.219411484660288,,,,,
0.4553997217159052,-14.518105451927934,9.499288864379997e-05,5.181111457262655,-61.8998952500006,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02676250783508957,0.14682716546910116,0.30316016662395784,2.627459824933335,15.199110829529332,,,,,
0.40036619859503336,-14.541872633784658,9.499288864379997e-05,5.884756542434505,-61.25698906126811,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02352799723526844,0.1454304720319111,0.3443704501330742,2.5897848324617114,17.47528400007683,,,,,
0.3483035559423942,-14.500320836882452,9.499288864379997e-05,6.606979352818842,-61.66075253745341,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02046880864478715,0.14787230276048732,0.3881588637228667,2.613560784119978,20.09233002565046,,,,,
0.38551811291662114,-14.481724244519118,9.499288864379997e-05,5.688274595057132,-61.3070794634563,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.022655789175719455,0.1489651507086615,0.33307977557809837,2.592731761856304,23.10129700083158,,,,,
0.37138842860112914,-14.47974048652905,9.499288864379997e-05,5.337668374212603,-61.520412610794594,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.021825478342777097,0.1490817280044952,0.31279063884122443,2.6052542298631893,26.560877829466893,,,,,
0.3453707227904005,-14.426236075963669,9.499288864379997e-05,4.537526085751434,-61.47066695395529,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.020296266233246155,0.15222598146397087,0.2655607356460335,2.6023162775758015,30.538555088334185,,,,,
0.34164193289328465,-14.431172335418712,9.499288864379997e-05,5.092384941635894,-60.917109948252076,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.020077323533874446,0.15193589261479729,0.29920966830024753,2.5699481476149573,35.111917342151344,,,,,
0.34905844334874037,-14.397676146001468,9.499288864379997e-05,4.997131749076639,-61.72367945400454,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02051305351236046,0.15390433664585762,0.29332144123748227,2.61718763099277,40.37017258596558,,,,,
0.3515897324583451,-14.342789308474693,9.499288864379997e-05,5.846315850313786,-62.283422569904566,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02066197255236365,0.15712981954948485,0.3443774817137115,2.6501092587574675,46.41588833612782,,,,,
0.3478291624592454,-14.331864718105658,9.499288864379997e-05,5.5976612391069045,-61.6395797889416,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02044103488502998,0.15777181381265648,0.3295583972631382,2.6123554106983162,53.366992312063125,,,,,
0.3472423995716316,-14.319400321468937,9.499288864379997e-05,5.293585101083658,-61.41841205808337,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.020406687793666226,0.15850429490541507,0.3116504889017175,2.599383910437316,61.35907273413176,,,,,
0.33018281406514016,-14.307357805446813,9.499288864379997e-05,4.875473304275866,-61.31999586175935,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.019404241728754847,0.15921198605418937,0.2868828807487691,2.593586987549863,70.54802310718645,,,,,
0.33858961662980047,-14.28546800639605,9.499288864379997e-05,4.749033492626409,-60.87555847815512,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.01989841339117158,0.16049836101766585,0.2797906056460845,2.567564816594324,81.11308307896873,,,,,
0.3500791712147612,-14.291242210999533,9.499288864379997e-05,4.70520838614717,-60.77044503390242,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.020573581927974094,0.16015903401714338,0.2771138138643482,2.561393472945499,93.26033468832199,,,,,
0.3666731770708086,-14.292665531032853,9.499288864379997e-05,4.631474042759739,-60.81412455278604,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.021548744301010253,0.1600753900914183,0.27293428521550106,2.5639626615393496,107.22672220103232,,,,,
0.36926024581220784,-14.287755754033318,9.499288864379997e-05,4.644988224977808,-60.792887339270465,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.021700859069276997,0.16036391627027993,0.27381131321917773,2.5627251990460045,123.28467394420659,,,,,
0.3599578284543935,-14.275155492055458,9.499288864379997e-05,4.617023827601506,-61.014506505051415,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.021154286901848847,0.16110438301336216,0.27190595321303557,2.575691515341576,141.74741629268047,,,,,
0.34503104539837015,-14.28089479698782,9.499288864379997e-05,4.660856695717357,-61.20594635402517,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02027752109827982,0.16076709641711295,0.2744202258109869,2.586906114404803,162.97508346206433,,,,,
0.34745783785836254,-14.272339488018295,9.499288864379997e-05,4.720207078130232,-61.145629079017695,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.020420213695559263,0.16126985662405724,0.27795590771020157,2.583377928549844,187.3817422860383,,,,,
0.36618735634101485,-14.292760872059471,9.499288864379997e-05,4.890484543856556,-61.001307028603286,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.021521006287801486,0.16006976631074946,0.28779181970165596,2.5749107485118694,215.44346900318865,,,,,
0.3629911807824707,-14.302724655378194,9.499288864379997e-05,4.832752248996444,-60.98382256772963,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02133330566668704,0.15948423042331292,0.28440588609249395,2.573884283653846,247.7076355991714,,,,,
0.3603797202761554,-14.297112257959672,9.499288864379997e-05,4.885705660120417,-60.943057507583276,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.021179780409949483,0.15981405113084685,0.28773658698298604,2.5715164200761333,284.8035868435805,,,,,
0.3611655562533151,-14.301298163447564,9.499288864379997e-05,4.843269924915506,-61.09038574069192,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.021226034887679716,0.15956805969253288,0.28497674606334694,2.5801250633081096,327.4549162877732,,,,,
0.3613131413578835,-14.29550105513474,9.499288864379997e-05,4.875618372320045,-61.07252303127793,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02123467001616609,0.15990873423314786,0.28699531019071434,2.579089129364381,376.49358067924715,,,,,
0.3615275563972471,-14.293909808341118,9.499288864379997e-05,4.928062066945238,-61.03174899510742,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.021247270464701935,0.16000224561358245,0.2902271134589001,2.57671479633721,432.87612810830615,,,,,
0.3616646954380523,-14.292907332464363,9.499288864379997e-05,4.939601400024227,-61.049329316232296,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.021255331501362797,0.1600611571714524,0.29091048774784645,2.5777457810314575,497.7023564332114,,,,,
0.3627090055793688,-14.299015865064177,9.499288864379997e-05,4.903671426955872,-61.138668367522726,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02131677403704534,0.15970218040126577,0.2886303429900574,2.5829646609761236,572.236765935022,,,,,
0.36276234030561194,-14.298587096866987,9.499288864379997e-05,4.909528027660143,-61.147004673012816,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.021319908933266348,0.1597273774247538,0.28897719005710726,2.583453543201872,657.9332246575682,,,,,
0.3627954668369145,-14.298372670587053,9.499288864379997e-05,4.912696441550446,-61.15120453469274,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.021321856114848582,0.15973997841061954,0.28916506430764677,2.583699873117603,756.463327554629,,,,,
0.3628103589919196,-14.298272719081089,9.499288864379997e-05,4.914161266566588,-61.153169076700614,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.021322731455135448,0.1597458521668293,0.28925186997746183,2.583815092457319,869.7490026177834,,,,,
0.3742314537562358,-14.290923561678364,9.499288864379997e-05,4.885117656346077,-61.057132231045,0.025782578152830523,-17.064206228760234,-17.016605614805965,0.02199394226650134,0.16017773110401348,0.28762664755132805,2.57819226795628,1000.0,,,,,
