Sigmas,RE_e_mean,RE_e_error,RE_heis_mean,RE_heis_error,E_mean,E_error,E_delta_mean,E_delta_error,E_heis_mean,E_heis_error,E_heis_delta_mean,E_heis_delta_error
0.001,6.316585640865462e-08,4.4351466797064886e-08,0.0004115259306046443,0.00023650794181320894,-72.89166828647555,6.474108632222205e-06,-72.8916668162941,6.1987554444652926e-06,-19.331974011942442,0.019299547276684946,-19.33191219038462,0.019230594771612788
0.0011497569953977356,6.674799550578197e-08,4.874860379343903e-08,0.0004546039534105385,0.0003329146212416245,-72.89166828647555,6.474108632222205e-06,-72.8916661668179,6.853509315663514e-06,-19.331974011942442,0.019299547276684946,-19.334943954041044,0.018689331539336385
0.0013219411484660286,5.6384727624002e-08,4.5908794740751506e-08,0.0005781591344537358,0.00026135172644382957,-72.89166828647555,6.474108632222205e-06,-72.89166716988328,7.63187653738886e-06,-19.331974011942442,0.019299547276684946,-19.33345539454478,0.016640451603776175
0.0015199110829529332,5.309343729910517e-08,3.928774543957894e-08,0.00048073722460152603,0.00027067314753887096,-72.89166828647555,6.474108632222205e-06,-72.89166729625384,6.553552790329806e-06,-19.331974011942442,0.019299547276684946,-19.33101390243477,0.01709440341748712
0.001747528400007683,7.366925392787363e-08,5.0521770720562246e-08,0.0005842699309469149,0.0002552980678332064,-72.89166828647555,6.474108632222205e-06,-72.8916662156074,5.565268413644593e-06,-19.331974011942442,0.019299547276684946,-19.331544200349526,0.015138598501736168
0.002009233002565048,7.780141404377071e-08,6.698319212732528e-08,0.00039775520988424287,0.0003604486986798715,-72.89166828647555,6.474108632222205e-06,-72.89166619206185,6.373970283938003e-06,-19.331974011942442,0.019299547276684946,-19.330057716772707,0.014386803811538484
0.0023101297000831605,6.617592109330648e-08,5.416414484885823e-08,0.000610447802677122,0.0004463964906595424,-72.89166828647555,6.474108632222205e-06,-72.8916675157451,4.886204577214026e-06,-19.331974011942442,0.019299547276684946,-19.328495836067862,0.018337310409309575
0.0026560877829466868,8.025640060234765e-08,5.3362024956213164e-08,0.0006559744295441921,0.00041209377934796836,-72.89166828647555,6.474108632222205e-06,-72.89166718634505,5.569621155073422e-06,-19.331974011942442,0.019299547276684946,-19.329906466828486,0.018250701372089208
0.0030538555088334154,8.156060556031328e-08,6.010498041566595e-08,0.0006956224337042937,0.00047184290226448983,-72.89166828647555,6.474108632222205e-06,-72.89166628889362,6.13772031408133e-06,-19.331974011942442,0.019299547276684946,-19.331303742895685,0.015401808874322638
0.003511191734215131,9.08437229578291e-08,6.46435861782688e-08,0.0006543713401017609,0.0004085029870686626,-72.89166828647555,6.474108632222205e-06,-72.89166622695095,5.950248040988261e-06,-19.331974011942442,0.019299547276684946,-19.333329244262398,0.01909843739119396
0.004037017258596553,7.266239905433747e-08,5.661776529468349e-08,0.0006177881450960516,0.0004395585439068483,-72.89166828647555,6.474108632222205e-06,-72.89166798079285,4.530801234049464e-06,-19.331974011942442,0.019299547276684946,-19.335848770538785,0.017601103491895673
0.004641588833612782,8.993962445364265e-08,6.062377194651701e-08,0.0008351892363487303,0.0006798430262838781,-72.89166828647555,6.474108632222205e-06,-72.89166712712893,4.3227360873104565e-06,-19.331974011942442,0.019299547276684946,-19.3326012015505,0.02048626582703202
0.005336699231206312,7.518489279284147e-08,7.525789673147978e-08,0.0004970465188784807,0.00042768398377424587,-72.89166828647555,6.474108632222205e-06,-72.89166742639034,5.6718281533501495e-06,-19.331974011942442,0.019299547276684946,-19.332751711618034,0.018574228512547784
0.006135907273413175,9.357917373230429e-08,7.883726681899819e-08,0.0005408060270304723,0.00034027184331328114,-72.89166828647555,6.474108632222205e-06,-72.89166424474045,7.009663082879134e-06,-19.331974011942442,0.019299547276684946,-19.33214118189447,0.019503309256837204
0.007054802310718645,8.630862758111066e-08,7.17745033193158e-08,0.0006843661033620284,0.0005570150657350412,-72.89166828647555,6.474108632222205e-06,-72.8916656617419,5.933068064261861e-06,-19.331974011942442,0.019299547276684946,-19.334211559497266,0.019601559350434516
0.008111308307896872,8.360287214898964e-08,8.498541927710846e-08,0.0005944107422828093,0.00039277737827825065,-72.89166828647555,6.474108632222205e-06,-72.8916659462121,6.206064706783182e-06,-19.331974011942442,0.019299547276684946,-19.334723317417495,0.013590744801427055
