Sigmas,RE_e_mean,RE_e_error,RE_heis_mean,RE_heis_error,E_mean,E_error,E_delta_mean,E_delta_error,E_heis_mean,E_heis_error,E_heis_delta_mean,E_heis_delta_error
0.001,3.2665681826794144e-07,2.1279285753140372e-07,0.00024284900368645883,0.00017689238936125317,-34.03342828282367,2.028721243622919e-05,-34.03343333255938,2.037061493127113e-05,-22.63668643994351,0.013303871654880568,-22.63713436150178,0.01270512792567408
0.0011497569953977356,3.8022255141652177e-07,2.1387421072916315e-07,0.0002669866145074471,0.00022357920349985922,-34.03342828282367,2.028721243622919e-05,-34.033434903865654,1.876469136208073e-05,-22.63668643994351,0.013303871654880568,-22.63727795380099,0.01239277827736389
0.0013219411484660286,3.92700457959503e-07,2.87610587765054e-07,0.0002886277441238743,0.0001690609511172453,-34.03342828282367,2.028721243622919e-05,-34.0334337264152,1.929928479133921e-05,-22.63668643994351,0.013303871654880568,-22.63726892556495,0.013059254548751115
0.0015199110829529332,5.293591647013326e-07,2.887849893674712e-07,0.0003001617441693343,0.00021633365615587828,-34.03342828282367,2.028721243622919e-05,-34.033434322250045,2.3579056103683757e-05,-22.63668643994351,0.013303871654880568,-22.637407064748636,0.013692680074947271
0.001747528400007683,4.260664921470071e-07,3.2097269066271626e-07,0.00027394478317593765,0.00026612760086724193,-34.03342828282367,2.028721243622919e-05,-34.03343676416875,2.157717618800459e-05,-22.63668643994351,0.013303871654880568,-22.638291886354672,0.012352928475135147
0.002009233002565048,4.34461179637639e-07,3.8858013897113145e-07,0.00029924241247640407,0.00034610769174417416,-34.03342828282367,2.028721243622919e-05,-34.03343555071301,2.187365490914974e-05,-22.63668643994351,0.013303871654880568,-22.638993250096988,0.015054477811044428
0.0023101297000831605,3.577488487355042e-07,2.0373500309290117e-07,0.0002864112499354043,0.000306783259121372,-34.03342828282367,2.028721243622919e-05,-34.03343212505263,2.108602646995437e-05,-22.63668643994351,0.013303871654880568,-22.637775369561613,0.014170501419679161
0.0026560877829466868,3.9214411001153346e-07,2.474673718386483e-07,0.0003269390740938687,0.0002971477705523362,-34.03342828282367,2.028721243622919e-05,-34.03343345772088,2.0760692265212322e-05,-22.63668643994351,0.013303871654880568,-22.639885433335607,0.013315347686390415
0.0030538555088334154,4.252858912705661e-07,3.0493506475560455e-07,0.0004194804636676569,0.0003044007993278526,-34.03342828282367,2.028721243622919e-05,-34.033433973170006,2.092768448035433e-05,-22.63668643994351,0.013303871654880568,-22.6382129505945,0.014210265838422631
0.003511191734215131,5.84683566363712e-07,3.1517102037863874e-07,0.00046704254312003867,0.0002787553849371867,-34.03342828282367,2.028721243622919e-05,-34.033437362351286,2.1409825660007782e-05,-22.63668643994351,0.013303871654880568,-22.63652946638506,0.014337109594846567
0.004037017258596553,5.370472072624992e-07,3.309360298357668e-07,0.0005165918365672858,0.00032639128290061454,-34.03342828282367,2.028721243622919e-05,-34.03343522718885,2.225616893718597e-05,-22.63668643994351,0.013303871654880568,-22.637553291791683,0.01462384962337919
0.004641588833612782,5.044736043119463e-07,3.287992930175833e-07,0.0005335248580333565,0.0003139872539522637,-34.03342828282367,2.028721243622919e-05,-34.03343614988374,1.8649666199324887e-05,-22.63668643994351,0.013303871654880568,-22.639821323504115,0.012143867502044499
0.005336699231206312,5.524847216917002e-07,2.313403883817146e-07,0.0005631540621126129,0.0004331216072273433,-34.03342828282367,2.028721243622919e-05,-34.03343514865317,1.968750696819369e-05,-22.63668643994351,0.013303871654880568,-22.639375509803465,0.012888652541181803
