Sigmas,RE_e_mean,RE_e_error,RE_heis_mean,RE_heis_error,E_mean,E_error,E_delta_mean,E_delta_error,E_heis_mean,E_heis_error,E_heis_delta_mean,E_heis_delta_error
0.001,5.3800585947311474e-08,4.9152819006442634e-08,0.0004197386636534731,0.00032562721888109087,-80.80202290744867,4.7050369690400185e-06,-80.80202352830545,5.041251366176569e-06,-19.02177654768568,0.014556624469593738,-19.019791466140617,0.01638554615049236
0.0011497569953977356,5.6688243849552876e-08,4.412343438691687e-08,0.0004127962685755987,0.0003683094765826342,-80.80202290744867,4.7050369690400185e-06,-80.80202365815751,4.5071963768211775e-06,-19.02177654768568,0.014556624469593738,-19.02319381589762,0.01702519940355004
0.0013219411484660286,5.033738573917059e-08,4.130757511552729e-08,0.0004338300002076144,0.0003042894439429088,-80.80202290744867,4.7050369690400185e-06,-80.80202324156542,4.761918910971646e-06,-19.02177654768568,0.014556624469593738,-19.022339062793765,0.014873961577939722
0.0015199110829529332,4.975870569606724e-08,3.6218932367276854e-08,0.0005964626621869391,0.0004304440434356133,-80.80202290744867,4.7050369690400185e-06,-80.80202373492129,4.4536281032098355e-06,-19.02177654768568,0.014556624469593738,-19.024635882919334,0.019083366829580225
0.001747528400007683,6.387285997719242e-08,3.659857291447944e-08,0.0005890920659675272,0.00036641406743525933,-80.80202290744867,4.7050369690400185e-06,-80.80202278104343,5.442436118951974e-06,-19.02177654768568,0.014556624469593738,-19.02036262508313,0.018249159783944684
0.002009233002565048,5.64602389034236e-08,3.604832487575544e-08,0.0005241486898988866,0.00041813580359398734,-80.80202290744867,4.7050369690400185e-06,-80.8020234915921,4.947839762560481e-06,-19.02177654768568,0.014556624469593738,-19.02285867297743,0.016548497060410276
0.0023101297000831605,4.833412605291658e-08,3.735662414294742e-08,0.0006530087906881248,0.0004339181789130606,-80.80202290744867,4.7050369690400185e-06,-80.80202107078816,4.434305782316905e-06,-19.02177654768568,0.014556624469593738,-19.022274513514137,0.018222926146449624
0.0026560877829466868,6.071302391027697e-08,4.832440556768038e-08,0.0005613983108035262,0.0004590477599763673,-80.80202290744867,4.7050369690400185e-06,-80.80202086530446,4.943472301550216e-06,-19.02177654768568,0.014556624469593738,-19.01858703885974,0.017227641309708403
0.0030538555088334154,6.591013031924567e-08,4.290651333321938e-08,0.0006988467833484488,0.00047571122177616023,-80.80202290744867,4.7050369690400185e-06,-80.80202075678855,4.703580855049004e-06,-19.02177654768568,0.014556624469593738,-19.01948930572471,0.018331423226457942
0.003511191734215131,6.293915061221556e-08,3.863911844048247e-08,0.0004936575296644938,0.0003644705484290703,-80.80202290744867,4.7050369690400185e-06,-80.80202140136228,5.34483792785284e-06,-19.02177654768568,0.014556624469593738,-19.02224371543948,0.015366502375008141
