dtypes,time_ref_mean,time_ref_err,time_delta_mean,time_delta_err,speedup_mean,speedup_err
f32,1.8218048016230266,0.01867977470458991,0.6222408612569174,0.005379107133161563,2.92781286967077,0.013411359529446113
f16,1.8218048016230266,0.01867977470458991,0.5304489215215047,0.004717609928728822,3.434458489231125,0.01357311914981761
bf16,1.8218048016230266,0.01867977470458991,0.6062819004058838,0.0055472936367994665,3.00488073353896,0.01374227130583554
