dtypes,time_ref_mean,time_ref_err,time_delta_mean,time_delta_err,speedup_mean,speedup_err
f32,3.171099146207174,0.1657265007002567,0.8348912159601847,0.03961050754055299,3.798218361370808,0.07058464987416437
f16,3.171099146207174,0.1657265007002567,0.5831268469492594,0.027133494021300122,5.438094923595767,0.06997431466399753
bf16,3.171099146207174,0.1657265007002567,0.5767680883407593,0.02830398836913024,5.498048887083472,0.07169009200372714
