dtypes,time_ref_mean,time_ref_err,time_delta_mean,time_delta_err,speedup_mean,speedup_err
f32,1.5962941328684488,0.015330467659621764,0.6188535849253336,0.005276649990233393,2.579437482067824,0.012842654405995333
f16,1.5962941328684488,0.015330467659621764,0.5290145874023438,0.004367704025314367,3.017486040804357,0.012664881677645033
bf16,1.5962941328684488,0.015330467659621764,0.534343139330546,0.004304475357278125,2.987395206137338,0.012534992139978655
