dtypes,time_ref_mean,time_ref_err,time_delta_mean,time_delta_err,speedup_mean,speedup_err
f32,0.683327031135559,0.005093646017434054,0.42408891518910724,0.004861896783508801,1.6112824614405539,0.013674641351890544
f16,0.683327031135559,0.005093646017434054,0.471692419052124,0.0051606682794289585,1.4486707937954977,0.013238763421829482
bf16,0.683327031135559,0.005093646017434054,0.4045556624730428,0.003923038090077625,1.689080377613283,0.012231093378568854
